source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Enhedslisten,Radikale Venstre,71,1265,872.0,0.6893280632411067,uddannelse
Enhedslisten,Sambandsflokkurin,71,36,27.0,0.75,uddannelse
Enhedslisten,Socialdemokratiet,71,11450,5561.0,0.4856768558951965,uddannelse
Enhedslisten,Socialistisk Folkeparti,71,3893,3037.0,0.7801181608014385,uddannelse
Enhedslisten,Uden for Folketingsgrupperne,71,1038,454.0,0.4373795761078998,uddannelse
Enhedslisten,Venstre,71,3866,1827.0,0.47258147956544233,uddannelse
Javnaðarflokkurin,Liberal Alliance,71,9,9.0,1.0,uddannelse
Javnaðarflokkurin,Moderaterne,71,8,8.0,1.0,uddannelse
Javnaðarflokkurin,Radikale Venstre,71,2,2.0,1.0,uddannelse
Javnaðarflokkurin,Socialdemokratiet,71,24,24.0,1.0,uddannelse
Javnaðarflokkurin,Socialistisk Folkeparti,71,6,6.0,1.0,uddannelse
Javnaðarflokkurin,Uden for Folketingsgrupperne,71,3,3.0,1.0,uddannelse
Javnaðarflokkurin,Venstre,71,8,8.0,1.0,uddannelse
Liberal Alliance,Liberal Alliance,71,7452,7422.0,0.9959742351046699,uddannelse
Liberal Alliance,Moderaterne,71,16162,11534.0,0.7136493008291053,uddannelse
Liberal Alliance,Nye Borgerlige,71,799,565.0,0.7071339173967459,uddannelse
Liberal Alliance,Radikale Venstre,71,4727,3278.0,0.6934630844087158,uddannelse
Liberal Alliance,Sambandsflokkurin,71,125,55.0,0.44,uddannelse
Liberal Alliance,Socialdemokratiet,71,42696,30422.0,0.7125257635375679,uddannelse
Liberal Alliance,Socialistisk Folkeparti,71,14516,8448.0,0.5819785064756131,uddannelse
Liberal Alliance,Uden for Folketingsgrupperne,71,4097,2563.0,0.625579692457896,uddannelse
Liberal Alliance,Venstre,71,14327,10340.0,0.7217142458295526,uddannelse
Moderaterne,Moderaterne,71,6994,6982.0,0.9982842436374035,uddannelse
Moderaterne,Nye Borgerlige,71,883,615.0,0.6964892412231031,uddannelse
Moderaterne,Radikale Venstre,71,4528,3199.0,0.7064929328621908,uddannelse
Moderaterne,Sambandsflokkurin,71,125,125.0,1.0,uddannelse
Moderaterne,Socialdemokratiet,71,41273,41158.0,0.9972136747995057,uddannelse
Moderaterne,Socialistisk Folkeparti,71,14093,9234.0,0.6552189030014901,uddannelse
Moderaterne,Uden for Folketingsgrupperne,71,3630,2502.0,0.6892561983471074,uddannelse
Moderaterne,Venstre,71,13832,13779.0,0.9961683053788317,uddannelse
Nye Borgerlige,Nye Borgerlige,71,3,3.0,1.0,uddannelse
Nye Borgerlige,Radikale Venstre,71,224,130.0,0.5803571428571429,uddannelse
Nye Borgerlige,Sambandsflokkurin,71,5,3.0,0.6,uddannelse
Nye Borgerlige,Socialdemokratiet,71,2145,1493.0,0.696037296037296,uddannelse
Nye Borgerlige,Socialistisk Folkeparti,71,747,445.0,0.5957161981258366,uddannelse
Nye Borgerlige,Uden for Folketingsgrupperne,71,98,61.0,0.6224489795918368,uddannelse
Nye Borgerlige,Venstre,71,713,509.0,0.7138849929873773,uddannelse
Radikale Venstre,Radikale Venstre,71,414,412.0,0.9951690821256038,uddannelse
Radikale Venstre,Sambandsflokkurin,71,40,29.0,0.725,uddannelse
Radikale Venstre,Socialdemokratiet,71,12034,8612.0,0.7156390227688216,uddannelse
Radikale Venstre,Socialistisk Folkeparti,71,4059,3177.0,0.7827050997782705,uddannelse
Radikale Venstre,Uden for Folketingsgrupperne,71,1108,629.0,0.5676895306859205,uddannelse
Radikale Venstre,Venstre,71,3994,2816.0,0.7050575863795694,uddannelse
Sambandsflokkurin,Socialdemokratiet,71,329,329.0,1.0,uddannelse
Sambandsflokkurin,Socialistisk Folkeparti,71,103,68.0,0.6601941747572816,uddannelse
Sambandsflokkurin,Uden for Folketingsgrupperne,71,14,7.0,0.5,uddannelse
Sambandsflokkurin,Venstre,71,97,97.0,1.0,uddannelse
Socialdemokratiet,Socialdemokratiet,71,52320,52301.0,0.9996368501529052,uddannelse
Socialdemokratiet,Socialistisk Folkeparti,71,36963,24400.0,0.6601195790384979,uddannelse
Socialdemokratiet,Uden for Folketingsgrupperne,71,10002,6964.0,0.6962607478504299,uddannelse
Socialdemokratiet,Venstre,71,36355,36323.0,0.9991197909503508,uddannelse
Socialistisk Folkeparti,Socialistisk Folkeparti,71,5556,5532.0,0.9956803455723542,uddannelse
Socialistisk Folkeparti,Uden for Folketingsgrupperne,71,3431,1786.0,0.5205479452054794,uddannelse
Socialistisk Folkeparti,Venstre,71,12502,8140.0,0.6510958246680532,uddannelse
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,71,449,238.0,0.5300668151447662,uddannelse
Uden for Folketingsgrupperne,Venstre,71,3512,2436.0,0.693621867881549,uddannelse
Venstre,Venstre,71,5454,5449.0,0.9990832416574991,uddannelse
