metadata_vote_id,vote_type,voting_id,aktør_id,metadata_opdateringsdato
1492956,3,6034,1039,2021-01-28T21:28:08.133
1492957,1,6034,220,2018-02-16T11:21:41.063
1492958,1,6034,183,2018-02-16T11:21:41.063
1492959,1,6034,198,2018-02-16T11:21:41.063
1492960,3,6034,648,2021-01-28T21:28:08.14
1492961,1,6034,1325,2018-02-16T11:21:41.063
1492962,1,6034,94,2018-02-16T11:21:41.063
1492963,1,6034,664,2018-02-16T11:21:41.063
1492964,3,6034,77,2021-01-28T21:28:08.15
1492965,1,6034,1885,2018-02-16T11:21:41.063
1492966,3,6034,1371,2021-01-28T21:28:08.153
1492967,1,6034,1790,2018-02-16T11:21:41.063
1492968,1,6034,216,2018-02-16T11:21:41.063
1492969,1,6034,211,2018-02-16T11:21:41.063
1492970,1,6034,108,2018-02-16T11:21:41.063
1492971,1,6034,1805,2018-02-16T11:21:41.063
1492972,1,6034,131,2018-02-16T11:21:41.063
1492973,1,6034,1746,2018-02-16T11:21:41.063
1492974,3,6034,1433,2021-01-28T21:28:08.16
1492975,1,6034,1623,2018-02-16T11:21:41.063
1492976,3,6034,138,2021-01-28T21:28:08.167
1492977,1,6034,1047,2018-02-16T11:21:41.063
1492978,3,6034,1845,2021-01-28T21:28:08.17
1492979,1,6034,794,2018-02-16T11:21:41.063
1492980,1,6034,1911,2018-02-16T11:21:41.063
1492981,1,6034,1256,2018-02-16T11:21:41.063
1492982,1,6034,5593,2018-02-16T11:21:41.063
1492983,3,6034,663,2021-01-28T21:28:08.177
1492984,3,6034,265,2021-01-28T21:28:08.18
1492985,1,6034,1731,2018-02-16T11:21:41.063
1492986,3,6034,1393,2021-01-28T21:28:08.187
1492987,1,6034,7633,2018-02-16T11:21:41.063
1492988,1,6034,1444,2018-02-16T11:21:41.063
1492989,1,6034,1718,2018-02-16T11:21:41.063
1492990,3,6034,1883,2021-01-28T21:28:08.193
1492991,1,6034,1234,2018-02-16T11:21:41.063
1492992,1,6034,364,2018-02-16T11:21:41.063
1492993,3,6034,660,2021-01-28T21:28:08.197
1492994,3,6034,1833,2021-01-28T21:28:08.203
1492995,3,6034,1461,2021-01-28T21:28:08.207
1492996,3,6034,678,2021-01-28T21:28:08.213
1492997,1,6034,920,2018-02-16T11:21:41.063
1492998,3,6034,1759,2021-01-28T21:28:08.22
1492999,3,6034,55,2021-01-28T21:28:08.227
1493000,1,6034,1792,2018-02-16T11:21:41.063
1493001,1,6034,1773,2018-02-16T11:21:41.063
1493002,3,6034,669,2021-01-28T21:28:08.233
1493003,1,6034,271,2018-02-16T11:21:41.063
1493004,1,6034,652,2018-02-16T11:21:41.063
1493005,1,6034,1850,2018-02-16T11:21:41.063
1493006,1,6034,1815,2018-02-16T11:21:41.063
1493007,1,6034,1752,2018-02-16T11:21:41.063
1493008,3,6034,670,2021-01-28T21:28:08.24
1493009,1,6034,1912,2018-02-16T11:21:41.063
1493010,1,6034,1447,2018-02-16T11:21:41.063
1493011,1,6034,668,2018-02-16T11:21:41.063
1493012,1,6034,1844,2018-02-16T11:21:41.063
1493013,1,6034,1823,2018-02-16T11:21:41.063
1493014,3,6034,1882,2021-01-28T21:28:08.243
1493015,3,6034,252,2021-01-28T21:28:08.253
1493016,3,6034,672,2021-01-28T21:28:08.26
1493017,1,6034,280,2018-02-16T11:21:41.063
1493018,1,6034,1777,2018-02-16T11:21:41.063
1493019,3,6034,235,2021-01-28T21:28:08.267
1493020,1,6034,1739,2018-02-16T11:21:41.063
1493021,1,6034,1557,2018-02-16T11:21:41.063
1493022,3,6034,1745,2021-01-28T21:28:08.273
1493023,1,6034,676,2018-02-16T11:21:41.063
1493024,1,6034,1431,2018-02-16T11:21:41.063
1493025,1,6034,679,2018-02-16T11:21:41.063
1493026,3,6034,677,2021-01-28T21:28:08.277
1493027,3,6034,1811,2021-01-28T21:28:08.283
1493028,1,6034,1818,2018-02-16T11:21:41.063
1493029,1,6034,64,2018-02-16T11:21:41.063
1493030,1,6034,28,2018-02-16T11:21:41.063
1493031,1,6034,1817,2018-02-16T11:21:41.063
1493032,1,6034,657,2018-02-16T11:21:41.063
1493033,3,6034,386,2021-01-28T21:28:08.287
1493034,1,6034,1771,2018-02-16T11:21:41.063
1493035,1,6034,1814,2018-02-16T11:21:41.063
1493036,1,6034,257,2018-02-16T11:21:41.063
1493037,1,6034,141,2018-02-16T11:21:41.063
1493038,1,6034,217,2018-02-16T11:21:41.063
1493039,3,6034,384,2021-01-28T21:28:08.293
1493040,1,6034,1831,2018-02-16T11:21:41.063
1493041,1,6034,646,2018-02-16T11:21:41.063
1493042,1,6034,1636,2018-02-16T11:21:41.063
1493043,1,6034,951,2018-02-16T11:21:41.063
1493044,1,6034,645,2018-02-16T11:21:41.063
1493045,1,6034,1880,2018-02-16T11:21:41.063
1493046,3,6034,83,2021-01-28T21:28:08.3
1493047,1,6034,1879,2018-02-16T11:21:41.063
1493048,3,6034,245,2021-01-28T21:28:08.303
1493049,3,6034,1760,2021-01-28T21:28:08.31
1493050,1,6034,1770,2018-02-16T11:21:41.063
1493051,3,6034,1830,2021-01-28T21:28:08.313
1493052,3,6034,1824,2021-01-28T21:28:08.32
1493053,3,6034,665,2021-01-28T21:28:08.327
1493054,3,6034,1023,2021-01-28T21:28:08.33
1493055,3,6034,153,2021-01-28T21:28:08.337
1493056,3,6034,279,2021-01-28T21:28:08.343
1493057,3,6034,1730,2021-01-28T21:28:08.357
1493058,1,6034,33,2018-02-16T11:21:41.063
1493059,1,6034,193,2018-02-16T11:21:41.063
1493060,3,6034,662,2021-01-28T21:28:08.363
1493061,3,6034,1753,2021-01-28T21:28:08.37
1493062,1,6034,666,2018-02-16T11:21:41.063
1493063,1,6034,1115,2018-02-16T11:21:41.063
1493064,1,6034,1219,2018-02-16T11:21:41.063
1493065,3,6034,1829,2021-01-28T21:28:08.377
1493066,1,6034,1804,2018-02-16T11:21:41.063
1493067,3,6034,918,2021-01-28T21:28:08.383
1493068,1,6034,680,2018-02-16T11:21:41.063
1493069,3,6034,671,2021-01-28T21:28:08.387
1493070,1,6034,206,2018-02-16T11:21:41.063
1493071,1,6034,1744,2018-02-16T11:21:41.063
1493072,3,6034,234,2021-01-28T21:28:08.393
1493073,1,6034,145,2018-02-16T11:21:41.063
1493074,3,6034,661,2021-01-28T21:28:08.397
1493075,2,6034,172,2018-02-16T11:21:41.063
1493076,1,6034,725,2018-02-16T11:21:41.063
1493077,1,6034,1353,2018-02-16T11:21:41.063
1493078,3,6034,125,2021-01-28T21:28:08.4
1493079,1,6034,1768,2018-02-16T11:21:41.063
1493080,3,6034,675,2021-01-28T21:28:08.407
1493081,1,6034,1757,2018-02-16T11:21:41.063
1493082,1,6034,1280,2018-02-16T11:21:41.063
1493083,3,6034,1299,2021-01-28T21:28:08.41
1493084,3,6034,1556,2021-01-28T21:28:08.417
1493085,1,6034,1769,2018-02-16T11:21:41.063
1493086,3,6034,48,2021-01-28T21:28:08.423
1493087,3,6034,226,2021-01-28T21:28:08.43
1493088,1,6034,1319,2018-02-16T11:21:41.063
1493089,1,6034,182,2018-02-16T11:21:41.063
1493090,3,6034,176,2021-01-28T21:28:08.433
1493091,1,6034,1761,2018-02-16T11:21:41.063
1493092,1,6034,3042,2018-02-16T11:21:41.063
1493093,1,6034,1740,2018-02-16T11:21:41.063
1493094,1,6034,348,2018-02-16T11:21:41.063
1493095,1,6034,1767,2018-02-16T11:21:41.063
1493096,1,6034,1094,2018-02-16T11:21:41.063
1493097,3,6034,379,2021-01-28T21:28:08.44
1493098,1,6034,1250,2018-02-16T11:21:41.063
1493099,1,6034,296,2018-02-16T11:21:41.063
1493100,3,6034,1822,2021-01-28T21:28:08.45
1493101,1,6034,212,2018-02-16T11:21:41.063
1493102,3,6034,106,2021-01-28T21:28:08.453
1493103,3,6034,1791,2021-01-28T21:28:08.46
1493104,1,6034,1749,2018-02-16T11:21:41.063
1493105,3,6034,1558,2021-01-28T21:28:08.467
1493106,3,6034,12,2021-01-28T21:28:08.47
1493107,3,6034,1916,2021-01-28T21:28:08.477
1493108,1,6034,1774,2018-02-16T11:21:41.063
1493109,1,6034,1747,2018-02-16T11:21:41.063
1493110,3,6035,1891,2021-01-28T21:28:08.48
1493111,1,6035,1793,2018-02-16T11:21:43.137
1493112,3,6035,1779,2021-01-28T21:28:08.483
1493113,3,6035,164,2021-01-28T21:28:08.49
1493114,1,6035,8319,2018-02-16T11:21:43.137
1493115,1,6035,126,2018-02-16T11:21:43.137
1493116,1,6035,258,2018-02-16T11:21:43.137
1493117,3,6035,351,2021-01-28T21:28:08.493
1493118,1,6035,647,2018-02-16T11:21:43.137
1493119,3,6035,1881,2021-01-28T21:28:08.5
1493120,1,6035,1778,2018-02-16T11:21:43.137
1493121,3,6035,856,2021-01-28T21:28:08.503
1493122,1,6035,149,2018-02-16T11:21:43.137
1493123,3,6035,1727,2021-01-28T21:28:08.51
1493124,3,6035,350,2021-01-28T21:28:08.513
1493125,3,6035,1495,2021-01-28T21:28:08.517
1493126,1,6035,1751,2018-02-16T11:21:43.137
1493127,3,6035,1463,2021-01-28T21:28:08.52
1493128,1,6035,1455,2018-02-16T11:21:43.137
1493129,1,6035,49,2018-02-16T11:21:43.137
1493130,3,6035,1470,2021-01-28T21:28:08.527
1493131,1,6035,1755,2018-02-16T11:21:43.137
1493132,3,6035,1398,2021-01-28T21:28:08.533
1493133,1,6035,1821,2018-02-16T11:21:43.137
1493134,1,6035,1886,2018-02-16T11:21:43.137
1493135,3,6035,1039,2021-01-28T21:28:08.54
1493136,1,6035,220,2018-02-16T11:21:43.137
1493137,1,6035,183,2018-02-16T11:21:43.137
1493138,1,6035,198,2018-02-16T11:21:43.137
1493139,1,6035,648,2018-02-16T11:21:43.137
1493140,3,6035,1325,2021-01-28T21:28:08.543
1493141,1,6035,94,2018-02-16T11:21:43.137
1493142,3,6035,664,2021-01-28T21:28:08.55
1493143,3,6035,77,2021-01-28T21:28:08.557
1493144,1,6035,1885,2018-02-16T11:21:43.137
1493145,1,6035,1371,2018-02-16T11:21:43.137
1493146,1,6035,1790,2018-02-16T11:21:43.137
1493147,1,6035,216,2018-02-16T11:21:43.137
1493148,3,6035,211,2021-01-28T21:28:08.56
1493149,1,6035,108,2018-02-16T11:21:43.137
1493150,1,6035,1805,2018-02-16T11:21:43.137
1493151,1,6035,131,2018-02-16T11:21:43.137
1493152,1,6035,1746,2018-02-16T11:21:43.137
1493153,1,6035,1433,2018-02-16T11:21:43.137
1493154,1,6035,1623,2018-02-16T11:21:43.137
1493155,1,6035,138,2018-02-16T11:21:43.137
1493156,1,6035,1047,2018-02-16T11:21:43.137
1493157,3,6035,1845,2021-01-28T21:28:08.567
1493158,1,6035,794,2018-02-16T11:21:43.137
1493159,1,6035,1911,2018-02-16T11:21:43.137
1493160,1,6035,1256,2018-02-16T11:21:43.137
1493161,3,6035,5593,2021-01-28T21:28:08.57
1493162,3,6035,663,2021-01-28T21:28:08.577
1493163,3,6035,265,2021-01-28T21:28:08.58
1493164,1,6035,1731,2018-02-16T11:21:43.137
1493165,3,6035,1393,2021-01-28T21:28:08.587
1493166,3,6035,7633,2021-01-28T21:28:08.59
1493167,1,6035,1444,2018-02-16T11:21:43.137
1493168,1,6035,1718,2018-02-16T11:21:43.137
1493169,3,6035,1883,2021-01-28T21:28:08.597
1493170,1,6035,1234,2018-02-16T11:21:43.137
1493171,1,6035,364,2018-02-16T11:21:43.137
1493172,1,6035,660,2018-02-16T11:21:43.137
1493173,3,6035,1833,2021-01-28T21:28:08.6
1493174,3,6035,1461,2021-01-28T21:28:08.607
1493175,1,6035,678,2018-02-16T11:21:43.137
1493176,1,6035,920,2018-02-16T11:21:43.137
1493177,1,6035,1759,2018-02-16T11:21:43.137
1493178,3,6035,55,2021-01-28T21:28:08.61
1493179,1,6035,1792,2018-02-16T11:21:43.137
1493180,3,6035,1773,2021-01-28T21:28:08.617
1493181,3,6035,669,2021-01-28T21:28:08.623
1493182,3,6035,271,2021-01-28T21:28:08.627
1493183,1,6035,652,2018-02-16T11:21:43.137
1493184,1,6035,1850,2018-02-16T11:21:43.137
1493185,1,6035,1815,2018-02-16T11:21:43.137
1493186,3,6035,1752,2021-01-28T21:28:08.65
1493187,3,6035,670,2021-01-28T21:28:08.713
1493188,1,6035,1912,2018-02-16T11:21:43.137
1493189,1,6035,1447,2018-02-16T11:21:43.137
1493190,1,6035,668,2018-02-16T11:21:43.137
1493191,1,6035,1844,2018-02-16T11:21:43.137
1493192,1,6035,1823,2018-02-16T11:21:43.137
1493193,3,6035,1882,2021-01-28T21:28:08.737
1493194,1,6035,252,2018-02-16T11:21:43.137
1493195,3,6035,672,2021-01-28T21:28:08.743
1493196,1,6035,280,2018-02-16T11:21:43.137
1493197,3,6035,1777,2021-01-28T21:28:08.75
1493198,3,6035,235,2021-01-28T21:28:08.757
1493199,1,6035,1739,2018-02-16T11:21:43.137
1493200,1,6035,1557,2018-02-16T11:21:43.137
1493201,3,6035,1745,2021-01-28T21:28:08.763
1493202,1,6035,676,2018-02-16T11:21:43.137
1493203,1,6035,1431,2018-02-16T11:21:43.137
1493204,1,6035,679,2018-02-16T11:21:43.137
1493205,1,6035,677,2018-02-16T11:21:43.137
1493206,3,6035,1811,2021-01-28T21:28:08.77
1493207,1,6035,1818,2018-02-16T11:21:43.137
1493208,1,6035,64,2018-02-16T11:21:43.137
1493209,1,6035,28,2018-02-16T11:21:43.137
1493210,1,6035,1817,2018-02-16T11:21:43.137
1493211,3,6035,657,2021-01-28T21:28:08.773
1493212,1,6035,386,2018-02-16T11:21:43.137
1493213,1,6035,1771,2018-02-16T11:21:43.137
1493214,3,6035,1814,2021-01-28T21:28:08.78
1493215,1,6035,257,2018-02-16T11:21:43.137
1493216,3,6035,141,2021-01-28T21:28:08.783
1493217,1,6035,217,2018-02-16T11:21:43.137
1493218,3,6035,384,2021-01-28T21:28:08.79
1493219,1,6035,1831,2018-02-16T11:21:43.137
1493220,1,6035,646,2018-02-16T11:21:43.137
1493221,3,6035,1636,2021-01-28T21:28:08.797
1493222,1,6035,951,2018-02-16T11:21:43.137
1493223,1,6035,645,2018-02-16T11:21:43.137
1493224,1,6035,1880,2018-02-16T11:21:43.137
1493225,1,6035,83,2018-02-16T11:21:43.137
1493226,3,6035,1879,2021-01-28T21:28:08.8
1493227,1,6035,245,2018-02-16T11:21:43.137
1493228,3,6035,1760,2021-01-28T21:28:08.807
1493229,1,6035,1770,2018-02-16T11:21:43.137
1493230,1,6035,1830,2018-02-16T11:21:43.137
1493231,3,6035,1824,2021-01-28T21:28:08.813
1493232,1,6035,665,2018-02-16T11:21:43.137
1493233,3,6035,1023,2021-01-28T21:28:08.817
1493234,3,6035,153,2021-01-28T21:28:08.82
1493235,1,6035,279,2018-02-16T11:21:43.137
1493236,1,6035,1730,2018-02-16T11:21:43.137
1493237,3,6035,33,2021-01-28T21:28:08.827
1493238,1,6035,193,2018-02-16T11:21:43.137
1493239,3,6035,662,2021-01-28T21:28:08.833
1493240,3,6035,1753,2021-01-28T21:28:08.837
1493241,1,6035,666,2018-02-16T11:21:43.137
1493242,1,6035,1115,2018-02-16T11:21:43.137
1493243,3,6035,1219,2021-01-28T21:28:08.843
1493244,3,6035,1829,2021-01-28T21:28:08.853
1493245,3,6035,1804,2021-01-28T21:28:08.857
1493246,3,6035,918,2021-01-28T21:28:08.863
1493247,3,6035,680,2021-01-28T21:28:08.87
1493248,1,6035,671,2018-02-16T11:21:43.137
1493249,1,6035,206,2018-02-16T11:21:43.137
1493250,3,6035,1744,2021-01-28T21:28:08.877
1493251,3,6035,234,2021-01-28T21:28:08.883
1493252,3,6035,145,2021-01-28T21:28:08.89
1493253,3,6035,661,2021-01-28T21:28:08.897
1493254,3,6035,172,2021-01-28T21:28:08.903
1493255,3,6035,725,2021-01-28T21:28:08.907
1493256,1,6035,1353,2018-02-16T11:21:43.137
1493257,3,6035,125,2021-01-28T21:28:08.913
1493258,1,6035,1768,2018-02-16T11:21:43.137
1493259,1,6035,675,2018-02-16T11:21:43.137
1493260,1,6035,1757,2018-02-16T11:21:43.137
1493261,3,6035,1280,2021-01-28T21:28:08.917
1493262,3,6035,1299,2021-01-28T21:28:08.923
1493263,1,6035,1556,2018-02-16T11:21:43.137
1493264,3,6035,1769,2021-01-28T21:28:08.93
1493265,3,6035,48,2021-01-28T21:28:08.937
1493266,1,6035,226,2018-02-16T11:21:43.137
1493267,1,6035,1319,2018-02-16T11:21:43.137
1493268,1,6035,182,2018-02-16T11:21:43.137
1493269,3,6035,176,2021-01-28T21:28:08.947
1493270,3,6035,1761,2021-01-28T21:28:08.953
1493271,1,6035,3042,2018-02-16T11:21:43.137
1493272,1,6035,1740,2018-02-16T11:21:43.137
1493273,3,6035,348,2021-01-28T21:28:08.96
1493274,1,6035,1767,2018-02-16T11:21:43.137
1493275,1,6035,1094,2018-02-16T11:21:43.137
1493276,3,6035,379,2021-01-28T21:28:08.967
1493277,1,6035,1250,2018-02-16T11:21:43.137
1493278,1,6035,296,2018-02-16T11:21:43.137
1493279,1,6035,1822,2018-02-16T11:21:43.137
1493280,3,6035,212,2021-01-28T21:28:08.977
1493281,3,6035,106,2021-01-28T21:28:08.98
1493282,1,6035,1791,2018-02-16T11:21:43.137
1493283,3,6035,1749,2021-01-28T21:28:08.987
1493284,3,6035,1558,2021-01-28T21:28:08.99
1493285,3,6035,12,2021-01-28T21:28:08.997
1493286,1,6035,1916,2018-02-16T11:21:43.137
1493287,1,6035,1774,2018-02-16T11:21:43.137
1493288,1,6035,1747,2018-02-16T11:21:43.137
1493289,3,6036,1891,2021-01-28T21:28:09
1493290,1,6036,1793,2018-02-16T11:21:45.19
1493291,3,6036,1779,2021-01-28T21:28:09.007
1493292,3,6036,164,2021-01-28T21:28:09.013
1493293,1,6036,8319,2018-02-16T11:21:45.19
1493294,1,6036,126,2018-02-16T11:21:45.19
1493295,1,6036,258,2018-02-16T11:21:45.19
1493296,3,6036,351,2021-01-28T21:28:09.02
1493297,1,6036,647,2018-02-16T11:21:45.19
1493298,3,6036,1881,2021-01-28T21:28:09.023
1493299,1,6036,1778,2018-02-16T11:21:45.19
1493300,3,6036,856,2021-01-28T21:28:09.027
1493301,1,6036,149,2018-02-16T11:21:45.19
1493302,3,6036,1727,2021-01-28T21:28:09.033
1493303,3,6036,350,2021-01-28T21:28:09.04
1493304,3,6036,1495,2021-01-28T21:28:09.043
1493305,1,6036,1751,2018-02-16T11:21:45.19
1493306,3,6036,1463,2021-01-28T21:28:09.053
1493307,1,6036,1455,2018-02-16T11:21:45.19
1493308,1,6036,49,2018-02-16T11:21:45.19
1493309,3,6036,1470,2021-01-28T21:28:09.103
1493310,1,6036,1755,2018-02-16T11:21:45.19
1493311,3,6036,1398,2021-01-28T21:28:09.11
1493312,1,6036,1821,2018-02-16T11:21:45.19
1493313,1,6036,1886,2018-02-16T11:21:45.19
1493314,3,6036,1039,2021-01-28T21:28:09.113
1493315,1,6036,220,2018-02-16T11:21:45.19
1493316,1,6036,183,2018-02-16T11:21:45.19
1493317,3,6036,198,2021-01-28T21:28:09.12
1493318,1,6036,648,2018-02-16T11:21:45.19
1493319,3,6036,1325,2021-01-28T21:28:09.127
1493320,1,6036,94,2018-02-16T11:21:45.19
1493321,3,6036,664,2021-01-28T21:28:09.13
1493322,3,6036,77,2021-01-28T21:28:09.137
1493323,1,6036,1885,2018-02-16T11:21:45.19
1493324,1,6036,1371,2018-02-16T11:21:45.19
1493325,1,6036,1790,2018-02-16T11:21:45.19
1493326,1,6036,216,2018-02-16T11:21:45.19
1493327,3,6036,211,2021-01-28T21:28:09.143
1493328,1,6036,108,2018-02-16T11:21:45.19
1493329,1,6036,1805,2018-02-16T11:21:45.19
1493330,1,6036,131,2018-02-16T11:21:45.19
1493331,1,6036,1746,2018-02-16T11:21:45.19
1493332,1,6036,1433,2018-02-16T11:21:45.19
1493333,1,6036,1623,2018-02-16T11:21:45.19
1493334,1,6036,138,2018-02-16T11:21:45.19
1493335,1,6036,1047,2018-02-16T11:21:45.19
1493336,3,6036,1845,2021-01-28T21:28:09.15
1493337,1,6036,794,2018-02-16T11:21:45.19
1493338,1,6036,1911,2018-02-16T11:21:45.19
1493339,1,6036,1256,2018-02-16T11:21:45.19
1493340,3,6036,5593,2021-01-28T21:28:09.163
1493341,3,6036,663,2021-01-28T21:28:09.173
1493342,3,6036,265,2021-01-28T21:28:09.183
1493343,1,6036,1731,2018-02-16T11:21:45.19
1493344,3,6036,1393,2021-01-28T21:28:09.193
1493345,3,6036,7633,2021-01-28T21:28:09.203
1493346,1,6036,1444,2018-02-16T11:21:45.19
1493347,1,6036,1718,2018-02-16T11:21:45.19
1493348,3,6036,1883,2021-01-28T21:28:09.217
1493349,1,6036,1234,2018-02-16T11:21:45.19
1493350,3,6036,364,2021-01-28T21:28:09.227
1493351,1,6036,660,2018-02-16T11:21:45.19
1493352,3,6036,1833,2021-01-28T21:28:09.237
1493353,3,6036,1461,2021-01-28T21:28:09.253
1493354,1,6036,678,2018-02-16T11:21:45.19
1493355,1,6036,920,2018-02-16T11:21:45.19
1493356,1,6036,1759,2018-02-16T11:21:45.19
1493357,3,6036,55,2021-01-28T21:28:09.267
1493358,1,6036,1792,2018-02-16T11:21:45.19
1493359,3,6036,1773,2021-01-28T21:28:09.277
1493360,3,6036,669,2021-01-28T21:28:09.283
1493361,3,6036,271,2021-01-28T21:28:09.29
1493362,1,6036,652,2018-02-16T11:21:45.19
1493363,1,6036,1850,2018-02-16T11:21:45.19
1493364,1,6036,1815,2018-02-16T11:21:45.19
1493365,3,6036,1752,2021-01-28T21:28:09.297
1493366,3,6036,670,2021-01-28T21:28:09.31
1493367,1,6036,1912,2018-02-16T11:21:45.19
1493368,1,6036,1447,2018-02-16T11:21:45.19
1493369,1,6036,668,2018-02-16T11:21:45.19
1493370,1,6036,1844,2018-02-16T11:21:45.19
1493371,3,6036,1823,2021-01-28T21:28:09.32
1493372,3,6036,1882,2021-01-28T21:28:09.33
1493373,1,6036,252,2018-02-16T11:21:45.19
1493374,3,6036,672,2021-01-28T21:28:09.337
1493375,1,6036,280,2018-02-16T11:21:45.19
1493376,3,6036,1777,2021-01-28T21:28:09.34
1493377,3,6036,235,2021-01-28T21:28:09.35
1493378,1,6036,1739,2018-02-16T11:21:45.19
1493379,1,6036,1557,2018-02-16T11:21:45.19
1493380,3,6036,1745,2021-01-28T21:28:09.357
1493381,1,6036,676,2018-02-16T11:21:45.19
1493382,1,6036,1431,2018-02-16T11:21:45.19
1493383,1,6036,679,2018-02-16T11:21:45.19
1493384,1,6036,677,2018-02-16T11:21:45.19
1493385,3,6036,1811,2021-01-28T21:28:09.363
1493386,1,6036,1818,2018-02-16T11:21:45.19
1493387,1,6036,64,2018-02-16T11:21:45.19
1493388,1,6036,28,2018-02-16T11:21:45.19
1493389,1,6036,1817,2018-02-16T11:21:45.19
1493390,1,6036,657,2018-02-16T11:21:45.19
1493391,1,6036,386,2018-02-16T11:21:45.19
1493392,1,6036,1771,2018-02-16T11:21:45.19
1493393,3,6036,1814,2021-01-28T21:28:09.37
1493394,1,6036,257,2018-02-16T11:21:45.19
1493395,3,6036,141,2021-01-28T21:28:09.38
1493396,1,6036,217,2018-02-16T11:21:45.19
1493397,3,6036,384,2021-01-28T21:28:09.383
1493398,1,6036,1831,2018-02-16T11:21:45.19
1493399,1,6036,646,2018-02-16T11:21:45.19
1493400,3,6036,1636,2021-01-28T21:28:09.39
1493401,1,6036,951,2018-02-16T11:21:45.19
1493402,1,6036,645,2018-02-16T11:21:45.19
1493403,1,6036,1880,2018-02-16T11:21:45.19
1493404,1,6036,83,2018-02-16T11:21:45.19
1493405,3,6036,1879,2021-01-28T21:28:09.397
1493406,1,6036,245,2018-02-16T11:21:45.19
1493407,1,6036,1760,2018-02-16T11:21:45.19
1493408,1,6036,1770,2018-02-16T11:21:45.19
1493409,3,6036,1830,2021-01-28T21:28:09.403
1493410,3,6036,1824,2021-01-28T21:28:09.41
1493411,1,6036,665,2018-02-16T11:21:45.19
1493412,3,6036,1023,2021-01-28T21:28:09.417
1493413,3,6036,153,2021-01-28T21:28:09.42
1493414,1,6036,279,2018-02-16T11:21:45.19
1493415,1,6036,1730,2018-02-16T11:21:45.19
1493416,3,6036,33,2021-01-28T21:28:09.43
1493417,1,6036,193,2018-02-16T11:21:45.19
1493418,3,6036,662,2021-01-28T21:28:09.437
1493419,3,6036,1753,2021-01-28T21:28:09.447
1493420,1,6036,666,2018-02-16T11:21:45.19
1493421,1,6036,1115,2018-02-16T11:21:45.19
1493422,3,6036,1219,2021-01-28T21:28:09.453
1493423,3,6036,1829,2021-01-28T21:28:09.46
1493424,3,6036,1804,2021-01-28T21:28:09.47
1493425,3,6036,918,2021-01-28T21:28:09.477
1493426,3,6036,680,2021-01-28T21:28:09.483
1493427,1,6036,671,2018-02-16T11:21:45.19
1493428,1,6036,206,2018-02-16T11:21:45.19
1493429,3,6036,1744,2021-01-28T21:28:09.49
1493430,3,6036,234,2021-01-28T21:28:09.497
1493431,3,6036,145,2021-01-28T21:28:09.5
1493432,3,6036,661,2021-01-28T21:28:09.507
1493433,3,6036,172,2021-01-28T21:28:09.51
1493434,3,6036,725,2021-01-28T21:28:09.517
1493435,1,6036,1353,2018-02-16T11:21:45.19
1493436,3,6036,125,2021-01-28T21:28:09.523
1493437,1,6036,1768,2018-02-16T11:21:45.19
1493438,1,6036,675,2018-02-16T11:21:45.19
1493439,1,6036,1757,2018-02-16T11:21:45.19
1493440,3,6036,1280,2021-01-28T21:28:09.53
1493441,3,6036,1299,2021-01-28T21:28:09.537
1493442,1,6036,1556,2018-02-16T11:21:45.19
1493443,3,6036,1769,2021-01-28T21:28:09.543
1493444,3,6036,48,2021-01-28T21:28:09.55
1493445,1,6036,226,2018-02-16T11:21:45.19
1493446,1,6036,1319,2018-02-16T11:21:45.19
1493447,1,6036,182,2018-02-16T11:21:45.19
1493448,3,6036,176,2021-01-28T21:28:09.557
1493449,3,6036,1761,2021-01-28T21:28:09.56
1493450,1,6036,3042,2018-02-16T11:21:45.19
1493451,1,6036,1740,2018-02-16T11:21:45.19
1493452,1,6036,348,2018-02-16T11:21:45.19
1493453,1,6036,1767,2018-02-16T11:21:45.19
1493454,1,6036,1094,2018-02-16T11:21:45.19
1493455,3,6036,379,2021-01-28T21:28:09.567
1493456,1,6036,1250,2018-02-16T11:21:45.19
1493457,1,6036,296,2018-02-16T11:21:45.19
1493458,1,6036,1822,2018-02-16T11:21:45.19
1493459,3,6036,212,2021-01-28T21:28:09.57
1493460,3,6036,106,2021-01-28T21:28:09.577
1493461,1,6036,1791,2018-02-16T11:21:45.19
1493462,3,6036,1749,2021-01-28T21:28:09.583
1493463,3,6036,1558,2021-01-28T21:28:09.587
1493464,3,6036,12,2021-01-28T21:28:09.593
1493465,1,6036,1916,2018-02-16T11:21:45.19
1493466,1,6036,1774,2018-02-16T11:21:45.19
1493467,1,6036,1747,2018-02-16T11:21:45.19
1493468,3,6037,1891,2021-01-28T21:28:09.597
1493469,1,6037,1793,2018-02-16T11:21:47.213
1493470,3,6037,1779,2021-01-28T21:29:54.243
1493471,3,6037,164,2021-01-28T21:29:54.25
1493472,1,6037,8319,2018-02-16T11:21:47.213
1493473,1,6037,126,2018-02-16T11:21:47.213
1493474,1,6037,258,2018-02-16T11:21:47.213
1493475,3,6037,351,2021-01-28T21:28:09.603
1493476,1,6037,647,2018-02-16T11:21:47.213
1493477,3,6037,1881,2021-01-28T21:28:09.61
1493478,1,6037,1778,2018-02-16T11:21:47.213
1493479,3,6037,856,2021-01-28T21:28:09.613
1493480,1,6037,149,2018-02-16T11:21:47.213
1493481,3,6037,1727,2021-01-28T21:29:54.253
