source,target,weight,total_votes_agreed,total_votes_shared,source_party,target_party,period,topic
Svend Erik Hovmand,Helle Thorning-Schmidt,0.0,0,2,Venstre,Socialdemokratiet,66,klima
Svend Erik Hovmand,Dennis Flydtkjær,1.0,5,5,Venstre,Danmarksdemokraterne,66,klima
Svend Erik Hovmand,Eigil Andersen,0.25,6,24,Venstre,Socialistisk Folkeparti,66,klima
Svend Erik Hovmand,Pernille Rosenkrantz-Theil,0.25,4,16,Venstre,Socialdemokratiet,66,klima
Svend Erik Hovmand,Lars Emil Johansen,1.0,1,1,Venstre,Siumut,66,klima
Svend Erik Hovmand,Jesper Kiel,0.5,1,2,Venstre,Enhedslisten,66,klima
Marianne Jelved,Margrethe Vestager,1.0,12,12,Radikale Venstre,Radikale Venstre,66,klima
Marianne Jelved,Lene Espersen,0.6666666666666666,12,18,Radikale Venstre,Det Konservative Folkeparti,66,klima
Marianne Jelved,Anne Baastrup,0.6842105263157895,13,19,Radikale Venstre,Socialistisk Folkeparti,66,klima
Marianne Jelved,Ole Sohn,0.7,14,20,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Claus Hjort Frederiksen,0.7272727272727273,8,11,Radikale Venstre,Venstre,66,klima
Marianne Jelved,Kristian Jensen,0.5,5,10,Radikale Venstre,Venstre,66,klima
Marianne Jelved,Tina Nedergaard,0.75,15,20,Radikale Venstre,Venstre,66,klima
Marianne Jelved,Carina Christensen,0.5833333333333334,7,12,Radikale Venstre,Det Konservative Folkeparti,66,klima
Marianne Jelved,Jens Rohde,0.7,7,10,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Marianne Jelved,Christian H. Hansen,0.5,1,2,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Marianne Jelved,Pia Christmas-Møller,0.6666666666666666,10,15,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Marianne Jelved,Lars Løkke Rasmussen,0.625,5,8,Radikale Venstre,Moderaterne,66,klima
Marianne Jelved,Pia Kjærsgaard,0.5714285714285714,4,7,Radikale Venstre,Dansk Folkeparti,66,klima
Marianne Jelved,Frank Jensen,0.8571428571428571,6,7,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Niels Helveg Petersen,1.0,5,5,Radikale Venstre,Radikale Venstre,66,klima
Marianne Jelved,Mette Frederiksen,1.0,7,7,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Per Clausen,0.6666666666666666,8,12,Radikale Venstre,Enhedslisten,66,klima
Marianne Jelved,Ulla Tørnæs,0.6666666666666666,2,3,Radikale Venstre,Venstre,66,klima
Marianne Jelved,Jørn Pedersen,0.0,0,0,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Mogens Lykketoft,0.7777777777777778,7,9,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Hanne Severinsen,0.0,0,0,Radikale Venstre,Venstre,66,klima
Marianne Jelved,Lene Jensen,0.8947368421052632,17,19,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Søren Egge Rasmussen,0.5,1,2,Radikale Venstre,Enhedslisten,66,klima
Marianne Jelved,Søren Krarup,0.0,0,0,Radikale Venstre,Dansk Folkeparti,66,klima
Marianne Jelved,Kristian Thulesen Dahl,0.0,0,1,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Marianne Jelved,Helle Thorning-Schmidt,0.5,1,2,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Dennis Flydtkjær,0.6666666666666666,6,9,Radikale Venstre,Danmarksdemokraterne,66,klima
Marianne Jelved,Eigil Andersen,1.0,4,4,Radikale Venstre,Socialistisk Folkeparti,66,klima
Marianne Jelved,Pernille Rosenkrantz-Theil,1.0,3,3,Radikale Venstre,Socialdemokratiet,66,klima
Marianne Jelved,Lars Emil Johansen,0.0,0,0,Radikale Venstre,Siumut,66,klima
Marianne Jelved,Jesper Kiel,0.0,0,0,Radikale Venstre,Enhedslisten,66,klima
Margrethe Vestager,Lene Espersen,0.5555555555555556,15,27,Radikale Venstre,Det Konservative Folkeparti,66,klima
Margrethe Vestager,Anne Baastrup,0.6,15,25,Radikale Venstre,Socialistisk Folkeparti,66,klima
Margrethe Vestager,Ole Sohn,0.64,16,25,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Claus Hjort Frederiksen,0.5882352941176471,10,17,Radikale Venstre,Venstre,66,klima
Margrethe Vestager,Kristian Jensen,0.5294117647058824,9,17,Radikale Venstre,Venstre,66,klima
Margrethe Vestager,Tina Nedergaard,0.5757575757575758,19,33,Radikale Venstre,Venstre,66,klima
Margrethe Vestager,Carina Christensen,0.5,8,16,Radikale Venstre,Det Konservative Folkeparti,66,klima
Margrethe Vestager,Jens Rohde,0.5882352941176471,10,17,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Margrethe Vestager,Christian H. Hansen,0.4,2,5,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Margrethe Vestager,Pia Christmas-Møller,0.6153846153846154,16,26,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Margrethe Vestager,Lars Løkke Rasmussen,0.375,3,8,Radikale Venstre,Moderaterne,66,klima
Margrethe Vestager,Pia Kjærsgaard,0.5,1,2,Radikale Venstre,Dansk Folkeparti,66,klima
Margrethe Vestager,Frank Jensen,0.8,4,5,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Niels Helveg Petersen,1.0,7,7,Radikale Venstre,Radikale Venstre,66,klima
Margrethe Vestager,Mette Frederiksen,0.875,7,8,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Per Clausen,0.5454545454545454,12,22,Radikale Venstre,Enhedslisten,66,klima
Margrethe Vestager,Ulla Tørnæs,0.6666666666666666,4,6,Radikale Venstre,Venstre,66,klima
Margrethe Vestager,Jørn Pedersen,0.0,0,0,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Mogens Lykketoft,0.8461538461538461,11,13,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Hanne Severinsen,0.0,0,0,Radikale Venstre,Venstre,66,klima
Margrethe Vestager,Lene Jensen,0.8235294117647058,14,17,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Søren Egge Rasmussen,0.0,0,3,Radikale Venstre,Enhedslisten,66,klima
Margrethe Vestager,Søren Krarup,0.0,0,0,Radikale Venstre,Dansk Folkeparti,66,klima
Margrethe Vestager,Kristian Thulesen Dahl,0.0,0,1,Radikale Venstre,Uden for folketingsgrupperne,66,klima
Margrethe Vestager,Helle Thorning-Schmidt,1.0,1,1,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Dennis Flydtkjær,0.6363636363636364,7,11,Radikale Venstre,Danmarksdemokraterne,66,klima
Margrethe Vestager,Eigil Andersen,0.6,6,10,Radikale Venstre,Socialistisk Folkeparti,66,klima
Margrethe Vestager,Pernille Rosenkrantz-Theil,0.5,1,2,Radikale Venstre,Socialdemokratiet,66,klima
Margrethe Vestager,Lars Emil Johansen,1.0,2,2,Radikale Venstre,Siumut,66,klima
Margrethe Vestager,Jesper Kiel,0.5,1,2,Radikale Venstre,Enhedslisten,66,klima
Lene Espersen,Anne Baastrup,0.3235294117647059,22,68,Det Konservative Folkeparti,Socialistisk Folkeparti,66,klima
Lene Espersen,Ole Sohn,0.28,14,50,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Claus Hjort Frederiksen,1.0,29,29,Det Konservative Folkeparti,Venstre,66,klima
Lene Espersen,Kristian Jensen,1.0,28,28,Det Konservative Folkeparti,Venstre,66,klima
Lene Espersen,Tina Nedergaard,0.9861111111111112,71,72,Det Konservative Folkeparti,Venstre,66,klima
Lene Espersen,Carina Christensen,1.0,46,46,Det Konservative Folkeparti,Det Konservative Folkeparti,66,klima
Lene Espersen,Jens Rohde,0.9574468085106383,45,47,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Lene Espersen,Christian H. Hansen,0.8571428571428571,18,21,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Lene Espersen,Pia Christmas-Møller,0.9821428571428571,55,56,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Lene Espersen,Lars Løkke Rasmussen,1.0,28,28,Det Konservative Folkeparti,Moderaterne,66,klima
Lene Espersen,Pia Kjærsgaard,1.0,7,7,Det Konservative Folkeparti,Dansk Folkeparti,66,klima
Lene Espersen,Frank Jensen,0.6875,11,16,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Niels Helveg Petersen,0.3125,5,16,Det Konservative Folkeparti,Radikale Venstre,66,klima
Lene Espersen,Mette Frederiksen,0.625,20,32,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Per Clausen,0.20408163265306123,10,49,Det Konservative Folkeparti,Enhedslisten,66,klima
Lene Espersen,Ulla Tørnæs,1.0,16,16,Det Konservative Folkeparti,Venstre,66,klima
Lene Espersen,Jørn Pedersen,0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Mogens Lykketoft,0.4,4,10,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Hanne Severinsen,0.0,0,0,Det Konservative Folkeparti,Venstre,66,klima
Lene Espersen,Lene Jensen,0.45652173913043476,21,46,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Søren Egge Rasmussen,0.5,1,2,Det Konservative Folkeparti,Enhedslisten,66,klima
Lene Espersen,Søren Krarup,0.0,0,0,Det Konservative Folkeparti,Dansk Folkeparti,66,klima
Lene Espersen,Kristian Thulesen Dahl,0.9,9,10,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Lene Espersen,Helle Thorning-Schmidt,0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Dennis Flydtkjær,1.0,11,11,Det Konservative Folkeparti,Danmarksdemokraterne,66,klima
Lene Espersen,Eigil Andersen,0.2222222222222222,8,36,Det Konservative Folkeparti,Socialistisk Folkeparti,66,klima
Lene Espersen,Pernille Rosenkrantz-Theil,0.1,1,10,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Lene Espersen,Lars Emil Johansen,1.0,2,2,Det Konservative Folkeparti,Siumut,66,klima
Lene Espersen,Jesper Kiel,1.0,1,1,Det Konservative Folkeparti,Enhedslisten,66,klima
Anne Baastrup,Ole Sohn,0.9803921568627451,50,51,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Claus Hjort Frederiksen,0.39285714285714285,11,28,Socialistisk Folkeparti,Venstre,66,klima
Anne Baastrup,Kristian Jensen,0.45454545454545453,15,33,Socialistisk Folkeparti,Venstre,66,klima
Anne Baastrup,Tina Nedergaard,0.3333333333333333,28,84,Socialistisk Folkeparti,Venstre,66,klima
Anne Baastrup,Carina Christensen,0.2909090909090909,16,55,Socialistisk Folkeparti,Det Konservative Folkeparti,66,klima
Anne Baastrup,Jens Rohde,0.3392857142857143,19,56,Socialistisk Folkeparti,Uden for folketingsgrupperne,66,klima
Anne Baastrup,Christian H. Hansen,0.5789473684210527,11,19,Socialistisk Folkeparti,Uden for folketingsgrupperne,66,klima
Anne Baastrup,Pia Christmas-Møller,0.288135593220339,17,59,Socialistisk Folkeparti,Uden for folketingsgrupperne,66,klima
Anne Baastrup,Lars Løkke Rasmussen,0.41935483870967744,13,31,Socialistisk Folkeparti,Moderaterne,66,klima
Anne Baastrup,Pia Kjærsgaard,0.5714285714285714,4,7,Socialistisk Folkeparti,Dansk Folkeparti,66,klima
Anne Baastrup,Frank Jensen,0.6666666666666666,14,21,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Niels Helveg Petersen,0.88,22,25,Socialistisk Folkeparti,Radikale Venstre,66,klima
Anne Baastrup,Mette Frederiksen,0.7741935483870968,24,31,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Per Clausen,0.9074074074074074,49,54,Socialistisk Folkeparti,Enhedslisten,66,klima
Anne Baastrup,Ulla Tørnæs,0.25,5,20,Socialistisk Folkeparti,Venstre,66,klima
Anne Baastrup,Jørn Pedersen,0.0,0,0,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Mogens Lykketoft,0.6153846153846154,8,13,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Hanne Severinsen,1.0,1,1,Socialistisk Folkeparti,Venstre,66,klima
Anne Baastrup,Lene Jensen,0.7457627118644068,44,59,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Søren Egge Rasmussen,0.6666666666666666,2,3,Socialistisk Folkeparti,Enhedslisten,66,klima
Anne Baastrup,Søren Krarup,1.0,1,1,Socialistisk Folkeparti,Dansk Folkeparti,66,klima
Anne Baastrup,Kristian Thulesen Dahl,0.2727272727272727,3,11,Socialistisk Folkeparti,Uden for folketingsgrupperne,66,klima
Anne Baastrup,Helle Thorning-Schmidt,0.5,1,2,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Dennis Flydtkjær,0.15384615384615385,2,13,Socialistisk Folkeparti,Danmarksdemokraterne,66,klima
Anne Baastrup,Eigil Andersen,0.972972972972973,36,37,Socialistisk Folkeparti,Socialistisk Folkeparti,66,klima
Anne Baastrup,Pernille Rosenkrantz-Theil,0.9230769230769231,12,13,Socialistisk Folkeparti,Socialdemokratiet,66,klima
Anne Baastrup,Lars Emil Johansen,0.0,0,0,Socialistisk Folkeparti,Siumut,66,klima
Anne Baastrup,Jesper Kiel,1.0,1,1,Socialistisk Folkeparti,Enhedslisten,66,klima
Ole Sohn,Claus Hjort Frederiksen,0.4166666666666667,10,24,Socialdemokratiet,Venstre,66,klima
Ole Sohn,Kristian Jensen,0.4230769230769231,11,26,Socialdemokratiet,Venstre,66,klima
Ole Sohn,Tina Nedergaard,0.3384615384615385,22,65,Socialdemokratiet,Venstre,66,klima
Ole Sohn,Carina Christensen,0.3076923076923077,16,52,Socialdemokratiet,Det Konservative Folkeparti,66,klima
Ole Sohn,Jens Rohde,0.30952380952380953,13,42,Socialdemokratiet,Uden for folketingsgrupperne,66,klima
Ole Sohn,Christian H. Hansen,0.5,4,8,Socialdemokratiet,Uden for folketingsgrupperne,66,klima
Ole Sohn,Pia Christmas-Møller,0.3103448275862069,18,58,Socialdemokratiet,Uden for folketingsgrupperne,66,klima
Ole Sohn,Lars Løkke Rasmussen,0.3333333333333333,6,18,Socialdemokratiet,Moderaterne,66,klima
Ole Sohn,Pia Kjærsgaard,0.5833333333333334,7,12,Socialdemokratiet,Dansk Folkeparti,66,klima
Ole Sohn,Frank Jensen,0.8125,13,16,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Niels Helveg Petersen,0.8888888888888888,8,9,Socialdemokratiet,Radikale Venstre,66,klima
Ole Sohn,Mette Frederiksen,0.7777777777777778,14,18,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Per Clausen,0.9736842105263158,37,38,Socialdemokratiet,Enhedslisten,66,klima
Ole Sohn,Ulla Tørnæs,0.32,8,25,Socialdemokratiet,Venstre,66,klima
Ole Sohn,Jørn Pedersen,1.0,1,1,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Mogens Lykketoft,0.6666666666666666,8,12,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Hanne Severinsen,1.0,1,1,Socialdemokratiet,Venstre,66,klima
Ole Sohn,Lene Jensen,0.7551020408163265,37,49,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Søren Egge Rasmussen,0.5,1,2,Socialdemokratiet,Enhedslisten,66,klima
Ole Sohn,Søren Krarup,1.0,1,1,Socialdemokratiet,Dansk Folkeparti,66,klima
Ole Sohn,Kristian Thulesen Dahl,0.5,3,6,Socialdemokratiet,Uden for folketingsgrupperne,66,klima
Ole Sohn,Helle Thorning-Schmidt,1.0,1,1,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Dennis Flydtkjær,0.16666666666666666,2,12,Socialdemokratiet,Danmarksdemokraterne,66,klima
Ole Sohn,Eigil Andersen,1.0,32,32,Socialdemokratiet,Socialistisk Folkeparti,66,klima
Ole Sohn,Pernille Rosenkrantz-Theil,0.7058823529411765,12,17,Socialdemokratiet,Socialdemokratiet,66,klima
Ole Sohn,Lars Emil Johansen,1.0,2,2,Socialdemokratiet,Siumut,66,klima
Ole Sohn,Jesper Kiel,1.0,2,2,Socialdemokratiet,Enhedslisten,66,klima
Claus Hjort Frederiksen,Kristian Jensen,1.0,17,17,Venstre,Venstre,66,klima
Claus Hjort Frederiksen,Tina Nedergaard,0.9705882352941176,33,34,Venstre,Venstre,66,klima
Claus Hjort Frederiksen,Carina Christensen,1.0,25,25,Venstre,Det Konservative Folkeparti,66,klima
Claus Hjort Frederiksen,Jens Rohde,0.9333333333333333,14,15,Venstre,Uden for folketingsgrupperne,66,klima
Claus Hjort Frederiksen,Christian H. Hansen,0.7777777777777778,7,9,Venstre,Uden for folketingsgrupperne,66,klima
Claus Hjort Frederiksen,Pia Christmas-Møller,0.9655172413793104,28,29,Venstre,Uden for folketingsgrupperne,66,klima
Claus Hjort Frederiksen,Lars Løkke Rasmussen,1.0,5,5,Venstre,Moderaterne,66,klima
Claus Hjort Frederiksen,Pia Kjærsgaard,1.0,4,4,Venstre,Dansk Folkeparti,66,klima
Claus Hjort Frederiksen,Frank Jensen,0.8,8,10,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Niels Helveg Petersen,0.2857142857142857,4,14,Venstre,Radikale Venstre,66,klima
Claus Hjort Frederiksen,Mette Frederiksen,0.625,5,8,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Per Clausen,0.3,6,20,Venstre,Enhedslisten,66,klima
Claus Hjort Frederiksen,Ulla Tørnæs,1.0,3,3,Venstre,Venstre,66,klima
Claus Hjort Frederiksen,Jørn Pedersen,0.0,0,1,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Mogens Lykketoft,0.7142857142857143,5,7,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Hanne Severinsen,0.0,0,0,Venstre,Venstre,66,klima
Claus Hjort Frederiksen,Lene Jensen,0.5217391304347826,12,23,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Søren Egge Rasmussen,0.4,2,5,Venstre,Enhedslisten,66,klima
Claus Hjort Frederiksen,Søren Krarup,0.0,0,0,Venstre,Dansk Folkeparti,66,klima
Claus Hjort Frederiksen,Kristian Thulesen Dahl,1.0,1,1,Venstre,Uden for folketingsgrupperne,66,klima
Claus Hjort Frederiksen,Helle Thorning-Schmidt,0.0,0,2,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Dennis Flydtkjær,1.0,6,6,Venstre,Danmarksdemokraterne,66,klima
Claus Hjort Frederiksen,Eigil Andersen,0.5714285714285714,4,7,Venstre,Socialistisk Folkeparti,66,klima
Claus Hjort Frederiksen,Pernille Rosenkrantz-Theil,0.6666666666666666,2,3,Venstre,Socialdemokratiet,66,klima
Claus Hjort Frederiksen,Lars Emil Johansen,0.0,0,0,Venstre,Siumut,66,klima
Claus Hjort Frederiksen,Jesper Kiel,0.0,0,1,Venstre,Enhedslisten,66,klima
Kristian Jensen,Tina Nedergaard,0.9761904761904762,41,42,Venstre,Venstre,66,klima
Kristian Jensen,Carina Christensen,1.0,28,28,Venstre,Det Konservative Folkeparti,66,klima
Kristian Jensen,Jens Rohde,0.96,24,25,Venstre,Uden for folketingsgrupperne,66,klima
Kristian Jensen,Christian H. Hansen,0.8666666666666667,13,15,Venstre,Uden for folketingsgrupperne,66,klima
Kristian Jensen,Pia Christmas-Møller,0.9666666666666667,29,30,Venstre,Uden for folketingsgrupperne,66,klima
Kristian Jensen,Lars Løkke Rasmussen,1.0,13,13,Venstre,Moderaterne,66,klima
Kristian Jensen,Pia Kjærsgaard,1.0,8,8,Venstre,Dansk Folkeparti,66,klima
Kristian Jensen,Frank Jensen,0.6,9,15,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Niels Helveg Petersen,0.5,7,14,Venstre,Radikale Venstre,66,klima
Kristian Jensen,Mette Frederiksen,0.5789473684210527,11,19,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Per Clausen,0.2,6,30,Venstre,Enhedslisten,66,klima
Kristian Jensen,Ulla Tørnæs,1.0,7,7,Venstre,Venstre,66,klima
Kristian Jensen,Jørn Pedersen,0.0,0,1,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Mogens Lykketoft,0.3333333333333333,1,3,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Hanne Severinsen,1.0,2,2,Venstre,Venstre,66,klima
Kristian Jensen,Lene Jensen,0.5789473684210527,11,19,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Søren Egge Rasmussen,0.25,1,4,Venstre,Enhedslisten,66,klima
Kristian Jensen,Søren Krarup,1.0,1,1,Venstre,Dansk Folkeparti,66,klima
Kristian Jensen,Kristian Thulesen Dahl,1.0,7,7,Venstre,Uden for folketingsgrupperne,66,klima
Kristian Jensen,Helle Thorning-Schmidt,0.0,0,1,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Dennis Flydtkjær,1.0,3,3,Venstre,Danmarksdemokraterne,66,klima
Kristian Jensen,Eigil Andersen,0.29411764705882354,5,17,Venstre,Socialistisk Folkeparti,66,klima
Kristian Jensen,Pernille Rosenkrantz-Theil,0.0,0,4,Venstre,Socialdemokratiet,66,klima
Kristian Jensen,Lars Emil Johansen,0.0,0,0,Venstre,Siumut,66,klima
Kristian Jensen,Jesper Kiel,1.0,1,1,Venstre,Enhedslisten,66,klima
Tina Nedergaard,Carina Christensen,0.984375,63,64,Venstre,Det Konservative Folkeparti,66,klima
Tina Nedergaard,Jens Rohde,1.0,57,57,Venstre,Uden for folketingsgrupperne,66,klima
Tina Nedergaard,Christian H. Hansen,0.8461538461538461,22,26,Venstre,Uden for folketingsgrupperne,66,klima
Tina Nedergaard,Pia Christmas-Møller,1.0,74,74,Venstre,Uden for folketingsgrupperne,66,klima
Tina Nedergaard,Lars Løkke Rasmussen,0.9629629629629629,26,27,Venstre,Moderaterne,66,klima
Tina Nedergaard,Pia Kjærsgaard,0.8461538461538461,11,13,Venstre,Dansk Folkeparti,66,klima
Tina Nedergaard,Frank Jensen,0.6666666666666666,18,27,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Niels Helveg Petersen,0.46875,15,32,Venstre,Radikale Venstre,66,klima
Tina Nedergaard,Mette Frederiksen,0.6111111111111112,22,36,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Per Clausen,0.208955223880597,14,67,Venstre,Enhedslisten,66,klima
Tina Nedergaard,Ulla Tørnæs,1.0,26,26,Venstre,Venstre,66,klima
Tina Nedergaard,Jørn Pedersen,0.0,0,1,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Mogens Lykketoft,0.5714285714285714,8,14,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Hanne Severinsen,1.0,2,2,Venstre,Venstre,66,klima
Tina Nedergaard,Lene Jensen,0.5333333333333333,32,60,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Søren Egge Rasmussen,0.4,2,5,Venstre,Enhedslisten,66,klima
Tina Nedergaard,Søren Krarup,1.0,1,1,Venstre,Dansk Folkeparti,66,klima
Tina Nedergaard,Kristian Thulesen Dahl,0.8333333333333334,10,12,Venstre,Uden for folketingsgrupperne,66,klima
Tina Nedergaard,Helle Thorning-Schmidt,0.5,1,2,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Dennis Flydtkjær,0.9230769230769231,12,13,Venstre,Danmarksdemokraterne,66,klima
Tina Nedergaard,Eigil Andersen,0.23076923076923078,9,39,Venstre,Socialistisk Folkeparti,66,klima
Tina Nedergaard,Pernille Rosenkrantz-Theil,0.2857142857142857,4,14,Venstre,Socialdemokratiet,66,klima
Tina Nedergaard,Lars Emil Johansen,0.0,0,0,Venstre,Siumut,66,klima
Tina Nedergaard,Jesper Kiel,0.5,1,2,Venstre,Enhedslisten,66,klima
Carina Christensen,Jens Rohde,0.9787234042553191,46,47,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Carina Christensen,Christian H. Hansen,0.75,6,8,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Carina Christensen,Pia Christmas-Møller,0.9795918367346939,48,49,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Carina Christensen,Lars Løkke Rasmussen,1.0,13,13,Det Konservative Folkeparti,Moderaterne,66,klima
Carina Christensen,Pia Kjærsgaard,0.875,7,8,Det Konservative Folkeparti,Dansk Folkeparti,66,klima
Carina Christensen,Frank Jensen,0.5652173913043478,13,23,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Niels Helveg Petersen,0.35294117647058826,6,17,Det Konservative Folkeparti,Radikale Venstre,66,klima
Carina Christensen,Mette Frederiksen,0.5625,9,16,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Per Clausen,0.17777777777777778,8,45,Det Konservative Folkeparti,Enhedslisten,66,klima
Carina Christensen,Ulla Tørnæs,1.0,21,21,Det Konservative Folkeparti,Venstre,66,klima
Carina Christensen,Jørn Pedersen,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Mogens Lykketoft,0.3333333333333333,1,3,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Hanne Severinsen,0.0,0,0,Det Konservative Folkeparti,Venstre,66,klima
Carina Christensen,Lene Jensen,0.5098039215686274,26,51,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Søren Egge Rasmussen,0.5,2,4,Det Konservative Folkeparti,Enhedslisten,66,klima
Carina Christensen,Søren Krarup,0.0,0,0,Det Konservative Folkeparti,Dansk Folkeparti,66,klima
Carina Christensen,Kristian Thulesen Dahl,0.6666666666666666,2,3,Det Konservative Folkeparti,Uden for folketingsgrupperne,66,klima
Carina Christensen,Helle Thorning-Schmidt,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Dennis Flydtkjær,1.0,5,5,Det Konservative Folkeparti,Danmarksdemokraterne,66,klima
Carina Christensen,Eigil Andersen,0.22580645161290322,7,31,Det Konservative Folkeparti,Socialistisk Folkeparti,66,klima
Carina Christensen,Pernille Rosenkrantz-Theil,0.23076923076923078,3,13,Det Konservative Folkeparti,Socialdemokratiet,66,klima
Carina Christensen,Lars Emil Johansen,1.0,2,2,Det Konservative Folkeparti,Siumut,66,klima
Carina Christensen,Jesper Kiel,0.5,1,2,Det Konservative Folkeparti,Enhedslisten,66,klima
Jens Rohde,Christian H. Hansen,0.8571428571428571,6,7,Uden for folketingsgrupperne,Uden for folketingsgrupperne,66,klima
Jens Rohde,Pia Christmas-Møller,1.0,38,38,Uden for folketingsgrupperne,Uden for folketingsgrupperne,66,klima
Jens Rohde,Lars Løkke Rasmussen,0.9615384615384616,25,26,Uden for folketingsgrupperne,Moderaterne,66,klima
Jens Rohde,Pia Kjærsgaard,0.6,3,5,Uden for folketingsgrupperne,Dansk Folkeparti,66,klima
Jens Rohde,Frank Jensen,0.5789473684210527,11,19,Uden for folketingsgrupperne,Socialdemokratiet,66,klima
Jens Rohde,Niels Helveg Petersen,0.6666666666666666,6,9,Uden for folketingsgrupperne,Radikale Venstre,66,klima
Jens Rohde,Mette Frederiksen,0.6,12,20,Uden for folketingsgrupperne,Socialdemokratiet,66,klima
Jens Rohde,Per Clausen,0.1956521739130435,9,46,Uden for folketingsgrupperne,Enhedslisten,66,klima
