vote_id,vote_typeid,afstemning_id,aktørid,afstemning_nummer,afstemning_vedtaget,Period,primary_topic,all_topics,møde_dato,møde_year_month,politician,party
1432889,2,5702,677,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jesper Langballe,Dansk Folkeparti
1432890,2,5702,64,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Flemming Damgaard Larsen,Venstre
1432891,3,5702,28,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Henrik Sass Larsen,Socialdemokratiet
1432921,3,5702,1829,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Thor Pedersen,Venstre
1432924,1,5702,680,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Morten Helveg Petersen,Radikale Venstre
1432951,3,5702,348,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Villy Søvndal,Socialistisk Folkeparti
1432954,1,5702,379,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kristen Touborg,Socialistisk Folkeparti
1432956,3,5702,296,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Ulla Tørnæs,Venstre
1432957,1,5702,1822,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Peter Vernersen,Socialdemokratiet
1432958,3,5702,212,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Eyvind Vesselbo,Venstre
1432959,3,5702,106,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Margrethe Vestager,Radikale Venstre
1432960,2,5702,1749,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Vibjerg (udpeget af V),Venstre
1432961,2,5702,1916,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Christian Wedell-Neergaard,Det Konservative Folkeparti
1432965,1,5702,5,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Frank Aaen,Enhedslisten
1434577,3,5712,1891,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Thomas Adelskov,Socialdemokratiet
1432947,3,5702,226,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Ole Sohn,Socialistisk Folkeparti
1434622,2,5712,2103,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Britta Schall Holberg,Venstre
1432944,3,5702,82,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Hans Kristian Skibby,Dansk Folkeparti
1432925,3,5702,671,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Niels Helveg Petersen,Radikale Venstre
1432926,2,5702,3090,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Tina Petersen,Dansk Folkeparti
1432931,1,5702,1744,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kamal Qureshi,Socialistisk Folkeparti
1432932,3,5702,234,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anders Fogh Rasmussen,Venstre
1432933,3,5702,145,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lars Løkke Rasmussen,Venstre
1432935,2,5702,661,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Rohde,Venstre
1432936,2,5702,725,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Preben Rudiengaard,Venstre
1432937,3,5702,1357,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helge Sander,Venstre
1432938,3,5702,125,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Hans Christian Schmidt,Venstre
1432941,2,5702,1757,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Irene Simonsen,Venstre
1432942,1,5702,1280,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Niels Sindal,Socialdemokratiet
1432943,2,5702,1299,14,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helle Sjelle,Det Konservative Folkeparti
1434623,1,5712,1883,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anne Grete Holmsgaard (udpeget af SF),Socialistisk Folkeparti
1434625,2,5712,364,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Birthe Rønn Hornbech,Venstre
1436804,3,5723,55,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Marianne Jelved,Radikale Venstre
1436803,3,5723,129,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Bertel Haarder,Venstre
1436802,1,5723,678,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Klaus Hækkerup (udpeget af S),Socialdemokratiet
1436800,2,5723,1461,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Rikke Hvilshøj,Venstre
1436799,3,5723,1833,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Høgni Hoydal,Tjóðveldi
1436797,2,5723,364,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Birthe Rønn Hornbech,Venstre
1436795,1,5723,1883,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anne Grete Holmsgaard (udpeget af SF),Socialistisk Folkeparti
1436794,2,5723,2103,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Britta Schall Holberg,Venstre
1436793,2,5723,70,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Martin Henriksen (udpeget af DF),Dansk Folkeparti
1436792,3,5723,1887,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Connie Hedegaard,Det Konservative Folkeparti
1436791,1,5723,1444,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Poul Henrik Hedeboe,Socialistisk Folkeparti
1436807,3,5723,271,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kristian Jensen,Venstre
1436824,2,5723,676,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Søren Krarup,Dansk Folkeparti
1436823,3,5723,235,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jeppe Kofod,Socialdemokratiet
1436822,2,5723,1777,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anita Knakkergaard,Dansk Folkeparti
1436819,3,5723,252,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Pia Kjærsgaard,Dansk Folkeparti
1436818,2,5723,1882,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Henriette Kjær,Det Konservative Folkeparti
1436816,2,5723,1844,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Kirk,Venstre
1436815,3,5723,668,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Naser Khader,Radikale Venstre
1436813,2,5723,1378,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Per Ørum Jørgensen,Det Konservative Folkeparti
1436812,2,5723,210,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Birgitte Josefsen,Venstre
1436811,3,5723,670,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lars Emil Johansen,Siumut
1436766,1,5723,654,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lone Dybkjær,Radikale Venstre
1436765,3,5723,211,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jørn Dohrmann,Dansk Folkeparti
1436764,2,5723,216,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Mikkel Dencker,Dansk Folkeparti
1436763,3,5723,77,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kristian Thulesen Dahl,Dansk Folkeparti
1436760,2,5723,1618,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Walter Christophersen,Dansk Folkeparti
1436759,2,5723,664,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Pia Christmas-Møller,Det Konservative Folkeparti
1436758,2,5723,124,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kim Christiansen,Dansk Folkeparti
1436754,2,5723,94,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Peter Christensen,Venstre
1436753,2,5723,648,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Carina Christensen,Det Konservative Folkeparti
1436752,1,5723,198,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anne Baastrup,Socialistisk Folkeparti
1436767,3,5723,133,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,John Dyrby Paulsen,Socialdemokratiet
1436768,2,5723,108,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Charlotte Dyremose,Det Konservative Folkeparti
1436769,2,5723,1805,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Inge-Lene Ebdrup,Venstre
1436786,3,5723,265,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Eva Kjer Hansen,Venstre
1436785,3,5723,663,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Christian H. Hansen,Dansk Folkeparti
1436783,1,5723,3092,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Vibeke Grave,Socialdemokratiet
1436777,1,5723,95,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Steen Gade,Socialistisk Folkeparti
1436776,2,5723,1047,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Louise Frevert,Dansk Folkeparti
1436775,1,5723,138,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Mette Frederiksen,Socialdemokratiet
1436771,2,5723,131,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lene Espersen,Det Konservative Folkeparti
1436778,3,5723,1845,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Søren Gade,Venstre
1436751,2,5723,183,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Bent Bøgsted,Dansk Folkeparti
1436827,2,5723,677,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jesper Langballe,Dansk Folkeparti
1436829,3,5723,28,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Henrik Sass Larsen,Socialdemokratiet
1436882,3,5723,82,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Hans Kristian Skibby,Dansk Folkeparti
1436881,2,5723,1299,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helle Sjelle,Det Konservative Folkeparti
1436880,1,5723,1280,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Niels Sindal,Socialdemokratiet
1436879,2,5723,1757,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Irene Simonsen,Venstre
1436876,3,5723,125,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Hans Christian Schmidt,Venstre
1436875,3,5723,1357,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helge Sander,Venstre
1436874,2,5723,725,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Preben Rudiengaard,Venstre
1436873,2,5723,661,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Rohde,Venstre
1436871,3,5723,145,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lars Løkke Rasmussen,Venstre
1436870,3,5723,234,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anders Fogh Rasmussen,Venstre
1436869,1,5723,1744,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kamal Qureshi,Socialistisk Folkeparti
1436885,3,5723,226,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Ole Sohn,Socialistisk Folkeparti
1436903,1,5723,5,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Frank Aaen,Enhedslisten
1436899,2,5723,1916,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Christian Wedell-Neergaard,Det Konservative Folkeparti
1436898,2,5723,1749,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Vibjerg (udpeget af V),Venstre
1436897,3,5723,106,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Margrethe Vestager,Radikale Venstre
1436896,3,5723,212,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Eyvind Vesselbo,Venstre
1436894,3,5723,296,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Ulla Tørnæs,Venstre
1436892,1,5723,379,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Kristen Touborg,Socialistisk Folkeparti
1436889,3,5723,348,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Villy Søvndal,Socialistisk Folkeparti
1436895,1,5723,1822,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Peter Vernersen,Socialdemokratiet
1436828,2,5723,64,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Flemming Damgaard Larsen,Venstre
1436844,2,5723,245,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Leif Mikkelsen,Venstre
1436843,2,5723,83,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Brian Mikkelsen,Det Konservative Folkeparti
1436842,2,5723,238,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Morten Messerschmidt,Dansk Folkeparti
1436841,3,5723,1880,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anne-Marie Meldgaard,Socialdemokratiet
1436837,3,5723,384,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Mogens Lykketoft,Socialdemokratiet
1436846,2,5723,665,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helge Adam Møller,Det Konservative Folkeparti
1436847,3,5723,1023,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lone Møller (udpeget af S),Socialdemokratiet
1436848,2,5723,153,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Per Stig Møller,Det Konservative Folkeparti
1436864,2,5723,3090,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Tina Petersen,Dansk Folkeparti
1436863,3,5723,671,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Niels Helveg Petersen,Radikale Venstre
1436862,1,5723,680,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Morten Helveg Petersen,Radikale Venstre
1436859,3,5723,1829,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Thor Pedersen,Venstre
1436858,2,5723,1124,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Marion Pedersen,Venstre
1436855,3,5723,56,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Karin Nødgaard,Dansk Folkeparti
1436854,2,5723,193,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Karsten Nonbo,Venstre
1436852,3,5723,33,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Holger K. Nielsen,Socialistisk Folkeparti
1436849,3,5723,279,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Tina Nedergaard,Venstre
1436750,1,5723,220,16,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Morten Bødskov,Socialdemokratiet
1434679,2,5712,677,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jesper Langballe,Dansk Folkeparti
1434676,2,5712,676,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Søren Krarup,Dansk Folkeparti
1434675,3,5712,235,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jeppe Kofod,Socialdemokratiet
1434674,2,5712,1777,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anita Knakkergaard,Dansk Folkeparti
1434671,3,5712,252,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Pia Kjærsgaard,Dansk Folkeparti
1434670,2,5712,1882,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Henriette Kjær,Det Konservative Folkeparti
1434668,2,5712,1844,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Jens Kirk,Venstre
1434667,3,5712,668,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Naser Khader,Radikale Venstre
1434665,2,5712,1378,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Per Ørum Jørgensen,Det Konservative Folkeparti
1434680,2,5712,64,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Flemming Damgaard Larsen,Venstre
1434681,3,5712,28,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Henrik Sass Larsen,Socialdemokratiet
1434699,3,5712,1023,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lone Møller (udpeget af S),Socialdemokratiet
1434698,2,5712,665,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Helge Adam Møller,Det Konservative Folkeparti
1434696,2,5712,245,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Leif Mikkelsen,Venstre
1434695,2,5712,83,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Brian Mikkelsen,Det Konservative Folkeparti
1434694,2,5712,238,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Morten Messerschmidt,Dansk Folkeparti
1434693,3,5712,1880,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Anne-Marie Meldgaard,Socialdemokratiet
1434689,3,5712,384,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Mogens Lykketoft,Socialdemokratiet
1434700,2,5712,153,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Per Stig Møller,Det Konservative Folkeparti
1434661,2,5712,664,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Pia Christmas-Møller,Det Konservative Folkeparti
1434640,2,5712,210,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Birgitte Josefsen,Venstre
1434639,3,5712,670,15,False,66,transport_infrastruktur,"['sundhed', 'erhverv', 'transport_infrastruktur', 'social_familie']",2005-04-19 13:00:00,2005-04,Lars Emil Johansen,Siumut
