voting_id,party,politician,vote_type
9535,Socialdemokratiet,Christian Rabjerg Madsen,1
9535,Dansk Folkeparti,Peter Kofod,3
9535,Socialdemokratiet,Mattias Tesfaye,1
9535,Danmarksdemokraterne,Lise Bech,1
9535,Socialdemokratiet,Peter Hummelgaard,3
9535,Enhedslisten,Pelle Dragsted,3
9535,Liberal Alliance,Carsten Bach,1
9535,Det Konservative Folkeparti,Søren Pape Poulsen,1
9535,Socialdemokratiet,Kaare Dybvad Bek,1
9535,Det Konservative Folkeparti,Mette Abildgaard,1
9535,Liberal Alliance,Henrik Dahl,3
9535,Socialdemokratiet,Kasper Roug,1
9535,Socialdemokratiet,Malte Larsen,1
9535,Socialdemokratiet,Anne Paulin,1
9535,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9535,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
9535,Socialistisk Folkeparti,Carl Valentin,1
9535,Danmarksdemokraterne,Mads Fuglede,3
9535,Socialistisk Folkeparti,Serdal Benli,1
9535,Naleraq,Aki-Matilda Høegh-Dam,3
9535,Enhedslisten,Victoria Velasquez,3
9535,Venstre,Kim Valentin,3
9535,Venstre,Morten Dahlin,1
9535,Venstre,Christoffer Aagaard Melson,1
9535,Venstre,Heidi Bank,1
9535,Venstre,Marie Bjerre,1
9535,Liberal Alliance,Alex Vanopslagh,3
9536,Socialdemokratiet,Nicolai Wammen,3
9536,Dansk Folkeparti,Alex Ahrendtsen,1
9536,Danmarksdemokraterne,Søren Espersen,1
9536,Socialdemokratiet,Astrid Krag,3
9536,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9536,Danmarksdemokraterne,Peter Skaarup,1
9536,Venstre,Erling Bonnesen,3
9536,Moderaterne,Jakob Engel-Schmidt,3
9536,Socialdemokratiet,Mette Reissmann,1
9536,Venstre,Torsten Schack Pedersen,1
9536,Danmarksdemokraterne,Hans Kristian Skibby,3
9536,Venstre,Louise Elholm,1
9536,Socialdemokratiet,Jesper Petersen,3
9536,Liberal Alliance,Ole Birk Olesen,3
9536,Venstre,Jan E. Jørgensen,3
9536,Enhedslisten,Trine Pertou Mach,3
9536,Enhedslisten,Rosa Lund,1
9536,Radikale Venstre,Lotte Rod,1
9536,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,3
9536,Socialdemokratiet,Trine Bramsen,1
9536,Socialdemokratiet,Benny Engelbrecht,1
9536,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9536,Venstre,Hans Christian Schmidt,1
9536,Venstre,Preben Bang Henriksen,1
9536,Venstre,Sophie Løhde,1
9536,Venstre,Christian Friis Bach,1
9536,Socialdemokratiet,Mette Frederiksen,3
9536,Venstre,Thomas Danielsen,3
9536,Radikale Venstre,Martin Lidegaard,3
9536,Moderaterne,Lars Løkke Rasmussen,3
9536,Socialdemokratiet,Ida Auken,1
9536,Socialdemokratiet,Mogens Jensen,1
9536,Danmarksdemokraterne,Karina Adsbøl,1
9536,Venstre,Hans Andersen,1
9536,Socialdemokratiet,Dan Jørgensen,3
9536,Venstre,Anni Matthiesen,1
9536,Socialdemokratiet,Pernille Rosenkrantz-Theil,1
9536,Venstre,Jacob Jensen,3
9536,Enhedslisten,Søren Søndergaard,1
9536,Venstre,Michael Aastrup Jensen,3
9536,Venstre,Peter Juel-Jensen,1
9536,Socialdemokratiet,Annette Lind,1
9536,Danmarksdemokraterne,Inger Støjberg,3
9536,Det Konservative Folkeparti,Mai Mercado,1
9536,Radikale Venstre,Zenia Stampe,3
9536,Socialistisk Folkeparti,Karsten Hønge,1
9536,Socialdemokratiet,Thomas Jensen,1
9536,Venstre,Troels Lund Poulsen,3
9536,Socialdemokratiet,Simon Kollerup,3
9536,Socialdemokratiet,Jens Joel,3
9536,Socialdemokratiet,Jeppe Bruus,1
9536,Venstre,Lars Christian Lilleholt,1
9536,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
9536,Socialdemokratiet,Morten Bødskov,3
9536,Socialdemokratiet,Flemming Møller Mortensen,1
9536,Dansk Folkeparti,Morten Messerschmidt,3
9536,Socialdemokratiet,Magnus Heunicke,3
9536,Dansk Folkeparti,Pia Kjærsgaard,3
9536,Socialdemokratiet,Bjarne Laustsen,1
9536,Socialdemokratiet,Leif Lahn Jensen,1
9536,Javnaðarflokkurin,Sjúrður Skaale,3
9536,Socialdemokratiet,Rasmus Prehn,1
9536,Socialdemokratiet,Rasmus Horn Langhoff,1
9536,Socialdemokratiet,Per Husted,1
9536,Socialdemokratiet,Ane Halsboe-Jørgensen,1
9536,Enhedslisten,Søren Egge Rasmussen,1
9536,Danmarksdemokraterne,Marlene Harpsøe,1
9536,Det Konservative Folkeparti,Rasmus Jarlov,3
9536,Venstre,Søren Gade,1
9536,Enhedslisten,Jette Gottlieb,1
9536,Det Konservative Folkeparti,Per Larsen,1
9536,Inuit Ataqatigiit,Aaja Chemnitz,3
9536,Socialdemokratiet,Lea Wermelin,3
9536,Socialdemokratiet,Christian Rabjerg Madsen,1
9536,Dansk Folkeparti,Peter Kofod,3
9536,Socialdemokratiet,Mattias Tesfaye,1
9536,Danmarksdemokraterne,Lise Bech,1
9536,Socialdemokratiet,Peter Hummelgaard,3
9536,Enhedslisten,Pelle Dragsted,3
9536,Liberal Alliance,Carsten Bach,1
9536,Det Konservative Folkeparti,Søren Pape Poulsen,1
9536,Socialdemokratiet,Kaare Dybvad Bek,1
9536,Det Konservative Folkeparti,Mette Abildgaard,1
9536,Liberal Alliance,Henrik Dahl,3
9536,Socialdemokratiet,Kasper Roug,1
9536,Socialdemokratiet,Malte Larsen,1
9536,Socialdemokratiet,Anne Paulin,1
9536,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9536,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
9536,Socialistisk Folkeparti,Carl Valentin,1
9536,Danmarksdemokraterne,Mads Fuglede,3
9536,Socialistisk Folkeparti,Serdal Benli,1
9536,Naleraq,Aki-Matilda Høegh-Dam,3
9536,Enhedslisten,Victoria Velasquez,3
9536,Venstre,Kim Valentin,3
9536,Venstre,Morten Dahlin,1
9536,Venstre,Christoffer Aagaard Melson,1
9536,Venstre,Heidi Bank,1
9536,Venstre,Marie Bjerre,1
9536,Liberal Alliance,Alex Vanopslagh,3
9537,Socialdemokratiet,Nicolai Wammen,3
9537,Dansk Folkeparti,Alex Ahrendtsen,1
9537,Danmarksdemokraterne,Søren Espersen,1
9537,Socialdemokratiet,Astrid Krag,3
9537,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9537,Danmarksdemokraterne,Peter Skaarup,1
9537,Venstre,Erling Bonnesen,3
9537,Moderaterne,Jakob Engel-Schmidt,3
9537,Socialdemokratiet,Mette Reissmann,1
9537,Venstre,Torsten Schack Pedersen,1
9537,Danmarksdemokraterne,Hans Kristian Skibby,3
9537,Venstre,Louise Elholm,1
9537,Socialdemokratiet,Jesper Petersen,3
9537,Liberal Alliance,Ole Birk Olesen,3
9537,Venstre,Jan E. Jørgensen,3
9537,Enhedslisten,Trine Pertou Mach,3
9537,Enhedslisten,Rosa Lund,1
9537,Radikale Venstre,Lotte Rod,1
9537,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,3
9537,Socialdemokratiet,Trine Bramsen,1
9537,Socialdemokratiet,Benny Engelbrecht,1
9537,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9537,Venstre,Hans Christian Schmidt,1
9537,Venstre,Preben Bang Henriksen,1
9537,Venstre,Sophie Løhde,1
9537,Venstre,Christian Friis Bach,1
9537,Socialdemokratiet,Mette Frederiksen,3
9537,Venstre,Thomas Danielsen,3
9537,Radikale Venstre,Martin Lidegaard,3
9537,Moderaterne,Lars Løkke Rasmussen,3
9537,Socialdemokratiet,Ida Auken,1
9537,Socialdemokratiet,Mogens Jensen,3
9537,Danmarksdemokraterne,Karina Adsbøl,1
9537,Venstre,Hans Andersen,1
9537,Socialdemokratiet,Dan Jørgensen,3
9537,Venstre,Anni Matthiesen,1
9537,Socialdemokratiet,Pernille Rosenkrantz-Theil,1
9537,Venstre,Jacob Jensen,3
9537,Enhedslisten,Søren Søndergaard,3
9537,Venstre,Michael Aastrup Jensen,3
9537,Venstre,Peter Juel-Jensen,1
9537,Socialdemokratiet,Annette Lind,1
9537,Danmarksdemokraterne,Inger Støjberg,3
9537,Det Konservative Folkeparti,Mai Mercado,1
9537,Radikale Venstre,Zenia Stampe,3
9537,Socialistisk Folkeparti,Karsten Hønge,1
9537,Socialdemokratiet,Thomas Jensen,1
9537,Venstre,Troels Lund Poulsen,3
9537,Socialdemokratiet,Simon Kollerup,3
9537,Socialdemokratiet,Jens Joel,3
9537,Socialdemokratiet,Jeppe Bruus,1
9537,Venstre,Lars Christian Lilleholt,1
9537,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
9537,Socialdemokratiet,Morten Bødskov,3
9537,Socialdemokratiet,Flemming Møller Mortensen,1
9537,Dansk Folkeparti,Morten Messerschmidt,3
9537,Socialdemokratiet,Magnus Heunicke,3
9537,Dansk Folkeparti,Pia Kjærsgaard,3
9537,Socialdemokratiet,Bjarne Laustsen,1
9537,Socialdemokratiet,Leif Lahn Jensen,1
9537,Javnaðarflokkurin,Sjúrður Skaale,3
9537,Socialdemokratiet,Rasmus Prehn,1
9537,Socialdemokratiet,Rasmus Horn Langhoff,1
9537,Socialdemokratiet,Per Husted,1
9537,Socialdemokratiet,Ane Halsboe-Jørgensen,1
9537,Enhedslisten,Søren Egge Rasmussen,1
9537,Danmarksdemokraterne,Marlene Harpsøe,1
9537,Det Konservative Folkeparti,Rasmus Jarlov,3
9537,Venstre,Søren Gade,1
9537,Enhedslisten,Jette Gottlieb,1
9537,Det Konservative Folkeparti,Per Larsen,1
9537,Inuit Ataqatigiit,Aaja Chemnitz,3
9537,Socialdemokratiet,Lea Wermelin,3
9537,Socialdemokratiet,Christian Rabjerg Madsen,1
9537,Dansk Folkeparti,Peter Kofod,3
9537,Socialdemokratiet,Mattias Tesfaye,1
9537,Danmarksdemokraterne,Lise Bech,1
9537,Socialdemokratiet,Peter Hummelgaard,3
9537,Enhedslisten,Pelle Dragsted,3
9537,Liberal Alliance,Carsten Bach,2
9537,Det Konservative Folkeparti,Søren Pape Poulsen,1
9537,Socialdemokratiet,Kaare Dybvad Bek,1
9537,Det Konservative Folkeparti,Mette Abildgaard,1
9537,Liberal Alliance,Henrik Dahl,3
9537,Socialdemokratiet,Kasper Roug,1
9537,Socialdemokratiet,Malte Larsen,1
9537,Socialdemokratiet,Anne Paulin,1
9537,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9537,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
9537,Socialistisk Folkeparti,Carl Valentin,1
9537,Danmarksdemokraterne,Mads Fuglede,3
9537,Socialistisk Folkeparti,Serdal Benli,1
9537,Naleraq,Aki-Matilda Høegh-Dam,3
9537,Enhedslisten,Victoria Velasquez,3
9537,Venstre,Kim Valentin,3
9537,Venstre,Morten Dahlin,1
9537,Venstre,Christoffer Aagaard Melson,1
9537,Venstre,Heidi Bank,1
9537,Venstre,Marie Bjerre,1
9537,Liberal Alliance,Alex Vanopslagh,3
9538,Socialdemokratiet,Nicolai Wammen,3
9538,Dansk Folkeparti,Alex Ahrendtsen,1
9538,Danmarksdemokraterne,Søren Espersen,1
9538,Socialdemokratiet,Astrid Krag,3
9538,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9538,Danmarksdemokraterne,Peter Skaarup,1
9538,Venstre,Erling Bonnesen,3
9538,Moderaterne,Jakob Engel-Schmidt,3
9538,Socialdemokratiet,Mette Reissmann,1
9538,Venstre,Torsten Schack Pedersen,1
9538,Danmarksdemokraterne,Hans Kristian Skibby,3
9538,Venstre,Louise Elholm,1
9538,Socialdemokratiet,Jesper Petersen,1
9538,Liberal Alliance,Ole Birk Olesen,3
9538,Venstre,Jan E. Jørgensen,3
9538,Enhedslisten,Trine Pertou Mach,3
9538,Enhedslisten,Rosa Lund,1
9538,Radikale Venstre,Lotte Rod,1
9538,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,3
9538,Socialdemokratiet,Trine Bramsen,1
9538,Socialdemokratiet,Benny Engelbrecht,1
9538,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9538,Venstre,Hans Christian Schmidt,1
9538,Venstre,Preben Bang Henriksen,1
9538,Venstre,Sophie Løhde,1
9538,Venstre,Christian Friis Bach,1
9538,Socialdemokratiet,Mette Frederiksen,3
9538,Venstre,Thomas Danielsen,3
9538,Radikale Venstre,Martin Lidegaard,3
9538,Moderaterne,Lars Løkke Rasmussen,3
9538,Socialdemokratiet,Ida Auken,1
9538,Socialdemokratiet,Mogens Jensen,1
9538,Danmarksdemokraterne,Karina Adsbøl,1
9538,Venstre,Hans Andersen,1
9538,Socialdemokratiet,Dan Jørgensen,3
9538,Venstre,Anni Matthiesen,1
9538,Socialdemokratiet,Pernille Rosenkrantz-Theil,1
9538,Venstre,Jacob Jensen,3
9538,Enhedslisten,Søren Søndergaard,3
9538,Venstre,Michael Aastrup Jensen,3
9538,Venstre,Peter Juel-Jensen,1
9538,Socialdemokratiet,Annette Lind,1
9538,Danmarksdemokraterne,Inger Støjberg,3
9538,Det Konservative Folkeparti,Mai Mercado,1
9538,Radikale Venstre,Zenia Stampe,3
9538,Socialistisk Folkeparti,Karsten Hønge,1
9538,Socialdemokratiet,Thomas Jensen,1
9538,Venstre,Troels Lund Poulsen,3
9538,Socialdemokratiet,Simon Kollerup,3
9538,Socialdemokratiet,Jens Joel,3
9538,Socialdemokratiet,Jeppe Bruus,1
9538,Venstre,Lars Christian Lilleholt,1
9538,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
9538,Socialdemokratiet,Morten Bødskov,3
9538,Socialdemokratiet,Flemming Møller Mortensen,1
9538,Dansk Folkeparti,Morten Messerschmidt,3
9538,Socialdemokratiet,Magnus Heunicke,3
9538,Dansk Folkeparti,Pia Kjærsgaard,3
9538,Socialdemokratiet,Bjarne Laustsen,1
9538,Socialdemokratiet,Leif Lahn Jensen,1
9538,Javnaðarflokkurin,Sjúrður Skaale,3
9538,Socialdemokratiet,Rasmus Prehn,1
9538,Socialdemokratiet,Rasmus Horn Langhoff,1
9538,Socialdemokratiet,Per Husted,1
9538,Socialdemokratiet,Ane Halsboe-Jørgensen,1
9538,Enhedslisten,Søren Egge Rasmussen,1
9538,Danmarksdemokraterne,Marlene Harpsøe,1
9538,Det Konservative Folkeparti,Rasmus Jarlov,3
9538,Venstre,Søren Gade,1
9538,Enhedslisten,Jette Gottlieb,1
9538,Det Konservative Folkeparti,Per Larsen,1
9538,Inuit Ataqatigiit,Aaja Chemnitz,3
9538,Socialdemokratiet,Lea Wermelin,3
9538,Socialdemokratiet,Christian Rabjerg Madsen,1
9538,Dansk Folkeparti,Peter Kofod,3
9538,Socialdemokratiet,Mattias Tesfaye,1
9538,Danmarksdemokraterne,Lise Bech,1
9538,Socialdemokratiet,Peter Hummelgaard,3
9538,Enhedslisten,Pelle Dragsted,3
9538,Liberal Alliance,Carsten Bach,1
9538,Det Konservative Folkeparti,Søren Pape Poulsen,1
9538,Socialdemokratiet,Kaare Dybvad Bek,1
9538,Det Konservative Folkeparti,Mette Abildgaard,1
9538,Liberal Alliance,Henrik Dahl,3
9538,Socialdemokratiet,Kasper Roug,1
9538,Socialdemokratiet,Malte Larsen,1
9538,Socialdemokratiet,Anne Paulin,1
9538,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9538,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
9538,Socialistisk Folkeparti,Carl Valentin,1
9538,Danmarksdemokraterne,Mads Fuglede,3
9538,Socialistisk Folkeparti,Serdal Benli,1
9538,Naleraq,Aki-Matilda Høegh-Dam,3
9538,Enhedslisten,Victoria Velasquez,3
9538,Venstre,Kim Valentin,3
9538,Venstre,Morten Dahlin,1
9538,Venstre,Christoffer Aagaard Melson,1
9538,Venstre,Heidi Bank,1
9538,Venstre,Marie Bjerre,1
9538,Liberal Alliance,Alex Vanopslagh,3
9539,Socialdemokratiet,Nicolai Wammen,3
9539,Dansk Folkeparti,Alex Ahrendtsen,2
9539,Danmarksdemokraterne,Søren Espersen,1
9539,Socialdemokratiet,Astrid Krag,2
9539,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9539,Danmarksdemokraterne,Peter Skaarup,1
9539,Venstre,Erling Bonnesen,3
9539,Moderaterne,Jakob Engel-Schmidt,3
9539,Socialdemokratiet,Mette Reissmann,3
9539,Venstre,Torsten Schack Pedersen,2
9539,Danmarksdemokraterne,Hans Kristian Skibby,3
9539,Venstre,Louise Elholm,2
9539,Socialdemokratiet,Jesper Petersen,2
9539,Liberal Alliance,Ole Birk Olesen,3
9539,Venstre,Jan E. Jørgensen,3
9539,Enhedslisten,Trine Pertou Mach,1
9539,Enhedslisten,Rosa Lund,1
9539,Radikale Venstre,Lotte Rod,1
9539,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1
9539,Socialdemokratiet,Trine Bramsen,2
9539,Socialdemokratiet,Benny Engelbrecht,2
9539,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9539,Venstre,Hans Christian Schmidt,2
9539,Venstre,Preben Bang Henriksen,2
9539,Venstre,Sophie Løhde,2
9539,Venstre,Christian Friis Bach,1
9539,Socialdemokratiet,Mette Frederiksen,3
9539,Venstre,Thomas Danielsen,3
9539,Radikale Venstre,Martin Lidegaard,3
9539,Moderaterne,Lars Løkke Rasmussen,3
9539,Socialdemokratiet,Ida Auken,2
9539,Socialdemokratiet,Mogens Jensen,2
9539,Danmarksdemokraterne,Karina Adsbøl,1
9539,Venstre,Hans Andersen,2
9539,Socialdemokratiet,Dan Jørgensen,3
9539,Venstre,Anni Matthiesen,2
9539,Socialdemokratiet,Pernille Rosenkrantz-Theil,2
9539,Venstre,Jacob Jensen,3
9539,Enhedslisten,Søren Søndergaard,1
9539,Venstre,Michael Aastrup Jensen,2
9539,Venstre,Peter Juel-Jensen,2
9539,Socialdemokratiet,Annette Lind,2
9539,Danmarksdemokraterne,Inger Støjberg,3
9539,Det Konservative Folkeparti,Mai Mercado,2
9539,Radikale Venstre,Zenia Stampe,3
9539,Socialistisk Folkeparti,Karsten Hønge,1
9539,Socialdemokratiet,Thomas Jensen,2
9539,Venstre,Troels Lund Poulsen,3
9539,Socialdemokratiet,Simon Kollerup,2
9539,Socialdemokratiet,Jens Joel,3
9539,Socialdemokratiet,Jeppe Bruus,3
9539,Venstre,Lars Christian Lilleholt,2
9539,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
9539,Socialdemokratiet,Morten Bødskov,3
9539,Socialdemokratiet,Flemming Møller Mortensen,2
9539,Dansk Folkeparti,Morten Messerschmidt,3
9539,Socialdemokratiet,Magnus Heunicke,3
9539,Dansk Folkeparti,Pia Kjærsgaard,3
9539,Socialdemokratiet,Bjarne Laustsen,2
9539,Socialdemokratiet,Leif Lahn Jensen,2
9539,Javnaðarflokkurin,Sjúrður Skaale,3
9539,Socialdemokratiet,Rasmus Prehn,2
9539,Socialdemokratiet,Rasmus Horn Langhoff,2
9539,Socialdemokratiet,Per Husted,2
9539,Socialdemokratiet,Ane Halsboe-Jørgensen,2
9539,Enhedslisten,Søren Egge Rasmussen,1
9539,Danmarksdemokraterne,Marlene Harpsøe,1
9539,Det Konservative Folkeparti,Rasmus Jarlov,3
9539,Venstre,Søren Gade,2
9539,Enhedslisten,Jette Gottlieb,1
9539,Det Konservative Folkeparti,Per Larsen,3
9539,Inuit Ataqatigiit,Aaja Chemnitz,3
9539,Socialdemokratiet,Lea Wermelin,3
9539,Socialdemokratiet,Christian Rabjerg Madsen,2
9539,Dansk Folkeparti,Peter Kofod,3
9539,Socialdemokratiet,Mattias Tesfaye,2
9539,Danmarksdemokraterne,Lise Bech,3
9539,Socialdemokratiet,Peter Hummelgaard,3
9539,Enhedslisten,Pelle Dragsted,3
9539,Liberal Alliance,Carsten Bach,2
9539,Det Konservative Folkeparti,Søren Pape Poulsen,2
9539,Socialdemokratiet,Kaare Dybvad Bek,2
9539,Det Konservative Folkeparti,Mette Abildgaard,2
9539,Liberal Alliance,Henrik Dahl,3
9539,Socialdemokratiet,Kasper Roug,2
9539,Socialdemokratiet,Malte Larsen,2
9539,Socialdemokratiet,Anne Paulin,2
9539,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9539,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2
9539,Socialistisk Folkeparti,Carl Valentin,1
9539,Danmarksdemokraterne,Mads Fuglede,3
9539,Socialistisk Folkeparti,Serdal Benli,1
9539,Naleraq,Aki-Matilda Høegh-Dam,3
9539,Enhedslisten,Victoria Velasquez,3
9539,Venstre,Kim Valentin,3
9539,Venstre,Morten Dahlin,3
9539,Venstre,Christoffer Aagaard Melson,2
9539,Venstre,Heidi Bank,2
9539,Venstre,Marie Bjerre,2
9539,Liberal Alliance,Alex Vanopslagh,3
9540,Socialdemokratiet,Nicolai Wammen,3
9540,Dansk Folkeparti,Alex Ahrendtsen,2
9540,Danmarksdemokraterne,Søren Espersen,1
9540,Socialdemokratiet,Astrid Krag,2
9540,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9540,Danmarksdemokraterne,Peter Skaarup,1
9540,Venstre,Erling Bonnesen,2
9540,Moderaterne,Jakob Engel-Schmidt,3
9540,Socialdemokratiet,Mette Reissmann,3
9540,Venstre,Torsten Schack Pedersen,2
9540,Danmarksdemokraterne,Hans Kristian Skibby,3
9540,Venstre,Louise Elholm,2
9540,Socialdemokratiet,Jesper Petersen,2
9540,Liberal Alliance,Ole Birk Olesen,3
9540,Venstre,Jan E. Jørgensen,3
9540,Enhedslisten,Trine Pertou Mach,1
9540,Enhedslisten,Rosa Lund,1
9540,Radikale Venstre,Lotte Rod,1
9540,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1
9540,Socialdemokratiet,Trine Bramsen,2
9540,Socialdemokratiet,Benny Engelbrecht,2
9540,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9540,Venstre,Hans Christian Schmidt,2
9540,Venstre,Preben Bang Henriksen,2
9540,Venstre,Sophie Løhde,2
9540,Venstre,Christian Friis Bach,1
9540,Socialdemokratiet,Mette Frederiksen,3
9540,Venstre,Thomas Danielsen,3
9540,Radikale Venstre,Martin Lidegaard,3
9540,Moderaterne,Lars Løkke Rasmussen,3
9540,Socialdemokratiet,Ida Auken,2
9540,Socialdemokratiet,Mogens Jensen,2
9540,Danmarksdemokraterne,Karina Adsbøl,1
9540,Venstre,Hans Andersen,2
9540,Socialdemokratiet,Dan Jørgensen,3
9540,Venstre,Anni Matthiesen,2
9540,Socialdemokratiet,Pernille Rosenkrantz-Theil,2
9540,Venstre,Jacob Jensen,3
9540,Enhedslisten,Søren Søndergaard,1
9540,Venstre,Michael Aastrup Jensen,2
9540,Venstre,Peter Juel-Jensen,2
9540,Socialdemokratiet,Annette Lind,2
9540,Danmarksdemokraterne,Inger Støjberg,3
9540,Det Konservative Folkeparti,Mai Mercado,2
9540,Radikale Venstre,Zenia Stampe,3
9540,Socialistisk Folkeparti,Karsten Hønge,1
9540,Socialdemokratiet,Thomas Jensen,2
9540,Venstre,Troels Lund Poulsen,3
9540,Socialdemokratiet,Simon Kollerup,2
9540,Socialdemokratiet,Jens Joel,3
9540,Socialdemokratiet,Jeppe Bruus,3
9540,Venstre,Lars Christian Lilleholt,2
9540,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
9540,Socialdemokratiet,Morten Bødskov,3
9540,Socialdemokratiet,Flemming Møller Mortensen,2
9540,Dansk Folkeparti,Morten Messerschmidt,3
9540,Socialdemokratiet,Magnus Heunicke,3
9540,Dansk Folkeparti,Pia Kjærsgaard,3
9540,Socialdemokratiet,Bjarne Laustsen,2
9540,Socialdemokratiet,Leif Lahn Jensen,2
9540,Javnaðarflokkurin,Sjúrður Skaale,3
9540,Socialdemokratiet,Rasmus Prehn,2
9540,Socialdemokratiet,Rasmus Horn Langhoff,2
9540,Socialdemokratiet,Per Husted,2
9540,Socialdemokratiet,Ane Halsboe-Jørgensen,2
9540,Enhedslisten,Søren Egge Rasmussen,1
9540,Danmarksdemokraterne,Marlene Harpsøe,1
9540,Det Konservative Folkeparti,Rasmus Jarlov,3
9540,Venstre,Søren Gade,2
9540,Enhedslisten,Jette Gottlieb,1
9540,Det Konservative Folkeparti,Per Larsen,2
9540,Inuit Ataqatigiit,Aaja Chemnitz,3
9540,Socialdemokratiet,Lea Wermelin,3
9540,Socialdemokratiet,Christian Rabjerg Madsen,2
9540,Dansk Folkeparti,Peter Kofod,3
9540,Socialdemokratiet,Mattias Tesfaye,2
9540,Danmarksdemokraterne,Lise Bech,3
9540,Socialdemokratiet,Peter Hummelgaard,3
9540,Enhedslisten,Pelle Dragsted,3
9540,Liberal Alliance,Carsten Bach,2
9540,Det Konservative Folkeparti,Søren Pape Poulsen,2
9540,Socialdemokratiet,Kaare Dybvad Bek,2
9540,Det Konservative Folkeparti,Mette Abildgaard,2
9540,Liberal Alliance,Henrik Dahl,3
9540,Socialdemokratiet,Kasper Roug,2
9540,Socialdemokratiet,Malte Larsen,2
9540,Socialdemokratiet,Anne Paulin,2
9540,Socialistisk Folkeparti,Kirsten Normann Andersen,1
9540,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2
9540,Socialistisk Folkeparti,Carl Valentin,1
9540,Danmarksdemokraterne,Mads Fuglede,3
9540,Socialistisk Folkeparti,Serdal Benli,1
9540,Naleraq,Aki-Matilda Høegh-Dam,3
9540,Enhedslisten,Victoria Velasquez,3
9540,Venstre,Kim Valentin,3
9540,Venstre,Morten Dahlin,3
9540,Venstre,Christoffer Aagaard Melson,2
9540,Venstre,Heidi Bank,2
9540,Venstre,Marie Bjerre,2
9540,Liberal Alliance,Alex Vanopslagh,3
9541,Socialdemokratiet,Nicolai Wammen,3
9541,Dansk Folkeparti,Alex Ahrendtsen,2
9541,Danmarksdemokraterne,Søren Espersen,2
9541,Socialdemokratiet,Astrid Krag,2
9541,Socialistisk Folkeparti,Pia Olsen Dyhr,3
9541,Danmarksdemokraterne,Peter Skaarup,2
9541,Venstre,Erling Bonnesen,3
9541,Moderaterne,Jakob Engel-Schmidt,3
9541,Socialdemokratiet,Mette Reissmann,3
9541,Venstre,Torsten Schack Pedersen,2
9541,Danmarksdemokraterne,Hans Kristian Skibby,3
9541,Venstre,Louise Elholm,2
9541,Socialdemokratiet,Jesper Petersen,2
9541,Liberal Alliance,Ole Birk Olesen,3
9541,Venstre,Jan E. Jørgensen,3
9541,Enhedslisten,Trine Pertou Mach,1
9541,Enhedslisten,Rosa Lund,1
9541,Radikale Venstre,Lotte Rod,1
9541,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2
9541,Socialdemokratiet,Trine Bramsen,2
9541,Socialdemokratiet,Benny Engelbrecht,2
9541,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
9541,Venstre,Hans Christian Schmidt,2
9541,Venstre,Preben Bang Henriksen,2
9541,Venstre,Sophie Løhde,2
9541,Venstre,Christian Friis Bach,1
9541,Socialdemokratiet,Mette Frederiksen,3
9541,Venstre,Thomas Danielsen,3
9541,Radikale Venstre,Martin Lidegaard,3
9541,Moderaterne,Lars Løkke Rasmussen,3
9541,Socialdemokratiet,Ida Auken,2
9541,Socialdemokratiet,Mogens Jensen,2
9541,Danmarksdemokraterne,Karina Adsbøl,2
9541,Venstre,Hans Andersen,2
9541,Socialdemokratiet,Dan Jørgensen,3
9541,Venstre,Anni Matthiesen,2
9541,Socialdemokratiet,Pernille Rosenkrantz-Theil,2
9541,Venstre,Jacob Jensen,3
