voting_id,party,Period,vedtaget,Møde.dato,total_potential_votes,total_cast_votes,votes_type_1,votes_type_2,votes_type_3,votes_type_4,agree_percentage (of cast votes),disagree_percentage (of cast votes),abstain_percentage (of cast votes),absent_percentage (of all votes)
2097,Moderaterne,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2097,Radikale Venstre,67,True,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2097,Sambandsflokkurin,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2097,Socialdemokratiet,67,True,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2097,Socialistisk Folkeparti,67,True,2010-05-11 12:00:00,10,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
2097,Uden for folketingsgrupperne,67,True,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2097,Venstre,67,True,2010-05-11 12:00:00,28,19.0,19.0,0.0,9.0,0.0,1.0,0.0,0.0,0.32142857142857145
2098,Danmarksdemokraterne,67,True,2010-05-11 12:00:00,5,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4
2098,Dansk Folkeparti,67,True,2010-05-11 12:00:00,8,5.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.375
2098,Det Konservative Folkeparti,67,True,2010-05-11 12:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
2098,Enhedslisten,67,True,2010-05-11 12:00:00,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6666666666666666
2098,Liberal Alliance,67,True,2010-05-11 12:00:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
2098,Moderaterne,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2098,Radikale Venstre,67,True,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2098,Sambandsflokkurin,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2098,Socialdemokratiet,67,True,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2098,Socialistisk Folkeparti,67,True,2010-05-11 12:00:00,10,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
2098,Uden for folketingsgrupperne,67,True,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2098,Venstre,67,True,2010-05-11 12:00:00,28,19.0,19.0,0.0,9.0,0.0,1.0,0.0,0.0,0.32142857142857145
2099,Danmarksdemokraterne,67,True,2010-05-11 12:00:00,5,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4
2099,Dansk Folkeparti,67,True,2010-05-11 12:00:00,8,5.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.375
2099,Det Konservative Folkeparti,67,True,2010-05-11 12:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
2099,Enhedslisten,67,True,2010-05-11 12:00:00,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6666666666666666
2099,Liberal Alliance,67,True,2010-05-11 12:00:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
2099,Moderaterne,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2099,Radikale Venstre,67,True,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2099,Sambandsflokkurin,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2099,Socialdemokratiet,67,True,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2099,Socialistisk Folkeparti,67,True,2010-05-11 12:00:00,10,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
2099,Uden for folketingsgrupperne,67,True,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2099,Venstre,67,True,2010-05-11 12:00:00,28,17.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.39285714285714285
2100,Danmarksdemokraterne,67,True,2010-05-11 12:00:00,5,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4
2100,Dansk Folkeparti,67,True,2010-05-11 12:00:00,8,5.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.375
2100,Det Konservative Folkeparti,67,True,2010-05-11 12:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
2100,Enhedslisten,67,True,2010-05-11 12:00:00,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6666666666666666
2100,Liberal Alliance,67,True,2010-05-11 12:00:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
2100,Moderaterne,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2100,Radikale Venstre,67,True,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2100,Sambandsflokkurin,67,True,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2100,Socialdemokratiet,67,True,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2100,Socialistisk Folkeparti,67,True,2010-05-11 12:00:00,10,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
2100,Uden for folketingsgrupperne,67,True,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2100,Venstre,67,True,2010-05-11 12:00:00,28,19.0,19.0,0.0,9.0,0.0,1.0,0.0,0.0,0.32142857142857145
2101,Danmarksdemokraterne,67,False,2010-05-11 12:00:00,5,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.4
2101,Dansk Folkeparti,67,False,2010-05-11 12:00:00,8,5.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.375
2101,Det Konservative Folkeparti,67,False,2010-05-11 12:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
2101,Enhedslisten,67,False,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2101,Liberal Alliance,67,False,2010-05-11 12:00:00,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5
2101,Moderaterne,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2101,Radikale Venstre,67,False,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2101,Sambandsflokkurin,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2101,Socialdemokratiet,67,False,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2101,Socialistisk Folkeparti,67,False,2010-05-11 12:00:00,10,8.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2
2101,Uden for folketingsgrupperne,67,False,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2101,Venstre,67,False,2010-05-11 12:00:00,28,19.0,0.0,19.0,9.0,0.0,0.0,1.0,0.0,0.32142857142857145
2102,Danmarksdemokraterne,67,False,2010-05-11 12:00:00,5,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.4
2102,Dansk Folkeparti,67,False,2010-05-11 12:00:00,8,5.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.375
2102,Det Konservative Folkeparti,67,False,2010-05-11 12:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
2102,Enhedslisten,67,False,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2102,Liberal Alliance,67,False,2010-05-11 12:00:00,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5
2102,Moderaterne,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2102,Radikale Venstre,67,False,2010-05-11 12:00:00,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6666666666666666
2102,Sambandsflokkurin,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2102,Socialdemokratiet,67,False,2010-05-11 12:00:00,30,16.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.4666666666666667
2102,Socialistisk Folkeparti,67,False,2010-05-11 12:00:00,10,8.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2
2102,Uden for folketingsgrupperne,67,False,2010-05-11 12:00:00,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2102,Venstre,67,False,2010-05-11 12:00:00,28,19.0,0.0,19.0,9.0,0.0,0.0,1.0,0.0,0.32142857142857145
2103,Danmarksdemokraterne,67,False,2010-05-11 12:00:00,5,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2
2103,Dansk Folkeparti,67,False,2010-05-11 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2103,Det Konservative Folkeparti,67,False,2010-05-11 12:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
2103,Enhedslisten,67,False,2010-05-11 12:00:00,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666
2103,Liberal Alliance,67,False,2010-05-11 12:00:00,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5
2103,Moderaterne,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2103,Radikale Venstre,67,False,2010-05-11 12:00:00,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666
2103,Sambandsflokkurin,67,False,2010-05-11 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2103,Socialdemokratiet,67,False,2010-05-11 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2103,Socialistisk Folkeparti,67,False,2010-05-11 12:00:00,10,7.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
2103,Uden for folketingsgrupperne,67,False,2010-05-11 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2103,Venstre,67,False,2010-05-11 12:00:00,28,13.0,13.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5357142857142857
2104,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
2104,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2104,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
2104,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2104,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2104,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2104,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2104,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2104,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2104,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,6.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
2104,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2104,Venstre,67,True,2010-05-18 12:00:00,28,18.0,18.0,0.0,10.0,0.0,1.0,0.0,0.0,0.35714285714285715
2105,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4
2105,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2105,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2105,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
2105,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2105,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2105,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2105,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2105,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2105,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,6.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
2105,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2105,Venstre,67,True,2010-05-18 12:00:00,28,17.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.39285714285714285
2106,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2
2106,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2106,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2106,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2106,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2106,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2106,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2106,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2106,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2106,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,6.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
2106,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2106,Venstre,67,True,2010-05-18 12:00:00,28,17.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.39285714285714285
2107,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2
2107,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2107,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.8333333333333334
2107,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
2107,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2107,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2107,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666
2107,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2107,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,0.0,0.0,13.0,17.0,0.0,0.0,1.0,0.43333333333333335
2107,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,6.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.4
2107,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2107,Venstre,67,True,2010-05-18 12:00:00,28,17.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.39285714285714285
2108,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2
2108,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2108,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2108,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.3333333333333333
2108,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2108,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2108,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666
2108,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2108,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,0.0,0.0,13.0,17.0,0.0,0.0,1.0,0.43333333333333335
2108,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,6.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.4
2108,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.3333333333333333
2108,Venstre,67,True,2010-05-18 12:00:00,28,16.0,16.0,0.0,12.0,0.0,1.0,0.0,0.0,0.42857142857142855
2109,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2
2109,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2109,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2109,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2109,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2109,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2109,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2109,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2109,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,16.0,1.0,13.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.43333333333333335
2109,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
2109,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2109,Venstre,67,True,2010-05-18 12:00:00,28,16.0,16.0,0.0,12.0,0.0,1.0,0.0,0.0,0.42857142857142855
2110,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2110,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2110,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2110,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
2110,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2110,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2110,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6666666666666666
2110,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2110,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2110,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
2110,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2110,Venstre,67,True,2010-05-18 12:00:00,28,16.0,16.0,0.0,12.0,0.0,1.0,0.0,0.0,0.42857142857142855
2111,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2111,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2111,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2111,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
2111,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2111,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2111,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2111,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2111,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2111,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
2111,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2111,Venstre,67,True,2010-05-18 12:00:00,28,16.0,16.0,0.0,12.0,0.0,1.0,0.0,0.0,0.42857142857142855
2112,Danmarksdemokraterne,67,True,2010-05-18 12:00:00,5,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2112,Dansk Folkeparti,67,True,2010-05-18 12:00:00,8,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5
2112,Det Konservative Folkeparti,67,True,2010-05-18 12:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
2112,Enhedslisten,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2112,Liberal Alliance,67,True,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2112,Moderaterne,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2112,Radikale Venstre,67,True,2010-05-18 12:00:00,3,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666
2112,Sambandsflokkurin,67,True,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2112,Socialdemokratiet,67,True,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
2112,Socialistisk Folkeparti,67,True,2010-05-18 12:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
2112,Uden for folketingsgrupperne,67,True,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2112,Venstre,67,True,2010-05-18 12:00:00,28,17.0,17.0,0.0,11.0,0.0,1.0,0.0,0.0,0.39285714285714285
2113,Danmarksdemokraterne,67,False,2010-05-18 12:00:00,5,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
2113,Dansk Folkeparti,67,False,2010-05-18 12:00:00,8,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.5
2113,Det Konservative Folkeparti,67,False,2010-05-18 12:00:00,6,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.6666666666666666
2113,Enhedslisten,67,False,2010-05-18 12:00:00,3,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
2113,Liberal Alliance,67,False,2010-05-18 12:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2113,Moderaterne,67,False,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2113,Radikale Venstre,67,False,2010-05-18 12:00:00,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.6666666666666666
2113,Sambandsflokkurin,67,False,2010-05-18 12:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2113,Socialdemokratiet,67,False,2010-05-18 12:00:00,30,17.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.43333333333333335
