source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anne Sina,Steen Gade,Socialdemokratiet,Socialistisk Folkeparti,68,54,51.0,0.9444444444444444,retspolitik
Anne Sina,Stine Brix,Socialdemokratiet,Enhedslisten,68,56,36.0,0.6428571428571429,retspolitik
Anne Sina,Søren Espersen,Socialdemokratiet,Danmarksdemokraterne,68,14,7.0,0.5,retspolitik
Anne Sina,Søren Pind,Socialdemokratiet,Venstre,68,15,11.0,0.7333333333333333,retspolitik
Anne Sina,Thomas Danielsen,Socialdemokratiet,Venstre,68,30,21.0,0.7,retspolitik
Anne Sina,Tom Behnke,Socialdemokratiet,Det Konservative Folkeparti,68,49,38.0,0.7755102040816326,retspolitik
Anne Sina,Torsten Schack Pedersen,Socialdemokratiet,Venstre,68,46,33.0,0.717391304347826,retspolitik
Anne Sina,Trine Bramsen,Socialdemokratiet,Socialdemokratiet,68,56,56.0,1.0,retspolitik
Anne Sina,Trine Pertou Mach,Socialdemokratiet,Enhedslisten,68,46,41.0,0.8913043478260869,retspolitik
Anne Sina,Troels Ravn,Socialdemokratiet,Socialdemokratiet,68,25,25.0,1.0,retspolitik
Anne Sina,Villum Christensen,Socialdemokratiet,Liberal Alliance,68,44,28.0,0.6363636363636364,retspolitik
Anne Sina,Özlem Sara Cekic,Socialdemokratiet,Socialistisk Folkeparti,68,45,41.0,0.9111111111111111,retspolitik
Annette Vilhelmsen,Anni Matthiesen,Socialistisk Folkeparti,Venstre,68,81,56.0,0.691358024691358,retspolitik
Annette Vilhelmsen,Astrid Krag,Socialistisk Folkeparti,Socialdemokratiet,68,63,59.0,0.9365079365079365,retspolitik
Annette Vilhelmsen,Benny Engelbrecht,Socialistisk Folkeparti,Socialdemokratiet,68,107,103.0,0.9626168224299065,retspolitik
Annette Vilhelmsen,Bertel Haarder,Socialistisk Folkeparti,Venstre,68,72,44.0,0.6111111111111112,retspolitik
Annette Vilhelmsen,Bjarne Corydon,Socialistisk Folkeparti,Socialdemokratiet,68,10,10.0,1.0,retspolitik
Annette Vilhelmsen,Brian Mikkelsen,Socialistisk Folkeparti,Det Konservative Folkeparti,68,57,42.0,0.7368421052631579,retspolitik
Annette Vilhelmsen,Carsten Hansen,Socialistisk Folkeparti,Socialdemokratiet,68,76,75.0,0.9868421052631579,retspolitik
Annette Vilhelmsen,Charlotte Dyremose,Socialistisk Folkeparti,Det Konservative Folkeparti,68,24,18.0,0.75,retspolitik
Annette Vilhelmsen,Christian Friis Bach,Socialistisk Folkeparti,Venstre,68,36,35.0,0.9722222222222222,retspolitik
Annette Vilhelmsen,Christian Juhl,Socialistisk Folkeparti,Enhedslisten,68,75,52.0,0.6933333333333334,retspolitik
Annette Vilhelmsen,Christian Langballe (udpeget af DF),Socialistisk Folkeparti,Dansk Folkeparti,68,92,50.0,0.5434782608695652,retspolitik
Annette Vilhelmsen,Christine Antorini,Socialistisk Folkeparti,Socialdemokratiet,68,62,61.0,0.9838709677419355,retspolitik
Annette Vilhelmsen,Dennis Flydtkjær,Socialistisk Folkeparti,Danmarksdemokraterne,68,97,50.0,0.5154639175257731,retspolitik
Annette Vilhelmsen,Eigil Andersen,Socialistisk Folkeparti,Socialistisk Folkeparti,68,104,104.0,1.0,retspolitik
Annette Vilhelmsen,Ellen Trane Nørby,Socialistisk Folkeparti,Venstre,68,57,42.0,0.7368421052631579,retspolitik
Annette Vilhelmsen,Erling Bonnesen,Socialistisk Folkeparti,Venstre,68,92,64.0,0.6956521739130435,retspolitik
Annette Vilhelmsen,Finn Sørensen,Socialistisk Folkeparti,Enhedslisten,68,90,64.0,0.7111111111111111,retspolitik
Annette Vilhelmsen,Flemming Damgaard Larsen,Socialistisk Folkeparti,Venstre,68,114,75.0,0.6578947368421053,retspolitik
