source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Andreas Steenberg,John Dyrby Paulsen,Radikale Venstre,Socialdemokratiet,68,69,69.0,1.0,social
Andreas Steenberg,Karen Ellemann,Radikale Venstre,Venstre,68,127,95.0,0.7480314960629921,social
Andreas Steenberg,Karen Hækkerup (udpeget af S),Radikale Venstre,Socialdemokratiet,68,43,43.0,1.0,social
Andreas Steenberg,Karin Nødgaard,Radikale Venstre,Dansk Folkeparti,68,73,41.0,0.5616438356164384,social
Andreas Steenberg,Karina Adsbøl,Radikale Venstre,Danmarksdemokraterne,68,112,56.0,0.5,social
Andreas Steenberg,Karina Lorentzen Dehnhardt,Radikale Venstre,Socialistisk Folkeparti,68,104,100.0,0.9615384615384616,social
Andreas Steenberg,Karsten Lauritzen,Radikale Venstre,Venstre,68,77,52.0,0.6753246753246753,social
Andreas Steenberg,Kim Andersen (udpeget af V),Radikale Venstre,Venstre,68,81,57.0,0.7037037037037037,social
Andreas Steenberg,Kim Christiansen,Radikale Venstre,Dansk Folkeparti,68,78,41.0,0.5256410256410257,social
Andreas Steenberg,Kristian Thulesen Dahl,Radikale Venstre,Uden for folketingsgrupperne,68,5,2.0,0.4,social
Andreas Steenberg,Lars Barfoed,Radikale Venstre,Det Konservative Folkeparti,68,92,74.0,0.8043478260869565,social
Andreas Steenberg,Lars Dohn,Radikale Venstre,Enhedslisten,68,80,46.0,0.575,social
Andreas Steenberg,Lars Løkke Rasmussen,Radikale Venstre,Moderaterne,68,2,1.0,0.5,social
Andreas Steenberg,Lene Espersen,Radikale Venstre,Det Konservative Folkeparti,68,45,30.0,0.6666666666666666,social
Andreas Steenberg,Liselott Blixt,Radikale Venstre,Uden for folketingsgrupperne,68,114,57.0,0.5,social
Andreas Steenberg,Liv Holm Andersen,Radikale Venstre,Radikale Venstre,68,131,131.0,1.0,social
Andreas Steenberg,Lone Loklindt,Radikale Venstre,Radikale Venstre,68,129,129.0,1.0,social
Andreas Steenberg,Lotte Rod,Radikale Venstre,Radikale Venstre,68,131,131.0,1.0,social
Andreas Steenberg,Louise Elholm,Radikale Venstre,Venstre,68,116,90.0,0.7758620689655172,social
Andreas Steenberg,Mads Rørvig,Radikale Venstre,Venstre,68,71,53.0,0.7464788732394366,social
Andreas Steenberg,Margrethe Vestager,Radikale Venstre,Radikale Venstre,68,20,20.0,1.0,social
Andreas Steenberg,Marianne Jelved,Radikale Venstre,Radikale Venstre,68,86,86.0,1.0,social
Andreas Steenberg,Marie Krarup,Radikale Venstre,Uden for folketingsgrupperne,68,120,64.0,0.5333333333333333,social
Andreas Steenberg,Marlene Borst Hansen,Radikale Venstre,Radikale Venstre,68,93,93.0,1.0,social
Andreas Steenberg,Martin Geertsen,Radikale Venstre,Venstre,68,114,88.0,0.7719298245614035,social
Andreas Steenberg,Martin Henriksen (udpeget af DF),Radikale Venstre,Dansk Folkeparti,68,29,21.0,0.7241379310344828,social
Andreas Steenberg,Merete Riisager,Radikale Venstre,Liberal Alliance,68,82,58.0,0.7073170731707317,social
Andreas Steenberg,Mette Bock,Radikale Venstre,Liberal Alliance,68,86,41.0,0.47674418604651164,social
Andreas Steenberg,Mette Frederiksen,Radikale Venstre,Socialdemokratiet,68,96,96.0,1.0,social
Andreas Steenberg,Mette Reissmann,Radikale Venstre,Socialdemokratiet,68,116,116.0,1.0,social
Andreas Steenberg,Michael Aastrup Jensen,Radikale Venstre,Venstre,68,6,5.0,0.8333333333333334,social
Andreas Steenberg,Mike Legarth,Radikale Venstre,Det Konservative Folkeparti,68,66,48.0,0.7272727272727273,social
Andreas Steenberg,Mogens Jensen,Radikale Venstre,Socialdemokratiet,68,41,41.0,1.0,social
Andreas Steenberg,Morten Marinus,Radikale Venstre,Dansk Folkeparti,68,118,62.0,0.5254237288135594,social
Andreas Steenberg,Morten Østergaard,Radikale Venstre,Radikale Venstre,68,21,21.0,1.0,social
Andreas Steenberg,Nick Hækkerup,Radikale Venstre,Socialdemokratiet,68,24,24.0,1.0,social
Andreas Steenberg,Nicolai Wammen,Radikale Venstre,Socialdemokratiet,68,6,6.0,1.0,social
Andreas Steenberg,Nikolaj Villumsen,Radikale Venstre,Enhedslisten,68,105,46.0,0.4380952380952381,social
Andreas Steenberg,Ole Birk Olesen,Radikale Venstre,Liberal Alliance,68,106,70.0,0.660377358490566,social
Andreas Steenberg,Per Clausen,Radikale Venstre,Enhedslisten,68,107,51.0,0.4766355140186916,social
Andreas Steenberg,Per Stig Møller,Radikale Venstre,Det Konservative Folkeparti,68,65,54.0,0.8307692307692308,social
Andreas Steenberg,Pernille Rosenkrantz-Theil,Radikale Venstre,Socialdemokratiet,68,61,61.0,1.0,social
Andreas Steenberg,Pernille Skipper,Radikale Venstre,Enhedslisten,68,92,39.0,0.42391304347826086,social
Andreas Steenberg,Peter Christensen,Radikale Venstre,Venstre,68,34,29.0,0.8529411764705882,social
Andreas Steenberg,Peter Skaarup,Radikale Venstre,Danmarksdemokraterne,68,17,13.0,0.7647058823529411,social
Andreas Steenberg,Pia Olsen Dyhr,Radikale Venstre,Socialistisk Folkeparti,68,54,54.0,1.0,social
Andreas Steenberg,Preben Bang Henriksen,Radikale Venstre,Venstre,68,120,96.0,0.8,social
Andreas Steenberg,Rasmus Helveg Petersen,Radikale Venstre,Radikale Venstre,68,110,110.0,1.0,social
Andreas Steenberg,René Christensen,Radikale Venstre,Dansk Folkeparti,68,72,38.0,0.5277777777777778,social
Andreas Steenberg,Rosa Lund,Radikale Venstre,Enhedslisten,68,63,38.0,0.6031746031746031,social
Andreas Steenberg,Simon Emil Ammitzbøll-Bille,Radikale Venstre,Uden for folketingsgrupperne,68,81,56.0,0.691358024691358,social
Andreas Steenberg,Sofie Carsten Nielsen,Radikale Venstre,Radikale Venstre,68,65,65.0,1.0,social
Andreas Steenberg,Sophie Løhde,Radikale Venstre,Venstre,68,71,51.0,0.7183098591549296,social
Andreas Steenberg,Steen Gade,Radikale Venstre,Socialistisk Folkeparti,68,122,119.0,0.9754098360655737,social
Andreas Steenberg,Stine Brix,Radikale Venstre,Enhedslisten,68,119,55.0,0.46218487394957986,social
Andreas Steenberg,Søren Espersen,Radikale Venstre,Danmarksdemokraterne,68,41,23.0,0.5609756097560976,social
Andreas Steenberg,Søren Pind,Radikale Venstre,Venstre,68,52,43.0,0.8269230769230769,social
Andreas Steenberg,Thomas Danielsen,Radikale Venstre,Venstre,68,72,52.0,0.7222222222222222,social
Andreas Steenberg,Tom Behnke,Radikale Venstre,Det Konservative Folkeparti,68,121,95.0,0.7851239669421488,social
Andreas Steenberg,Torsten Schack Pedersen,Radikale Venstre,Venstre,68,121,94.0,0.7768595041322314,social
Andreas Steenberg,Trine Bramsen,Radikale Venstre,Socialdemokratiet,68,140,140.0,1.0,social
Andreas Steenberg,Trine Pertou Mach,Radikale Venstre,Enhedslisten,68,34,33.0,0.9705882352941176,social
Andreas Steenberg,Troels Ravn,Radikale Venstre,Socialdemokratiet,68,114,114.0,1.0,social
Andreas Steenberg,Villum Christensen,Radikale Venstre,Liberal Alliance,68,66,38.0,0.5757575757575758,social
Andreas Steenberg,Özlem Sara Cekic,Radikale Venstre,Socialistisk Folkeparti,68,123,120.0,0.975609756097561,social
Anne Sina,Annette Vilhelmsen,Socialdemokratiet,Socialistisk Folkeparti,68,45,42.0,0.9333333333333333,social
Anne Sina,Anni Matthiesen,Socialdemokratiet,Venstre,68,23,17.0,0.7391304347826086,social
Anne Sina,Astrid Krag,Socialdemokratiet,Socialdemokratiet,68,64,64.0,1.0,social
Anne Sina,Benny Engelbrecht,Socialdemokratiet,Socialdemokratiet,68,73,73.0,1.0,social
Anne Sina,Bertel Haarder,Socialdemokratiet,Venstre,68,37,27.0,0.7297297297297297,social
Anne Sina,Brian Mikkelsen,Socialdemokratiet,Det Konservative Folkeparti,68,34,22.0,0.6470588235294118,social
Anne Sina,Carsten Hansen,Socialdemokratiet,Socialdemokratiet,68,30,30.0,1.0,social
Anne Sina,Charlotte Dyremose,Socialdemokratiet,Det Konservative Folkeparti,68,49,40.0,0.8163265306122449,social
Anne Sina,Christian Friis Bach,Socialdemokratiet,Venstre,68,36,36.0,1.0,social
Anne Sina,Christian Juhl,Socialdemokratiet,Enhedslisten,68,57,37.0,0.6491228070175439,social
Anne Sina,Christian Langballe (udpeget af DF),Socialdemokratiet,Dansk Folkeparti,68,62,39.0,0.6290322580645161,social
Anne Sina,Christine Antorini,Socialdemokratiet,Socialdemokratiet,68,41,41.0,1.0,social
Anne Sina,Dennis Flydtkjær,Socialdemokratiet,Danmarksdemokraterne,68,66,41.0,0.6212121212121212,social
Anne Sina,Eigil Andersen,Socialdemokratiet,Socialistisk Folkeparti,68,64,58.0,0.90625,social
Anne Sina,Ellen Trane Nørby,Socialdemokratiet,Venstre,68,35,27.0,0.7714285714285715,social
Anne Sina,Erling Bonnesen,Socialdemokratiet,Venstre,68,68,52.0,0.7647058823529411,social
Anne Sina,Finn Sørensen,Socialdemokratiet,Enhedslisten,68,51,35.0,0.6862745098039216,social
Anne Sina,Flemming Damgaard Larsen,Socialdemokratiet,Venstre,68,74,56.0,0.7567567567567568,social
Anne Sina,Frank Aaen,Socialdemokratiet,Enhedslisten,68,52,37.0,0.7115384615384616,social
Anne Sina,Hans Andersen,Socialdemokratiet,Venstre,68,26,19.0,0.7307692307692307,social
Anne Sina,Hans Christian Schmidt,Socialdemokratiet,Venstre,68,40,33.0,0.825,social
Anne Sina,Hans Kristian Skibby,Socialdemokratiet,Danmarksdemokraterne,68,69,44.0,0.6376811594202898,social
Anne Sina,Helle Thorning-Schmidt,Socialdemokratiet,Socialdemokratiet,68,1,1.0,1.0,social
Anne Sina,Henning Hyllested,Socialdemokratiet,Enhedslisten,68,67,45.0,0.6716417910447762,social
Anne Sina,Henrik Sass Larsen,Socialdemokratiet,Socialdemokratiet,68,52,52.0,1.0,social
Anne Sina,Holger K. Nielsen,Socialdemokratiet,Socialistisk Folkeparti,68,48,47.0,0.9791666666666666,social
Anne Sina,Ida Auken,Socialdemokratiet,Socialdemokratiet,68,39,39.0,1.0,social
Anne Sina,Jacob Jensen,Socialdemokratiet,Venstre,68,11,8.0,0.7272727272727273,social
Anne Sina,Jakob Engel-Schmidt,Socialdemokratiet,Moderaterne,68,47,32.0,0.6808510638297872,social
Anne Sina,Jan E. Jørgensen,Socialdemokratiet,Venstre,68,66,51.0,0.7727272727272727,social
Anne Sina,Jan Johansen,Socialdemokratiet,Socialdemokratiet,68,68,68.0,1.0,social
Anne Sina,Jens Henrik Thulesen Dahl,Socialdemokratiet,Danmarksdemokraterne,68,67,41.0,0.6119402985074627,social
Anne Sina,Jeppe Mikkelsen,Socialdemokratiet,Radikale Venstre,68,62,62.0,1.0,social
Anne Sina,Jesper Petersen,Socialdemokratiet,Socialdemokratiet,68,58,58.0,1.0,social
Anne Sina,Joachim B. Olsen,Socialdemokratiet,Liberal Alliance,68,52,32.0,0.6153846153846154,social
Anne Sina,Johanne Schmidt-Nielsen,Socialdemokratiet,Enhedslisten,68,41,28.0,0.6829268292682927,social
Anne Sina,John Dyrby Paulsen,Socialdemokratiet,Socialdemokratiet,68,46,46.0,1.0,social
Anne Sina,Karen Ellemann,Socialdemokratiet,Venstre,68,55,41.0,0.7454545454545455,social
Anne Sina,Karen Hækkerup (udpeget af S),Socialdemokratiet,Socialdemokratiet,68,42,42.0,1.0,social
Anne Sina,Karin Nødgaard,Socialdemokratiet,Dansk Folkeparti,68,61,39.0,0.639344262295082,social
Anne Sina,Karina Adsbøl,Socialdemokratiet,Danmarksdemokraterne,68,61,38.0,0.6229508196721312,social
Anne Sina,Karina Lorentzen Dehnhardt,Socialdemokratiet,Socialistisk Folkeparti,68,42,38.0,0.9047619047619048,social
Anne Sina,Karsten Lauritzen,Socialdemokratiet,Venstre,68,61,45.0,0.7377049180327869,social
Anne Sina,Kim Andersen (udpeget af V),Socialdemokratiet,Venstre,68,60,48.0,0.8,social
Anne Sina,Kim Christiansen,Socialdemokratiet,Dansk Folkeparti,68,54,33.0,0.6111111111111112,social
Anne Sina,Kristian Thulesen Dahl,Socialdemokratiet,Uden for folketingsgrupperne,68,3,3.0,1.0,social
Anne Sina,Lars Barfoed,Socialdemokratiet,Det Konservative Folkeparti,68,38,32.0,0.8421052631578947,social
Anne Sina,Lars Dohn,Socialdemokratiet,Enhedslisten,68,49,32.0,0.6530612244897959,social
Anne Sina,Lars Løkke Rasmussen,Socialdemokratiet,Moderaterne,68,1,1.0,1.0,social
Anne Sina,Lene Espersen,Socialdemokratiet,Det Konservative Folkeparti,68,31,23.0,0.7419354838709677,social
Anne Sina,Liselott Blixt,Socialdemokratiet,Uden for folketingsgrupperne,68,62,40.0,0.6451612903225806,social
Anne Sina,Liv Holm Andersen,Socialdemokratiet,Radikale Venstre,68,65,65.0,1.0,social
Anne Sina,Lone Loklindt,Socialdemokratiet,Radikale Venstre,68,54,54.0,1.0,social
Anne Sina,Lotte Rod,Socialdemokratiet,Radikale Venstre,68,63,63.0,1.0,social
Anne Sina,Louise Elholm,Socialdemokratiet,Venstre,68,60,46.0,0.7666666666666667,social
Anne Sina,Mads Rørvig,Socialdemokratiet,Venstre,68,53,41.0,0.7735849056603774,social
Anne Sina,Margrethe Vestager,Socialdemokratiet,Radikale Venstre,68,13,13.0,1.0,social
Anne Sina,Marianne Jelved,Socialdemokratiet,Radikale Venstre,68,21,21.0,1.0,social
Anne Sina,Marie Krarup,Socialdemokratiet,Uden for folketingsgrupperne,68,58,38.0,0.6551724137931034,social
Anne Sina,Marlene Borst Hansen,Socialdemokratiet,Radikale Venstre,68,55,55.0,1.0,social
Anne Sina,Martin Geertsen,Socialdemokratiet,Venstre,68,29,18.0,0.6206896551724138,social
