source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Alex Ahrendtsen,Thomas Danielsen,Dansk Folkeparti,Venstre,68,24,15.0,0.625,immigration
Alex Ahrendtsen,Tom Behnke,Dansk Folkeparti,Det Konservative Folkeparti,68,26,16.0,0.6153846153846154,immigration
Alex Ahrendtsen,Torsten Schack Pedersen,Dansk Folkeparti,Venstre,68,28,18.0,0.6428571428571429,immigration
Alex Ahrendtsen,Trine Bramsen,Dansk Folkeparti,Socialdemokratiet,68,33,16.0,0.48484848484848486,immigration
Alex Ahrendtsen,Trine Pertou Mach,Dansk Folkeparti,Enhedslisten,68,16,7.0,0.4375,immigration
Alex Ahrendtsen,Troels Ravn,Dansk Folkeparti,Socialdemokratiet,68,30,15.0,0.5,immigration
Alex Ahrendtsen,Villum Christensen,Dansk Folkeparti,Liberal Alliance,68,24,15.0,0.625,immigration
Alex Ahrendtsen,Özlem Sara Cekic,Dansk Folkeparti,Socialistisk Folkeparti,68,31,12.0,0.3870967741935484,immigration
Anders Samuelsen,Andreas Steenberg,Liberal Alliance,Radikale Venstre,68,19,11.0,0.5789473684210527,immigration
Anders Samuelsen,Anne Sina,Liberal Alliance,Socialdemokratiet,68,7,4.0,0.5714285714285714,immigration
Anders Samuelsen,Annette Vilhelmsen,Liberal Alliance,Socialistisk Folkeparti,68,25,14.0,0.56,immigration
Anders Samuelsen,Anni Matthiesen,Liberal Alliance,Venstre,68,26,22.0,0.8461538461538461,immigration
Anders Samuelsen,Astrid Krag,Liberal Alliance,Socialdemokratiet,68,17,10.0,0.5882352941176471,immigration
Anders Samuelsen,Benny Engelbrecht,Liberal Alliance,Socialdemokratiet,68,24,16.0,0.6666666666666666,immigration
Anders Samuelsen,Bertel Haarder,Liberal Alliance,Venstre,68,10,7.0,0.7,immigration
Anders Samuelsen,Bjarne Corydon,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,immigration
Anders Samuelsen,Brian Mikkelsen,Liberal Alliance,Det Konservative Folkeparti,68,15,13.0,0.8666666666666667,immigration
Anders Samuelsen,Carsten Hansen,Liberal Alliance,Socialdemokratiet,68,13,6.0,0.46153846153846156,immigration
Anders Samuelsen,Charlotte Dyremose,Liberal Alliance,Det Konservative Folkeparti,68,4,4.0,1.0,immigration
Anders Samuelsen,Christian Friis Bach,Liberal Alliance,Venstre,68,2,1.0,0.5,immigration
Anders Samuelsen,Christian Juhl,Liberal Alliance,Enhedslisten,68,18,7.0,0.3888888888888889,immigration
Anders Samuelsen,Christian Langballe (udpeget af DF),Liberal Alliance,Dansk Folkeparti,68,23,15.0,0.6521739130434783,immigration
Anders Samuelsen,Christine Antorini,Liberal Alliance,Socialdemokratiet,68,11,10.0,0.9090909090909091,immigration
Anders Samuelsen,Dennis Flydtkjær,Liberal Alliance,Danmarksdemokraterne,68,15,10.0,0.6666666666666666,immigration
Anders Samuelsen,Eigil Andersen,Liberal Alliance,Socialistisk Folkeparti,68,27,17.0,0.6296296296296297,immigration
