source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aase D. Madsen (udpeget af DF),Jens Rohde,Dansk Folkeparti,Uden for folketingsgrupperne,65,9,9.0,1.0,General
Aase D. Madsen (udpeget af DF),Jens Vibjerg (udpeget af V),Dansk Folkeparti,Venstre,65,24,22.0,0.9166666666666666,General
Aase D. Madsen (udpeget af DF),Jeppe Kofod,Dansk Folkeparti,Socialdemokratiet,65,5,4.0,0.8,General
Aase D. Madsen (udpeget af DF),Jesper Langballe,Dansk Folkeparti,Dansk Folkeparti,65,25,25.0,1.0,General
Aase D. Madsen (udpeget af DF),Jette Bergenholz Bautrup,Dansk Folkeparti,Socialdemokratiet,65,19,11.0,0.5789473684210527,General
Aase D. Madsen (udpeget af DF),Jette Jespersen,Dansk Folkeparti,Dansk Folkeparti,65,28,28.0,1.0,General
Aase D. Madsen (udpeget af DF),Jytte Andersen,Dansk Folkeparti,Not able to assign,65,16,9.0,0.5625,General
Aase D. Madsen (udpeget af DF),Jytte Wittrock,Dansk Folkeparti,Socialdemokratiet,65,25,14.0,0.56,General
Aase D. Madsen (udpeget af DF),Jørgen Winther,Dansk Folkeparti,Venstre,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Jørn Dohrmann,Dansk Folkeparti,Dansk Folkeparti,65,22,22.0,1.0,General
Aase D. Madsen (udpeget af DF),Jørn Jespersen,Dansk Folkeparti,Socialistisk Folkeparti,65,20,7.0,0.35,General
Aase D. Madsen (udpeget af DF),Jørn Pedersen,Dansk Folkeparti,Socialdemokratiet,65,28,16.0,0.5714285714285714,General
Aase D. Madsen (udpeget af DF),Kaj Ikast,Dansk Folkeparti,Det Konservative Folkeparti,65,17,16.0,0.9411764705882353,General
Aase D. Madsen (udpeget af DF),Kamal Qureshi,Dansk Folkeparti,Socialistisk Folkeparti,65,17,7.0,0.4117647058823529,General
Aase D. Madsen (udpeget af DF),Karen J. Klint (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,18,13.0,0.7222222222222222,General
