source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Andreas Steenberg,Ole Birk Olesen,Radikale Venstre,Liberal Alliance,68,88,60.0,0.6818181818181818,uddannelse
Andreas Steenberg,Per Clausen,Radikale Venstre,Enhedslisten,68,87,58.0,0.6666666666666666,uddannelse
Andreas Steenberg,Per Stig Møller,Radikale Venstre,Det Konservative Folkeparti,68,88,65.0,0.7386363636363636,uddannelse
Andreas Steenberg,Pernille Rosenkrantz-Theil,Radikale Venstre,Socialdemokratiet,68,89,89.0,1.0,uddannelse
Andreas Steenberg,Pernille Skipper,Radikale Venstre,Enhedslisten,68,93,57.0,0.6129032258064516,uddannelse
Andreas Steenberg,Peter Christensen,Radikale Venstre,Venstre,68,48,37.0,0.7708333333333334,uddannelse
Andreas Steenberg,Peter Skaarup,Radikale Venstre,Danmarksdemokraterne,68,13,6.0,0.46153846153846156,uddannelse
Andreas Steenberg,Pia Olsen Dyhr,Radikale Venstre,Socialistisk Folkeparti,68,71,71.0,1.0,uddannelse
Andreas Steenberg,Preben Bang Henriksen,Radikale Venstre,Venstre,68,108,93.0,0.8611111111111112,uddannelse
Andreas Steenberg,Rasmus Helveg Petersen,Radikale Venstre,Radikale Venstre,68,66,66.0,1.0,uddannelse
Andreas Steenberg,René Christensen,Radikale Venstre,Dansk Folkeparti,68,88,64.0,0.7272727272727273,uddannelse
Andreas Steenberg,Rosa Lund,Radikale Venstre,Enhedslisten,68,101,62.0,0.6138613861386139,uddannelse
Andreas Steenberg,Simon Emil Ammitzbøll-Bille,Radikale Venstre,Uden for folketingsgrupperne,68,61,45.0,0.7377049180327869,uddannelse
Andreas Steenberg,Sofie Carsten Nielsen,Radikale Venstre,Radikale Venstre,68,78,78.0,1.0,uddannelse
Andreas Steenberg,Sophie Løhde,Radikale Venstre,Venstre,68,99,79.0,0.797979797979798,uddannelse
Andreas Steenberg,Steen Gade,Radikale Venstre,Socialistisk Folkeparti,68,111,111.0,1.0,uddannelse
Andreas Steenberg,Stine Brix,Radikale Venstre,Enhedslisten,68,110,69.0,0.6272727272727273,uddannelse
Andreas Steenberg,Søren Espersen,Radikale Venstre,Danmarksdemokraterne,68,35,26.0,0.7428571428571429,uddannelse
Andreas Steenberg,Søren Pind,Radikale Venstre,Venstre,68,80,69.0,0.8625,uddannelse
Andreas Steenberg,Thomas Danielsen,Radikale Venstre,Venstre,68,82,67.0,0.8170731707317073,uddannelse
Andreas Steenberg,Tom Behnke,Radikale Venstre,Det Konservative Folkeparti,68,121,99.0,0.8181818181818182,uddannelse
Andreas Steenberg,Torsten Schack Pedersen,Radikale Venstre,Venstre,68,113,94.0,0.831858407079646,uddannelse
Andreas Steenberg,Trine Bramsen,Radikale Venstre,Socialdemokratiet,68,135,135.0,1.0,uddannelse
Andreas Steenberg,Trine Pertou Mach,Radikale Venstre,Enhedslisten,68,37,33.0,0.8918918918918919,uddannelse
Andreas Steenberg,Troels Ravn,Radikale Venstre,Socialdemokratiet,68,109,109.0,1.0,uddannelse
Andreas Steenberg,Villum Christensen,Radikale Venstre,Liberal Alliance,68,68,43.0,0.6323529411764706,uddannelse
Andreas Steenberg,Özlem Sara Cekic,Radikale Venstre,Socialistisk Folkeparti,68,115,111.0,0.9652173913043478,uddannelse
Anne Sina,Annette Vilhelmsen,Socialdemokratiet,Socialistisk Folkeparti,68,46,44.0,0.9565217391304348,uddannelse
Anne Sina,Anni Matthiesen,Socialdemokratiet,Venstre,68,33,29.0,0.8787878787878788,uddannelse
Anne Sina,Astrid Krag,Socialdemokratiet,Socialdemokratiet,68,54,54.0,1.0,uddannelse
Anne Sina,Benny Engelbrecht,Socialdemokratiet,Socialdemokratiet,68,64,64.0,1.0,uddannelse
Anne Sina,Bertel Haarder,Socialdemokratiet,Venstre,68,33,25.0,0.7575757575757576,uddannelse
Anne Sina,Brian Mikkelsen,Socialdemokratiet,Det Konservative Folkeparti,68,27,22.0,0.8148148148148148,uddannelse
Anne Sina,Carsten Hansen,Socialdemokratiet,Socialdemokratiet,68,39,39.0,1.0,uddannelse
Anne Sina,Charlotte Dyremose,Socialdemokratiet,Det Konservative Folkeparti,68,49,41.0,0.8367346938775511,uddannelse
Anne Sina,Christian Friis Bach,Socialdemokratiet,Venstre,68,24,24.0,1.0,uddannelse
Anne Sina,Christian Juhl,Socialdemokratiet,Enhedslisten,68,49,33.0,0.673469387755102,uddannelse
Anne Sina,Christian Langballe (udpeget af DF),Socialdemokratiet,Dansk Folkeparti,68,56,40.0,0.7142857142857143,uddannelse
Anne Sina,Christine Antorini,Socialdemokratiet,Socialdemokratiet,68,32,32.0,1.0,uddannelse
Anne Sina,Dennis Flydtkjær,Socialdemokratiet,Danmarksdemokraterne,68,60,42.0,0.7,uddannelse
Anne Sina,Eigil Andersen,Socialdemokratiet,Socialistisk Folkeparti,68,57,53.0,0.9298245614035088,uddannelse
Anne Sina,Ellen Trane Nørby,Socialdemokratiet,Venstre,68,27,22.0,0.8148148148148148,uddannelse
Anne Sina,Erling Bonnesen,Socialdemokratiet,Venstre,68,58,47.0,0.8103448275862069,uddannelse
Anne Sina,Finn Sørensen,Socialdemokratiet,Enhedslisten,68,38,26.0,0.6842105263157895,uddannelse
Anne Sina,Flemming Damgaard Larsen,Socialdemokratiet,Venstre,68,63,51.0,0.8095238095238095,uddannelse
Anne Sina,Frank Aaen,Socialdemokratiet,Enhedslisten,68,42,27.0,0.6428571428571429,uddannelse
Anne Sina,Hans Andersen,Socialdemokratiet,Venstre,68,32,28.0,0.875,uddannelse
Anne Sina,Hans Christian Schmidt,Socialdemokratiet,Venstre,68,26,20.0,0.7692307692307693,uddannelse
Anne Sina,Hans Kristian Skibby,Socialdemokratiet,Danmarksdemokraterne,68,58,40.0,0.6896551724137931,uddannelse
Anne Sina,Helle Thorning-Schmidt,Socialdemokratiet,Socialdemokratiet,68,1,1.0,1.0,uddannelse
Anne Sina,Henning Hyllested,Socialdemokratiet,Enhedslisten,68,60,42.0,0.7,uddannelse
Anne Sina,Henrik Sass Larsen,Socialdemokratiet,Socialdemokratiet,68,41,41.0,1.0,uddannelse
Anne Sina,Holger K. Nielsen,Socialdemokratiet,Socialistisk Folkeparti,68,50,48.0,0.96,uddannelse
Anne Sina,Ida Auken,Socialdemokratiet,Socialdemokratiet,68,34,34.0,1.0,uddannelse
Anne Sina,Jacob Jensen,Socialdemokratiet,Venstre,68,13,10.0,0.7692307692307693,uddannelse
Anne Sina,Jakob Engel-Schmidt,Socialdemokratiet,Moderaterne,68,39,31.0,0.7948717948717948,uddannelse
Anne Sina,Jan E. Jørgensen,Socialdemokratiet,Venstre,68,58,47.0,0.8103448275862069,uddannelse
Anne Sina,Jan Johansen,Socialdemokratiet,Socialdemokratiet,68,49,48.0,0.9795918367346939,uddannelse
Anne Sina,Jens Henrik Thulesen Dahl,Socialdemokratiet,Danmarksdemokraterne,68,44,29.0,0.6590909090909091,uddannelse
Anne Sina,Jeppe Mikkelsen,Socialdemokratiet,Radikale Venstre,68,58,58.0,1.0,uddannelse
Anne Sina,Jesper Petersen,Socialdemokratiet,Socialdemokratiet,68,47,47.0,1.0,uddannelse
Anne Sina,Joachim B. Olsen,Socialdemokratiet,Liberal Alliance,68,39,24.0,0.6153846153846154,uddannelse
Anne Sina,Johanne Schmidt-Nielsen,Socialdemokratiet,Enhedslisten,68,44,28.0,0.6363636363636364,uddannelse
Anne Sina,John Dyrby Paulsen,Socialdemokratiet,Socialdemokratiet,68,36,36.0,1.0,uddannelse
Anne Sina,Karen Ellemann,Socialdemokratiet,Venstre,68,49,39.0,0.7959183673469388,uddannelse
Anne Sina,Karen Hækkerup (udpeget af S),Socialdemokratiet,Socialdemokratiet,68,22,22.0,1.0,uddannelse
Anne Sina,Karin Nødgaard,Socialdemokratiet,Dansk Folkeparti,68,56,40.0,0.7142857142857143,uddannelse
Anne Sina,Karina Adsbøl,Socialdemokratiet,Danmarksdemokraterne,68,50,34.0,0.68,uddannelse
Anne Sina,Karina Lorentzen Dehnhardt,Socialdemokratiet,Socialistisk Folkeparti,68,28,26.0,0.9285714285714286,uddannelse
Anne Sina,Karsten Lauritzen,Socialdemokratiet,Venstre,68,56,45.0,0.8035714285714286,uddannelse
Anne Sina,Kim Andersen (udpeget af V),Socialdemokratiet,Venstre,68,54,45.0,0.8333333333333334,uddannelse
Anne Sina,Kim Christiansen,Socialdemokratiet,Dansk Folkeparti,68,45,33.0,0.7333333333333333,uddannelse
Anne Sina,Kristian Thulesen Dahl,Socialdemokratiet,Uden for folketingsgrupperne,68,5,3.0,0.6,uddannelse
Anne Sina,Lars Barfoed,Socialdemokratiet,Det Konservative Folkeparti,68,35,29.0,0.8285714285714286,uddannelse
Anne Sina,Lars Dohn,Socialdemokratiet,Enhedslisten,68,46,31.0,0.6739130434782609,uddannelse
Anne Sina,Lene Espersen,Socialdemokratiet,Det Konservative Folkeparti,68,25,18.0,0.72,uddannelse
Anne Sina,Liselott Blixt,Socialdemokratiet,Uden for folketingsgrupperne,68,46,34.0,0.7391304347826086,uddannelse
Anne Sina,Liv Holm Andersen,Socialdemokratiet,Radikale Venstre,68,56,56.0,1.0,uddannelse
Anne Sina,Lone Loklindt,Socialdemokratiet,Radikale Venstre,68,50,50.0,1.0,uddannelse
Anne Sina,Lotte Rod,Socialdemokratiet,Radikale Venstre,68,58,58.0,1.0,uddannelse
Anne Sina,Louise Elholm,Socialdemokratiet,Venstre,68,57,48.0,0.8421052631578947,uddannelse
Anne Sina,Mads Rørvig,Socialdemokratiet,Venstre,68,49,40.0,0.8163265306122449,uddannelse
Anne Sina,Margrethe Vestager,Socialdemokratiet,Radikale Venstre,68,5,5.0,1.0,uddannelse
Anne Sina,Marianne Jelved,Socialdemokratiet,Radikale Venstre,68,20,20.0,1.0,uddannelse
Anne Sina,Marie Krarup,Socialdemokratiet,Uden for folketingsgrupperne,68,46,32.0,0.6956521739130435,uddannelse
Anne Sina,Marlene Borst Hansen,Socialdemokratiet,Radikale Venstre,68,38,38.0,1.0,uddannelse
Anne Sina,Martin Geertsen,Socialdemokratiet,Venstre,68,35,30.0,0.8571428571428571,uddannelse
Anne Sina,Martin Henriksen (udpeget af DF),Socialdemokratiet,Dansk Folkeparti,68,11,6.0,0.5454545454545454,uddannelse
Anne Sina,Merete Riisager,Socialdemokratiet,Liberal Alliance,68,24,13.0,0.5416666666666666,uddannelse
Anne Sina,Mette Bock,Socialdemokratiet,Liberal Alliance,68,47,32.0,0.6808510638297872,uddannelse
Anne Sina,Mette Frederiksen,Socialdemokratiet,Socialdemokratiet,68,39,39.0,1.0,uddannelse
Anne Sina,Mette Reissmann,Socialdemokratiet,Socialdemokratiet,68,48,48.0,1.0,uddannelse
Anne Sina,Michael Aastrup Jensen,Socialdemokratiet,Venstre,68,3,2.0,0.6666666666666666,uddannelse
Anne Sina,Mike Legarth,Socialdemokratiet,Det Konservative Folkeparti,68,48,37.0,0.7708333333333334,uddannelse
Anne Sina,Mogens Jensen,Socialdemokratiet,Socialdemokratiet,68,8,8.0,1.0,uddannelse
Anne Sina,Morten Marinus,Socialdemokratiet,Dansk Folkeparti,68,43,28.0,0.6511627906976745,uddannelse
Anne Sina,Morten Østergaard,Socialdemokratiet,Radikale Venstre,68,23,23.0,1.0,uddannelse
Anne Sina,Nick Hækkerup,Socialdemokratiet,Socialdemokratiet,68,14,14.0,1.0,uddannelse
Anne Sina,Nicolai Wammen,Socialdemokratiet,Socialdemokratiet,68,13,13.0,1.0,uddannelse
Anne Sina,Nikolaj Villumsen,Socialdemokratiet,Enhedslisten,68,34,26.0,0.7647058823529411,uddannelse
Anne Sina,Ole Birk Olesen,Socialdemokratiet,Liberal Alliance,68,28,23.0,0.8214285714285714,uddannelse
Anne Sina,Per Clausen,Socialdemokratiet,Enhedslisten,68,31,18.0,0.5806451612903226,uddannelse
Anne Sina,Per Stig Møller,Socialdemokratiet,Det Konservative Folkeparti,68,40,31.0,0.775,uddannelse
Anne Sina,Pernille Rosenkrantz-Theil,Socialdemokratiet,Socialdemokratiet,68,14,14.0,1.0,uddannelse
Anne Sina,Pernille Skipper,Socialdemokratiet,Enhedslisten,68,37,24.0,0.6486486486486487,uddannelse
Anne Sina,Peter Christensen,Socialdemokratiet,Venstre,68,15,13.0,0.8666666666666667,uddannelse
Anne Sina,Peter Skaarup,Socialdemokratiet,Danmarksdemokraterne,68,1,0.0,0.0,uddannelse
Anne Sina,Pia Olsen Dyhr,Socialdemokratiet,Socialistisk Folkeparti,68,11,11.0,1.0,uddannelse
Anne Sina,Preben Bang Henriksen,Socialdemokratiet,Venstre,68,46,39.0,0.8478260869565217,uddannelse
Anne Sina,Rasmus Helveg Petersen,Socialdemokratiet,Radikale Venstre,68,36,36.0,1.0,uddannelse
Anne Sina,René Christensen,Socialdemokratiet,Dansk Folkeparti,68,39,28.0,0.717948717948718,uddannelse
Anne Sina,Rosa Lund,Socialdemokratiet,Enhedslisten,68,26,20.0,0.7692307692307693,uddannelse
Anne Sina,Simon Emil Ammitzbøll-Bille,Socialdemokratiet,Uden for folketingsgrupperne,68,30,21.0,0.7,uddannelse
Anne Sina,Sofie Carsten Nielsen,Socialdemokratiet,Radikale Venstre,68,7,7.0,1.0,uddannelse
Anne Sina,Sophie Løhde,Socialdemokratiet,Venstre,68,31,27.0,0.8709677419354839,uddannelse
Anne Sina,Steen Gade,Socialdemokratiet,Socialistisk Folkeparti,68,43,43.0,1.0,uddannelse
Anne Sina,Stine Brix,Socialdemokratiet,Enhedslisten,68,50,38.0,0.76,uddannelse
Anne Sina,Søren Espersen,Socialdemokratiet,Danmarksdemokraterne,68,21,18.0,0.8571428571428571,uddannelse
Anne Sina,Søren Pind,Socialdemokratiet,Venstre,68,31,28.0,0.9032258064516129,uddannelse
Anne Sina,Thomas Danielsen,Socialdemokratiet,Venstre,68,40,34.0,0.85,uddannelse
