source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Alex Ahrendtsen,Mette Frederiksen,Dansk Folkeparti,Socialdemokratiet,68,603,386.0,0.6401326699834162,all_topics
Alex Ahrendtsen,Mette Gjerskov,Dansk Folkeparti,Socialdemokratiet,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Mette Reissmann,Dansk Folkeparti,Socialdemokratiet,68,675,387.0,0.5733333333333334,all_topics
Alex Ahrendtsen,Michael Aastrup Jensen,Dansk Folkeparti,Venstre,68,31,27.0,0.8709677419354839,all_topics
Alex Ahrendtsen,Mike Legarth,Dansk Folkeparti,Det Konservative Folkeparti,68,655,468.0,0.7145038167938931,all_topics
Alex Ahrendtsen,Mogens Jensen,Dansk Folkeparti,Socialdemokratiet,68,384,206.0,0.5364583333333334,all_topics
Alex Ahrendtsen,Morten Marinus,Dansk Folkeparti,Dansk Folkeparti,68,654,654.0,1.0,all_topics
Alex Ahrendtsen,Morten Østergaard,Dansk Folkeparti,Radikale Venstre,68,199,116.0,0.5829145728643216,all_topics
Alex Ahrendtsen,Nick Hækkerup,Dansk Folkeparti,Socialdemokratiet,68,258,127.0,0.49224806201550386,all_topics
Alex Ahrendtsen,Nicolai Wammen,Dansk Folkeparti,Socialdemokratiet,68,96,43.0,0.4479166666666667,all_topics
Alex Ahrendtsen,Nikolaj Villumsen,Dansk Folkeparti,Enhedslisten,68,564,277.0,0.49113475177304966,all_topics
Alex Ahrendtsen,Ole Birk Olesen,Dansk Folkeparti,Liberal Alliance,68,617,374.0,0.6061588330632091,all_topics
Alex Ahrendtsen,Per Clausen,Dansk Folkeparti,Enhedslisten,68,618,273.0,0.441747572815534,all_topics
Alex Ahrendtsen,Per Stig Møller,Dansk Folkeparti,Det Konservative Folkeparti,68,508,331.0,0.6515748031496063,all_topics
Alex Ahrendtsen,Pernille Rosenkrantz-Theil,Dansk Folkeparti,Socialdemokratiet,68,514,320.0,0.622568093385214,all_topics
Alex Ahrendtsen,Pernille Skipper,Dansk Folkeparti,Enhedslisten,68,637,295.0,0.4631083202511774,all_topics
Alex Ahrendtsen,Pernille Vigsø Bagge,Dansk Folkeparti,Socialistisk Folkeparti,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Peter Christensen,Dansk Folkeparti,Venstre,68,325,221.0,0.68,all_topics
Alex Ahrendtsen,Peter Skaarup,Dansk Folkeparti,Danmarksdemokraterne,68,191,191.0,1.0,all_topics
Alex Ahrendtsen,Pia Olsen Dyhr,Dansk Folkeparti,Socialistisk Folkeparti,68,448,263.0,0.5870535714285714,all_topics
Alex Ahrendtsen,Preben Bang Henriksen,Dansk Folkeparti,Venstre,68,763,554.0,0.7260812581913499,all_topics
Alex Ahrendtsen,Rasmus Helveg Petersen,Dansk Folkeparti,Radikale Venstre,68,582,330.0,0.5670103092783505,all_topics
Alex Ahrendtsen,René Christensen,Dansk Folkeparti,Dansk Folkeparti,68,529,527.0,0.996219281663516,all_topics
Alex Ahrendtsen,Rosa Lund,Dansk Folkeparti,Enhedslisten,68,584,273.0,0.4674657534246575,all_topics
Alex Ahrendtsen,Sara Olsvig,Dansk Folkeparti,Inuit Ataqatigiit,68,3,1.0,0.3333333333333333,all_topics
Alex Ahrendtsen,Simon Emil Ammitzbøll-Bille,Dansk Folkeparti,Uden for folketingsgrupperne,68,506,300.0,0.5928853754940712,all_topics
Alex Ahrendtsen,Sofie Carsten Nielsen,Dansk Folkeparti,Radikale Venstre,68,537,312.0,0.5810055865921788,all_topics
Alex Ahrendtsen,Sophie Løhde,Dansk Folkeparti,Venstre,68,666,500.0,0.7507507507507507,all_topics
Alex Ahrendtsen,Steen Gade,Dansk Folkeparti,Socialistisk Folkeparti,68,861,454.0,0.5272938443670151,all_topics
Alex Ahrendtsen,Stine Brix,Dansk Folkeparti,Enhedslisten,68,799,382.0,0.4780976220275344,all_topics
Alex Ahrendtsen,Søren Espersen,Dansk Folkeparti,Danmarksdemokraterne,68,264,262.0,0.9924242424242424,all_topics
Alex Ahrendtsen,Søren Pind,Dansk Folkeparti,Venstre,68,422,323.0,0.7654028436018957,all_topics
Alex Ahrendtsen,Thomas Danielsen,Dansk Folkeparti,Venstre,68,636,476.0,0.7484276729559748,all_topics
Alex Ahrendtsen,Thomas Jensen,Dansk Folkeparti,Socialdemokratiet,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Thyra Frank,Dansk Folkeparti,Liberal Alliance,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Tom Behnke,Dansk Folkeparti,Det Konservative Folkeparti,68,814,548.0,0.6732186732186732,all_topics
Alex Ahrendtsen,Torsten Schack Pedersen,Dansk Folkeparti,Venstre,68,768,537.0,0.69921875,all_topics
Alex Ahrendtsen,Trine Bramsen,Dansk Folkeparti,Socialdemokratiet,68,955,562.0,0.5884816753926702,all_topics
Alex Ahrendtsen,Trine Pertou Mach,Dansk Folkeparti,Enhedslisten,68,222,107.0,0.481981981981982,all_topics
Alex Ahrendtsen,Troels Lund Poulsen,Dansk Folkeparti,Venstre,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Troels Ravn,Dansk Folkeparti,Socialdemokratiet,68,770,460.0,0.5974025974025974,all_topics
Alex Ahrendtsen,Villum Christensen,Dansk Folkeparti,Liberal Alliance,68,500,347.0,0.694,all_topics
Alex Ahrendtsen,Zenia Stampe,Dansk Folkeparti,Radikale Venstre,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Özlem Sara Cekic,Dansk Folkeparti,Socialistisk Folkeparti,68,802,426.0,0.5311720698254364,all_topics
Anders Samuelsen,Andreas Steenberg,Liberal Alliance,Radikale Venstre,68,445,262.0,0.5887640449438202,all_topics
Anders Samuelsen,Anne Baastrup,Liberal Alliance,Socialistisk Folkeparti,68,1,1.0,1.0,all_topics
Anders Samuelsen,Anne Sina,Liberal Alliance,Socialdemokratiet,68,98,57.0,0.5816326530612245,all_topics
Anders Samuelsen,Annette Lind,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,all_topics
Anders Samuelsen,Annette Vilhelmsen,Liberal Alliance,Socialistisk Folkeparti,68,325,186.0,0.5723076923076923,all_topics
Anders Samuelsen,Anni Matthiesen,Liberal Alliance,Venstre,68,466,322.0,0.6909871244635193,all_topics
Anders Samuelsen,Astrid Krag,Liberal Alliance,Socialdemokratiet,68,230,122.0,0.5304347826086957,all_topics
Anders Samuelsen,Benny Engelbrecht,Liberal Alliance,Socialdemokratiet,68,477,277.0,0.5807127882599581,all_topics
