party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Borgernes Parti,Naleraq,71,1,0.0,0.0,udenrigs_eu
Borgernes Parti,Radikale Venstre,71,626,207.0,0.3306709265175719,udenrigs_eu
Borgernes Parti,Sambandsflokkurin,71,2,2.0,1.0,udenrigs_eu
Borgernes Parti,Socialdemokratiet,71,5602,1918.0,0.3423777222420564,udenrigs_eu
Borgernes Parti,Socialistisk Folkeparti,71,1523,457.0,0.3000656598818122,udenrigs_eu
Borgernes Parti,Uden for folketingsgrupperne,71,437,193.0,0.4416475972540046,udenrigs_eu
Borgernes Parti,Venstre,71,2631,919.0,0.34929684530596733,udenrigs_eu
Danmarksdemokraterne,Danmarksdemokraterne,71,11566,11340.0,0.9804599688742867,udenrigs_eu
Danmarksdemokraterne,Dansk Folkeparti,71,10066,7424.0,0.7375322869064176,udenrigs_eu
Danmarksdemokraterne,Det Konservative Folkeparti,71,15653,12957.0,0.8277646457548073,udenrigs_eu
Danmarksdemokraterne,Enhedslisten,71,12868,6604.0,0.5132110662107554,udenrigs_eu
Danmarksdemokraterne,Javnaðarflokkurin,71,30,10.0,0.3333333333333333,udenrigs_eu
Danmarksdemokraterne,Liberal Alliance,71,23627,18256.0,0.7726753290726711,udenrigs_eu
Danmarksdemokraterne,Moderaterne,71,17992,13142.0,0.7304357492218764,udenrigs_eu
Danmarksdemokraterne,Naleraq,71,10,0.0,0.0,udenrigs_eu
Danmarksdemokraterne,Radikale Venstre,71,9560,6148.0,0.6430962343096235,udenrigs_eu
Danmarksdemokraterne,Sambandsflokkurin,71,127,96.0,0.7559055118110236,udenrigs_eu
Danmarksdemokraterne,Socialdemokratiet,71,86917,63444.0,0.7299377567104249,udenrigs_eu
Danmarksdemokraterne,Socialistisk Folkeparti,71,23624,13374.0,0.5661192008127328,udenrigs_eu
Danmarksdemokraterne,Uden for folketingsgrupperne,71,6824,4718.0,0.6913833528722158,udenrigs_eu
Danmarksdemokraterne,Venstre,71,40559,29673.0,0.7316008777336719,udenrigs_eu
Dansk Folkeparti,Dansk Folkeparti,71,1484,1467.0,0.988544474393531,udenrigs_eu
Dansk Folkeparti,Det Konservative Folkeparti,71,6162,4134.0,0.6708860759493671,udenrigs_eu
Dansk Folkeparti,Enhedslisten,71,5060,2268.0,0.4482213438735178,udenrigs_eu
Dansk Folkeparti,Javnaðarflokkurin,71,13,4.0,0.3076923076923077,udenrigs_eu
Dansk Folkeparti,Liberal Alliance,71,9298,5981.0,0.6432566143256614,udenrigs_eu
Dansk Folkeparti,Moderaterne,71,7091,4012.0,0.5657876181074601,udenrigs_eu
Dansk Folkeparti,Naleraq,71,3,0.0,0.0,udenrigs_eu
Dansk Folkeparti,Radikale Venstre,71,3787,1932.0,0.5101663585951941,udenrigs_eu
Dansk Folkeparti,Sambandsflokkurin,71,51,28.0,0.5490196078431373,udenrigs_eu
