source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Radikale Venstre,Dansk Folkeparti,66,632,352.0,0.5569620253164557,udenrigspolitik
Radikale Venstre,Det Konservative Folkeparti,66,287,181.0,0.6306620209059234,udenrigspolitik
Radikale Venstre,Enhedslisten,66,272,183.0,0.6727941176470589,udenrigspolitik
Radikale Venstre,Radikale Venstre,66,324,318.0,0.9814814814814815,udenrigspolitik
Radikale Venstre,Socialdemokratiet,66,1352,1031.0,0.7625739644970414,udenrigspolitik
Radikale Venstre,Socialistisk Folkeparti,66,408,281.0,0.6887254901960784,udenrigspolitik
Radikale Venstre,Uden for folketingsgrupperne,66,466,376.0,0.8068669527896996,udenrigspolitik
Radikale Venstre,Venstre,66,1894,1159.0,0.6119324181626188,udenrigspolitik
Siumut,Danmarksdemokraterne,66,1,0.0,0.0,udenrigspolitik
Siumut,Dansk Folkeparti,66,3,0.0,0.0,udenrigspolitik
Siumut,Det Konservative Folkeparti,66,2,0.0,0.0,udenrigspolitik
Siumut,Liberal Alliance,66,1,0.0,0.0,udenrigspolitik
Siumut,Radikale Venstre,66,3,0.0,0.0,udenrigspolitik
Siumut,Socialdemokratiet,66,6,0.0,0.0,udenrigspolitik
Siumut,Socialistisk Folkeparti,66,3,0.0,0.0,udenrigspolitik
Siumut,Uden for folketingsgrupperne,66,2,0.0,0.0,udenrigspolitik
Siumut,Venstre,66,7,0.0,0.0,udenrigspolitik
Socialdemokratiet,Danmarksdemokraterne,66,1638,910.0,0.5555555555555556,udenrigspolitik
Socialdemokratiet,Dansk Folkeparti,66,4381,2464.0,0.562428669253595,udenrigspolitik
Socialdemokratiet,Det Konservative Folkeparti,66,2558,1555.0,0.6078967943706021,udenrigspolitik
Socialdemokratiet,Enhedslisten,66,1425,912.0,0.64,udenrigspolitik
Socialdemokratiet,Liberal Alliance,66,488,300.0,0.6147540983606558,udenrigspolitik
Socialdemokratiet,Moderaterne,66,125,65.0,0.52,udenrigspolitik
Socialdemokratiet,Radikale Venstre,66,2541,1934.0,0.7611176702085793,udenrigspolitik
Socialdemokratiet,Siumut,66,9,0.0,0.0,udenrigspolitik
Socialdemokratiet,Socialdemokratiet,66,8692,8357.0,0.9614588127013346,udenrigspolitik
Socialdemokratiet,Socialistisk Folkeparti,66,2404,1731.0,0.7200499168053245,udenrigspolitik
Socialdemokratiet,Uden for folketingsgrupperne,66,2191,1521.0,0.6942035600182564,udenrigspolitik
Socialdemokratiet,Venstre,66,12145,7300.0,0.6010703993412927,udenrigspolitik
Socialistisk Folkeparti,Danmarksdemokraterne,66,623,229.0,0.36757624398073835,udenrigspolitik
Socialistisk Folkeparti,Dansk Folkeparti,66,1098,409.0,0.37249544626593806,udenrigspolitik
Socialistisk Folkeparti,Det Konservative Folkeparti,66,952,407.0,0.4275210084033613,udenrigspolitik
Socialistisk Folkeparti,Enhedslisten,66,370,332.0,0.8972972972972973,udenrigspolitik
Socialistisk Folkeparti,Liberal Alliance,66,164,65.0,0.39634146341463417,udenrigspolitik
Socialistisk Folkeparti,Moderaterne,66,37,12.0,0.32432432432432434,udenrigspolitik
Socialistisk Folkeparti,Radikale Venstre,66,639,493.0,0.7715179968701096,udenrigspolitik
Socialistisk Folkeparti,Siumut,66,1,0.0,0.0,udenrigspolitik
Socialistisk Folkeparti,Socialdemokratiet,66,2689,2084.0,0.7750092971364819,udenrigspolitik
Socialistisk Folkeparti,Socialistisk Folkeparti,66,575,573.0,0.9965217391304347,udenrigspolitik
Socialistisk Folkeparti,Uden for folketingsgrupperne,66,572,329.0,0.5751748251748252,udenrigspolitik
Socialistisk Folkeparti,Venstre,66,4048,1691.0,0.41773715415019763,udenrigspolitik
Uden for folketingsgrupperne,Danmarksdemokraterne,66,271,221.0,0.8154981549815498,udenrigspolitik
Uden for folketingsgrupperne,Dansk Folkeparti,66,503,464.0,0.9224652087475149,udenrigspolitik
Uden for folketingsgrupperne,Det Konservative Folkeparti,66,376,326.0,0.8670212765957447,udenrigspolitik
Uden for folketingsgrupperne,Enhedslisten,66,177,78.0,0.4406779661016949,udenrigspolitik
Uden for folketingsgrupperne,Liberal Alliance,66,50,45.0,0.9,udenrigspolitik
Uden for folketingsgrupperne,Moderaterne,66,12,12.0,1.0,udenrigspolitik
Uden for folketingsgrupperne,Radikale Venstre,66,211,122.0,0.5781990521327014,udenrigspolitik
Uden for folketingsgrupperne,Socialdemokratiet,66,1201,723.0,0.6019983347210658,udenrigspolitik
Uden for folketingsgrupperne,Socialistisk Folkeparti,66,402,195.0,0.48507462686567165,udenrigspolitik
Uden for folketingsgrupperne,Uden for folketingsgrupperne,66,232,178.0,0.7672413793103449,udenrigspolitik
Uden for folketingsgrupperne,Venstre,66,1942,1673.0,0.8614830072090628,udenrigspolitik
Venstre,Danmarksdemokraterne,66,3831,3537.0,0.9232576350822239,udenrigspolitik
Venstre,Dansk Folkeparti,66,8207,7352.0,0.895820640916291,udenrigspolitik
Venstre,Det Konservative Folkeparti,66,6141,6112.0,0.9952776420778375,udenrigspolitik
Venstre,Enhedslisten,66,2659,857.0,0.3223016171493043,udenrigspolitik
Venstre,Liberal Alliance,66,1136,1116.0,0.9823943661971831,udenrigspolitik
Venstre,Moderaterne,66,278,278.0,1.0,udenrigspolitik
Venstre,Radikale Venstre,66,4621,2802.0,0.6063622592512443,udenrigspolitik
Venstre,Siumut,66,14,0.0,0.0,udenrigspolitik
Venstre,Socialdemokratiet,66,18599,11083.0,0.5958922522716275,udenrigspolitik
Venstre,Socialistisk Folkeparti,66,4479,1879.0,0.4195132842152266,udenrigspolitik
Venstre,Uden for folketingsgrupperne,66,3707,3092.0,0.8340976530887511,udenrigspolitik
Venstre,Venstre,66,24659,24605.0,0.9978101301755952,udenrigspolitik
Danmarksdemokraterne,Danmarksdemokraterne,65,4,4.0,1.0,udenrigspolitik
Danmarksdemokraterne,Dansk Folkeparti,65,40,40.0,1.0,udenrigspolitik
Danmarksdemokraterne,Det Konservative Folkeparti,65,20,20.0,1.0,udenrigspolitik
Danmarksdemokraterne,Kristendemokraterne,65,4,4.0,1.0,udenrigspolitik
Danmarksdemokraterne,Liberal Alliance,65,8,8.0,1.0,udenrigspolitik
Danmarksdemokraterne,Radikale Venstre,65,16,12.0,0.75,udenrigspolitik
Danmarksdemokraterne,Socialdemokratiet,65,152,35.0,0.23026315789473684,udenrigspolitik
