voting_id,party,politician,vote_type,Period
10166,Venstre,Søren Gade,1,71
10166,Det Konservative Folkeparti,Per Larsen,2,71
10166,Dansk Folkeparti,Peter Kofod,2,71
10166,Danmarksdemokraterne,Lise Bech,2,71
10166,Socialdemokratiet,Peter Hummelgaard,1,71
10166,Liberal Alliance,Carsten Bach,2,71
10166,Socialdemokratiet,Kaare Dybvad Bek,1,71
10166,Socialdemokratiet,Kasper Roug,1,71
10166,Socialdemokratiet,Anne Paulin,1,71
10166,Enhedslisten,Peder Hvelplund,2,71
10166,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10166,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
10166,Socialistisk Folkeparti,Carl Valentin,2,71
10166,Enhedslisten,Victoria Velasquez,2,71
10166,Venstre,Morten Dahlin,1,71
10166,Venstre,Marie Bjerre,1,71
10166,Socialistisk Folkeparti,Anne Valentina Berthelsen,2,71
10166,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2,71
10167,Dansk Folkeparti,Alex Ahrendtsen,2,71
10167,Socialdemokratiet,Astrid Krag,1,71
10167,Venstre,Erling Bonnesen,1,71
10167,Socialdemokratiet,Mette Reissmann,1,71
10167,Danmarksdemokraterne,Hans Kristian Skibby,2,71
10167,Venstre,Louise Elholm,1,71
10167,Socialdemokratiet,Jesper Petersen,1,71
10167,Venstre,Jan E. Jørgensen,1,71
10167,Enhedslisten,Rosa Lund,2,71
10167,Radikale Venstre,Lotte Rod,2,71
10167,Socialdemokratiet,Trine Bramsen,1,71
10167,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10167,Venstre,Hans Christian Schmidt,1,71
10167,Venstre,Christian Friis Bach,1,71
10167,Socialdemokratiet,Ida Auken,1,71
10167,Socialdemokratiet,Mogens Jensen,1,71
10167,Danmarksdemokraterne,Karina Adsbøl,2,71
10167,Venstre,Hans Andersen,1,71
10167,Venstre,Anni Matthiesen,1,71
10167,Socialdemokratiet,Pernille Rosenkrantz-Theil,1,71
10167,Venstre,Jacob Jensen,1,71
10167,Venstre,Michael Aastrup Jensen,1,71
10167,Venstre,Peter Juel-Jensen,1,71
10167,Det Konservative Folkeparti,Mai Mercado,2,71
10167,Radikale Venstre,Zenia Stampe,2,71
10167,Socialdemokratiet,Simon Kollerup,1,71
10167,Socialdemokratiet,Jens Joel,1,71
10167,Socialdemokratiet,Jeppe Bruus,1,71
10167,Venstre,Lars Christian Lilleholt,1,71
10167,Socialdemokratiet,Morten Bødskov,1,71
10167,Venstre,Eva Kjer Hansen,1,71
10167,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10167,Socialdemokratiet,Per Husted,1,71
10167,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10167,Enhedslisten,Søren Egge Rasmussen,2,71
10167,Danmarksdemokraterne,Marlene Harpsøe,2,71
10167,Venstre,Søren Gade,1,71
10167,Det Konservative Folkeparti,Per Larsen,2,71
10167,Dansk Folkeparti,Peter Kofod,2,71
10167,Danmarksdemokraterne,Lise Bech,2,71
10167,Socialdemokratiet,Peter Hummelgaard,1,71
10167,Liberal Alliance,Carsten Bach,2,71
10167,Socialdemokratiet,Kaare Dybvad Bek,1,71
10167,Socialdemokratiet,Kasper Roug,1,71
10167,Socialdemokratiet,Anne Paulin,1,71
10167,Enhedslisten,Peder Hvelplund,2,71
10167,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10167,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
10167,Socialistisk Folkeparti,Carl Valentin,1,71
10167,Enhedslisten,Victoria Velasquez,2,71
10167,Venstre,Morten Dahlin,1,71
10167,Venstre,Marie Bjerre,1,71
10167,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10167,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10168,Dansk Folkeparti,Alex Ahrendtsen,1,71
10168,Socialdemokratiet,Astrid Krag,1,71
10168,Socialistisk Folkeparti,Pia Olsen Dyhr,2,71
10168,Venstre,Erling Bonnesen,1,71
10168,Venstre,Torsten Schack Pedersen,1,71
10168,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10168,Venstre,Louise Elholm,1,71
10168,Socialdemokratiet,Jesper Petersen,1,71
10168,Venstre,Jan E. Jørgensen,1,71
10168,Enhedslisten,Trine Pertou Mach,2,71
10168,Enhedslisten,Rosa Lund,2,71
10168,Radikale Venstre,Lotte Rod,1,71
10168,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10168,Socialdemokratiet,Benny Engelbrecht,1,71
10168,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10168,Venstre,Preben Bang Henriksen,1,71
10168,Venstre,Christian Friis Bach,1,71
10168,Socialdemokratiet,Ida Auken,1,71
10168,Danmarksdemokraterne,Karina Adsbøl,1,71
10168,Venstre,Hans Andersen,1,71
10168,Venstre,Anni Matthiesen,1,71
10168,Venstre,Peter Juel-Jensen,1,71
10168,Radikale Venstre,Zenia Stampe,1,71
10168,Socialdemokratiet,Thomas Jensen,1,71
10168,Socialdemokratiet,Simon Kollerup,1,71
10168,Socialdemokratiet,Jens Joel,1,71
10168,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,2,71
10168,Socialdemokratiet,Flemming Møller Mortensen,1,71
10168,Dansk Folkeparti,Morten Messerschmidt,1,71
10168,Socialdemokratiet,Magnus Heunicke,1,71
10168,Socialdemokratiet,Bjarne Laustsen,1,71
10168,Socialdemokratiet,Leif Lahn Jensen,1,71
10168,Socialdemokratiet,Per Husted,1,71
10168,Socialdemokratiet,Karin Gaardsted,1,71
10168,Venstre,Søren Gade,1,71
10168,Socialdemokratiet,Lea Wermelin,1,71
10168,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10168,Socialdemokratiet,Mattias Tesfaye,1,71
10168,Enhedslisten,Pelle Dragsted,2,71
10168,Liberal Alliance,Carsten Bach,1,71
10168,Socialdemokratiet,Kaare Dybvad Bek,1,71
10168,Socialdemokratiet,Malte Larsen,1,71
10168,Socialdemokratiet,Anne Paulin,1,71
10168,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10168,Danmarksdemokraterne,Mads Fuglede,1,71
10168,Enhedslisten,Victoria Velasquez,2,71
10168,Venstre,Kim Valentin,1,71
10168,Venstre,Morten Dahlin,1,71
10168,Venstre,Christoffer Aagaard Melson,1,71
10168,Venstre,Heidi Bank,1,71
10168,Det Konservative Folkeparti,Birgitte Bergman,1,71
10169,Dansk Folkeparti,Alex Ahrendtsen,2,71
10169,Socialdemokratiet,Astrid Krag,1,71
10169,Socialistisk Folkeparti,Pia Olsen Dyhr,1,71
10169,Venstre,Erling Bonnesen,1,71
10169,Venstre,Torsten Schack Pedersen,1,71
10169,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10169,Venstre,Louise Elholm,1,71
10169,Socialdemokratiet,Jesper Petersen,1,71
10169,Venstre,Jan E. Jørgensen,1,71
10169,Enhedslisten,Trine Pertou Mach,1,71
10169,Enhedslisten,Rosa Lund,1,71
10169,Radikale Venstre,Lotte Rod,1,71
10169,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10169,Socialdemokratiet,Benny Engelbrecht,1,71
10169,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
10169,Venstre,Preben Bang Henriksen,1,71
10169,Venstre,Christian Friis Bach,1,71
10169,Socialdemokratiet,Ida Auken,1,71
10169,Danmarksdemokraterne,Karina Adsbøl,1,71
10169,Venstre,Hans Andersen,1,71
10169,Venstre,Anni Matthiesen,1,71
10169,Venstre,Peter Juel-Jensen,1,71
10169,Radikale Venstre,Zenia Stampe,1,71
10169,Socialdemokratiet,Thomas Jensen,1,71
10169,Socialdemokratiet,Simon Kollerup,1,71
10169,Socialdemokratiet,Jens Joel,1,71
10169,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10169,Socialdemokratiet,Flemming Møller Mortensen,1,71
10169,Dansk Folkeparti,Morten Messerschmidt,2,71
10169,Socialdemokratiet,Magnus Heunicke,1,71
10169,Socialdemokratiet,Bjarne Laustsen,1,71
10169,Socialdemokratiet,Leif Lahn Jensen,1,71
10169,Socialdemokratiet,Per Husted,1,71
10169,Socialdemokratiet,Karin Gaardsted,1,71
10169,Venstre,Søren Gade,1,71
10169,Socialdemokratiet,Lea Wermelin,1,71
10169,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10169,Socialdemokratiet,Mattias Tesfaye,1,71
10169,Enhedslisten,Pelle Dragsted,1,71
10169,Liberal Alliance,Carsten Bach,1,71
10169,Socialdemokratiet,Kaare Dybvad Bek,1,71
10169,Socialdemokratiet,Malte Larsen,1,71
10169,Socialdemokratiet,Anne Paulin,1,71
10169,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10169,Danmarksdemokraterne,Mads Fuglede,1,71
10169,Enhedslisten,Victoria Velasquez,1,71
10169,Venstre,Kim Valentin,1,71
10169,Venstre,Morten Dahlin,1,71
10169,Venstre,Christoffer Aagaard Melson,1,71
10169,Venstre,Heidi Bank,1,71
10169,Det Konservative Folkeparti,Birgitte Bergman,1,71
10170,Dansk Folkeparti,Alex Ahrendtsen,1,71
10170,Socialdemokratiet,Astrid Krag,2,71
10170,Socialistisk Folkeparti,Pia Olsen Dyhr,2,71
10170,Venstre,Erling Bonnesen,2,71
10170,Venstre,Torsten Schack Pedersen,2,71
10170,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10170,Venstre,Louise Elholm,2,71
10170,Socialdemokratiet,Jesper Petersen,2,71
10170,Venstre,Jan E. Jørgensen,2,71
10170,Enhedslisten,Trine Pertou Mach,2,71
10170,Enhedslisten,Rosa Lund,2,71
10170,Radikale Venstre,Lotte Rod,2,71
10170,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10170,Socialdemokratiet,Benny Engelbrecht,2,71
10170,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10170,Venstre,Preben Bang Henriksen,2,71
10170,Venstre,Christian Friis Bach,2,71
10170,Socialdemokratiet,Ida Auken,2,71
10170,Danmarksdemokraterne,Karina Adsbøl,1,71
10170,Venstre,Hans Andersen,2,71
10170,Venstre,Anni Matthiesen,2,71
10170,Venstre,Peter Juel-Jensen,2,71
10170,Radikale Venstre,Zenia Stampe,2,71
10170,Socialdemokratiet,Thomas Jensen,2,71
10170,Socialdemokratiet,Simon Kollerup,2,71
10170,Socialdemokratiet,Jens Joel,2,71
10170,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,2,71
10170,Socialdemokratiet,Flemming Møller Mortensen,2,71
10170,Dansk Folkeparti,Morten Messerschmidt,1,71
10170,Socialdemokratiet,Magnus Heunicke,2,71
10170,Socialdemokratiet,Bjarne Laustsen,2,71
10170,Socialdemokratiet,Leif Lahn Jensen,2,71
10170,Socialdemokratiet,Per Husted,2,71
10170,Socialdemokratiet,Karin Gaardsted,2,71
10170,Venstre,Søren Gade,2,71
10170,Socialdemokratiet,Lea Wermelin,2,71
10170,Socialdemokratiet,Christian Rabjerg Madsen,2,71
10170,Socialdemokratiet,Mattias Tesfaye,2,71
10170,Socialdemokratiet,Peter Hummelgaard,2,71
10170,Enhedslisten,Pelle Dragsted,2,71
10170,Liberal Alliance,Carsten Bach,2,71
10170,Socialdemokratiet,Kaare Dybvad Bek,2,71
10170,Socialdemokratiet,Malte Larsen,2,71
10170,Socialdemokratiet,Anne Paulin,2,71
10170,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10170,Danmarksdemokraterne,Mads Fuglede,1,71
10170,Enhedslisten,Victoria Velasquez,2,71
10170,Venstre,Kim Valentin,2,71
10170,Venstre,Morten Dahlin,2,71
10170,Venstre,Christoffer Aagaard Melson,2,71
10170,Venstre,Heidi Bank,2,71
10170,Det Konservative Folkeparti,Birgitte Bergman,2,71
10171,Dansk Folkeparti,Alex Ahrendtsen,2,71
10171,Socialdemokratiet,Astrid Krag,2,71
10171,Socialistisk Folkeparti,Pia Olsen Dyhr,2,71
10171,Venstre,Erling Bonnesen,2,71
10171,Venstre,Torsten Schack Pedersen,2,71
10171,Danmarksdemokraterne,Hans Kristian Skibby,2,71
10171,Venstre,Louise Elholm,2,71
10171,Socialdemokratiet,Jesper Petersen,2,71
10171,Venstre,Jan E. Jørgensen,2,71
10171,Enhedslisten,Trine Pertou Mach,2,71
10171,Enhedslisten,Rosa Lund,2,71
10171,Radikale Venstre,Lotte Rod,2,71
10171,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10171,Socialdemokratiet,Benny Engelbrecht,2,71
10171,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10171,Venstre,Preben Bang Henriksen,2,71
10171,Venstre,Christian Friis Bach,2,71
10171,Socialdemokratiet,Ida Auken,2,71
10171,Danmarksdemokraterne,Karina Adsbøl,2,71
10171,Venstre,Hans Andersen,2,71
10171,Venstre,Anni Matthiesen,2,71
10171,Venstre,Peter Juel-Jensen,2,71
10171,Radikale Venstre,Zenia Stampe,2,71
10171,Socialdemokratiet,Thomas Jensen,2,71
10171,Socialdemokratiet,Simon Kollerup,2,71
10171,Socialdemokratiet,Jens Joel,2,71
10171,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,2,71
10171,Socialdemokratiet,Flemming Møller Mortensen,2,71
10171,Dansk Folkeparti,Morten Messerschmidt,2,71
10171,Socialdemokratiet,Magnus Heunicke,2,71
10171,Socialdemokratiet,Bjarne Laustsen,2,71
10171,Socialdemokratiet,Leif Lahn Jensen,2,71
10171,Socialdemokratiet,Per Husted,2,71
10171,Socialdemokratiet,Karin Gaardsted,2,71
10171,Venstre,Søren Gade,2,71
10171,Socialdemokratiet,Lea Wermelin,2,71
10171,Socialdemokratiet,Christian Rabjerg Madsen,2,71
10171,Socialdemokratiet,Mattias Tesfaye,2,71
10171,Socialdemokratiet,Peter Hummelgaard,2,71
10171,Enhedslisten,Pelle Dragsted,2,71
10171,Liberal Alliance,Carsten Bach,1,71
10171,Socialdemokratiet,Kaare Dybvad Bek,2,71
10171,Socialdemokratiet,Malte Larsen,2,71
10171,Socialdemokratiet,Anne Paulin,2,71
10171,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10171,Danmarksdemokraterne,Mads Fuglede,2,71
10171,Enhedslisten,Victoria Velasquez,2,71
10171,Venstre,Kim Valentin,2,71
10171,Venstre,Morten Dahlin,2,71
10171,Venstre,Christoffer Aagaard Melson,2,71
10171,Venstre,Heidi Bank,2,71
10171,Det Konservative Folkeparti,Birgitte Bergman,4,71
10172,Dansk Folkeparti,Alex Ahrendtsen,4,71
10172,Socialdemokratiet,Astrid Krag,2,71
10172,Socialistisk Folkeparti,Pia Olsen Dyhr,2,71
10172,Venstre,Erling Bonnesen,2,71
10172,Venstre,Torsten Schack Pedersen,2,71
10172,Danmarksdemokraterne,Hans Kristian Skibby,2,71
10172,Venstre,Louise Elholm,2,71
10172,Socialdemokratiet,Jesper Petersen,2,71
10172,Venstre,Jan E. Jørgensen,2,71
10172,Enhedslisten,Trine Pertou Mach,2,71
10172,Enhedslisten,Rosa Lund,2,71
10172,Radikale Venstre,Lotte Rod,1,71
10172,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10172,Socialdemokratiet,Benny Engelbrecht,2,71
10172,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10172,Venstre,Preben Bang Henriksen,2,71
10172,Venstre,Christian Friis Bach,2,71
10172,Socialdemokratiet,Ida Auken,2,71
10172,Danmarksdemokraterne,Karina Adsbøl,2,71
10172,Venstre,Hans Andersen,2,71
10172,Venstre,Anni Matthiesen,2,71
10172,Venstre,Peter Juel-Jensen,2,71
10172,Radikale Venstre,Zenia Stampe,1,71
10172,Socialdemokratiet,Thomas Jensen,2,71
10172,Socialdemokratiet,Simon Kollerup,2,71
10172,Socialdemokratiet,Jens Joel,2,71
10172,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,2,71
10172,Socialdemokratiet,Flemming Møller Mortensen,2,71
10172,Dansk Folkeparti,Morten Messerschmidt,4,71
10172,Socialdemokratiet,Magnus Heunicke,2,71
10172,Socialdemokratiet,Bjarne Laustsen,2,71
10172,Socialdemokratiet,Leif Lahn Jensen,2,71
10172,Socialdemokratiet,Per Husted,2,71
10172,Socialdemokratiet,Karin Gaardsted,2,71
10172,Venstre,Søren Gade,2,71
10172,Socialdemokratiet,Lea Wermelin,2,71
10172,Socialdemokratiet,Christian Rabjerg Madsen,2,71
10172,Socialdemokratiet,Mattias Tesfaye,2,71
10172,Socialdemokratiet,Peter Hummelgaard,2,71
10172,Enhedslisten,Pelle Dragsted,2,71
10172,Liberal Alliance,Carsten Bach,1,71
10172,Socialdemokratiet,Kaare Dybvad Bek,2,71
10172,Socialdemokratiet,Malte Larsen,2,71
10172,Socialdemokratiet,Anne Paulin,2,71
10172,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10172,Danmarksdemokraterne,Mads Fuglede,2,71
10172,Enhedslisten,Victoria Velasquez,2,71
10172,Venstre,Kim Valentin,2,71
10172,Venstre,Morten Dahlin,2,71
10172,Venstre,Christoffer Aagaard Melson,2,71
10172,Venstre,Heidi Bank,2,71
10172,Det Konservative Folkeparti,Birgitte Bergman,1,71
10173,Dansk Folkeparti,Alex Ahrendtsen,2,71
10173,Socialdemokratiet,Astrid Krag,1,71
10173,Socialistisk Folkeparti,Pia Olsen Dyhr,2,71
10173,Venstre,Erling Bonnesen,1,71
10173,Venstre,Torsten Schack Pedersen,1,71
10173,Danmarksdemokraterne,Hans Kristian Skibby,2,71
10173,Venstre,Louise Elholm,1,71
10173,Socialdemokratiet,Jesper Petersen,1,71
10173,Venstre,Jan E. Jørgensen,1,71
10173,Enhedslisten,Trine Pertou Mach,2,71
10173,Enhedslisten,Rosa Lund,2,71
10173,Radikale Venstre,Lotte Rod,1,71
10173,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10173,Socialdemokratiet,Benny Engelbrecht,1,71
10173,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10173,Venstre,Preben Bang Henriksen,1,71
10173,Venstre,Christian Friis Bach,1,71
10173,Socialdemokratiet,Ida Auken,1,71
10173,Danmarksdemokraterne,Karina Adsbøl,2,71
10173,Venstre,Hans Andersen,1,71
10173,Venstre,Anni Matthiesen,1,71
10173,Venstre,Peter Juel-Jensen,1,71
10173,Radikale Venstre,Zenia Stampe,1,71
10173,Socialdemokratiet,Thomas Jensen,1,71
10173,Socialdemokratiet,Simon Kollerup,1,71
10173,Socialdemokratiet,Jens Joel,1,71
10173,Socialdemokratiet,Flemming Møller Mortensen,1,71
10173,Dansk Folkeparti,Morten Messerschmidt,2,71
10173,Socialdemokratiet,Magnus Heunicke,1,71
10173,Socialdemokratiet,Bjarne Laustsen,1,71
10173,Socialdemokratiet,Leif Lahn Jensen,1,71
10173,Socialdemokratiet,Per Husted,1,71
10173,Socialdemokratiet,Karin Gaardsted,1,71
10173,Venstre,Søren Gade,1,71
10173,Socialdemokratiet,Lea Wermelin,1,71
10173,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10173,Socialdemokratiet,Mattias Tesfaye,1,71
10173,Enhedslisten,Pelle Dragsted,2,71
10173,Liberal Alliance,Carsten Bach,2,71
10173,Socialdemokratiet,Kaare Dybvad Bek,1,71
10173,Socialdemokratiet,Malte Larsen,1,71
10173,Socialdemokratiet,Anne Paulin,1,71
10173,Danmarksdemokraterne,Mads Fuglede,2,71
10173,Enhedslisten,Victoria Velasquez,2,71
10173,Venstre,Kim Valentin,1,71
10173,Venstre,Morten Dahlin,1,71
10173,Venstre,Christoffer Aagaard Melson,1,71
10173,Venstre,Heidi Bank,1,71
10173,Det Konservative Folkeparti,Birgitte Bergman,2,71
10174,Dansk Folkeparti,Alex Ahrendtsen,1,71
10174,Socialdemokratiet,Astrid Krag,1,71
10174,Danmarksdemokraterne,Peter Skaarup,1,71
10174,Moderaterne,Jakob Engel-Schmidt,1,71
10174,Venstre,Torsten Schack Pedersen,1,71
10174,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10174,Socialdemokratiet,Jesper Petersen,1,71
10174,Venstre,Jan E. Jørgensen,1,71
10174,Enhedslisten,Trine Pertou Mach,1,71
10174,Enhedslisten,Rosa Lund,1,71
10174,Radikale Venstre,Lotte Rod,4,71
10174,Socialdemokratiet,Trine Bramsen,1,71
10174,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10174,Venstre,Preben Bang Henriksen,1,71
10174,Venstre,Sophie Løhde,1,71
10174,Venstre,Christian Friis Bach,1,71
10174,Venstre,Thomas Danielsen,1,71
10174,Socialdemokratiet,Ida Auken,1,71
10174,Danmarksdemokraterne,Karina Adsbøl,1,71
10174,Venstre,Anni Matthiesen,1,71
10174,Enhedslisten,Søren Søndergaard,1,71
10174,Venstre,Michael Aastrup Jensen,1,71
10174,Venstre,Peter Juel-Jensen,1,71
10174,Danmarksdemokraterne,Inger Støjberg,1,71
10174,Radikale Venstre,Zenia Stampe,4,71
10174,Socialistisk Folkeparti,Karsten Hønge,1,71
10174,Socialdemokratiet,Simon Kollerup,1,71
10174,Socialdemokratiet,Jens Joel,1,71
10174,Socialdemokratiet,Jeppe Bruus,1,71
10174,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10174,Socialdemokratiet,Magnus Heunicke,1,71
10174,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10174,Danmarksdemokraterne,Marlene Harpsøe,1,71
10174,Venstre,Søren Gade,1,71
10174,Det Konservative Folkeparti,Per Larsen,1,71
10174,Socialdemokratiet,Lea Wermelin,1,71
10174,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10174,Socialdemokratiet,Mattias Tesfaye,1,71
10174,Alternativet,Torsten Gejl,4,71
10174,Socialdemokratiet,Peter Hummelgaard,1,71
10174,Liberal Alliance,Carsten Bach,1,71
10174,Socialdemokratiet,Kaare Dybvad Bek,1,71
10174,Socialdemokratiet,Kasper Roug,1,71
10174,Socialdemokratiet,Malte Larsen,1,71
10174,Socialdemokratiet,Anne Paulin,1,71
10174,Enhedslisten,Peder Hvelplund,1,71
10174,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10174,Socialistisk Folkeparti,Carl Valentin,1,71
10174,Enhedslisten,Victoria Velasquez,1,71
10174,Venstre,Kim Valentin,1,71
10174,Venstre,Morten Dahlin,1,71
10174,Venstre,Christoffer Aagaard Melson,1,71
10174,Venstre,Heidi Bank,1,71
10174,Venstre,Marie Bjerre,1,71
10174,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10174,Det Konservative Folkeparti,Birgitte Bergman,1,71
10174,Det Konservative Folkeparti,Mona Juul,1,71
10175,Dansk Folkeparti,Alex Ahrendtsen,2,71
10175,Socialdemokratiet,Astrid Krag,1,71
10175,Danmarksdemokraterne,Peter Skaarup,1,71
10175,Moderaterne,Jakob Engel-Schmidt,1,71
10175,Venstre,Torsten Schack Pedersen,1,71
10175,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10175,Venstre,Louise Elholm,1,71
10175,Socialdemokratiet,Jesper Petersen,1,71
10175,Venstre,Jan E. Jørgensen,1,71
10175,Enhedslisten,Trine Pertou Mach,1,71
10175,Enhedslisten,Rosa Lund,1,71
10175,Radikale Venstre,Lotte Rod,1,71
10175,Socialdemokratiet,Trine Bramsen,1,71
10175,Venstre,Preben Bang Henriksen,1,71
10175,Venstre,Sophie Løhde,1,71
10175,Venstre,Christian Friis Bach,1,71
10175,Venstre,Thomas Danielsen,1,71
10175,Socialdemokratiet,Ida Auken,1,71
10175,Danmarksdemokraterne,Karina Adsbøl,1,71
10175,Venstre,Anni Matthiesen,1,71
10175,Enhedslisten,Søren Søndergaard,1,71
10175,Venstre,Michael Aastrup Jensen,1,71
10175,Danmarksdemokraterne,Inger Støjberg,1,71
10175,Radikale Venstre,Zenia Stampe,1,71
10175,Socialistisk Folkeparti,Karsten Hønge,1,71
10175,Socialdemokratiet,Simon Kollerup,1,71
10175,Socialdemokratiet,Jens Joel,1,71
10175,Socialdemokratiet,Jeppe Bruus,1,71
10175,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10175,Socialdemokratiet,Magnus Heunicke,1,71
10175,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10175,Danmarksdemokraterne,Marlene Harpsøe,1,71
10175,Venstre,Søren Gade,1,71
10175,Det Konservative Folkeparti,Per Larsen,1,71
10175,Inuit Ataqatigiit,Aaja Chemnitz,1,71
10175,Socialdemokratiet,Lea Wermelin,1,71
10175,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10175,Socialdemokratiet,Mattias Tesfaye,1,71
10175,Alternativet,Torsten Gejl,1,71
10175,Socialdemokratiet,Peter Hummelgaard,1,71
10175,Liberal Alliance,Carsten Bach,1,71
10175,Socialdemokratiet,Kaare Dybvad Bek,1,71
10175,Socialdemokratiet,Kasper Roug,1,71
10175,Socialdemokratiet,Malte Larsen,1,71
10175,Socialdemokratiet,Anne Paulin,1,71
10175,Enhedslisten,Peder Hvelplund,1,71
10175,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10175,Socialistisk Folkeparti,Carl Valentin,1,71
10175,Naleraq,Aki-Matilda Høegh-Dam,1,71
10175,Enhedslisten,Victoria Velasquez,1,71
10175,Venstre,Kim Valentin,1,71
10175,Venstre,Morten Dahlin,1,71
10175,Venstre,Christoffer Aagaard Melson,1,71
10175,Venstre,Heidi Bank,1,71
10175,Venstre,Marie Bjerre,1,71
10175,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10175,Det Konservative Folkeparti,Birgitte Bergman,1,71
10175,Det Konservative Folkeparti,Mona Juul,1,71
10176,Dansk Folkeparti,Alex Ahrendtsen,1,71
10176,Socialdemokratiet,Astrid Krag,1,71
10176,Danmarksdemokraterne,Peter Skaarup,1,71
10176,Moderaterne,Jakob Engel-Schmidt,1,71
10176,Venstre,Torsten Schack Pedersen,1,71
10176,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10176,Venstre,Louise Elholm,1,71
10176,Socialdemokratiet,Jesper Petersen,1,71
10176,Venstre,Jan E. Jørgensen,1,71
10176,Enhedslisten,Trine Pertou Mach,1,71
10176,Enhedslisten,Rosa Lund,1,71
10176,Radikale Venstre,Lotte Rod,1,71
10176,Socialdemokratiet,Trine Bramsen,1,71
10176,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10176,Venstre,Preben Bang Henriksen,1,71
10176,Venstre,Sophie Løhde,1,71
10176,Venstre,Christian Friis Bach,1,71
10176,Venstre,Thomas Danielsen,1,71
10176,Socialdemokratiet,Ida Auken,1,71
10176,Danmarksdemokraterne,Karina Adsbøl,1,71
10176,Venstre,Anni Matthiesen,1,71
10176,Enhedslisten,Søren Søndergaard,1,71
10176,Venstre,Michael Aastrup Jensen,1,71
10176,Danmarksdemokraterne,Inger Støjberg,1,71
10176,Radikale Venstre,Zenia Stampe,1,71
10176,Socialistisk Folkeparti,Karsten Hønge,1,71
10176,Socialdemokratiet,Simon Kollerup,1,71
10176,Socialdemokratiet,Jens Joel,1,71
10176,Socialdemokratiet,Jeppe Bruus,1,71
10176,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10176,Socialdemokratiet,Magnus Heunicke,1,71
10176,Socialdemokratiet,Leif Lahn Jensen,1,71
10176,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10176,Danmarksdemokraterne,Marlene Harpsøe,1,71
10176,Venstre,Søren Gade,1,71
10176,Det Konservative Folkeparti,Per Larsen,1,71
10176,Socialdemokratiet,Lea Wermelin,1,71
10176,Socialdemokratiet,Mattias Tesfaye,1,71
10176,Alternativet,Torsten Gejl,1,71
