source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aage Frandsen,Mikkel Dencker,Socialistisk Folkeparti,Dansk Folkeparti,65,16,8.0,0.5,uddannelse
Aage Frandsen,Mogens Nørgård,Socialistisk Folkeparti,Kristendemokraterne,65,8,6.0,0.75,uddannelse
Aage Frandsen,Morten Bødskov,Socialistisk Folkeparti,Socialdemokratiet,65,15,14.0,0.9333333333333333,uddannelse
Aage Frandsen,Morten Helveg Petersen,Socialistisk Folkeparti,Radikale Venstre,65,5,5.0,1.0,uddannelse
Aage Frandsen,Morten Homann,Socialistisk Folkeparti,Socialistisk Folkeparti,65,14,14.0,1.0,uddannelse
Aage Frandsen,Naser Khader,Socialistisk Folkeparti,Radikale Venstre,65,10,9.0,0.9,uddannelse
Aage Frandsen,Nicolai Wammen,Socialistisk Folkeparti,Socialdemokratiet,65,1,1.0,1.0,uddannelse
Aage Frandsen,Niels Helveg Petersen,Socialistisk Folkeparti,Radikale Venstre,65,9,8.0,0.8888888888888888,uddannelse
Aage Frandsen,Niels Sindal,Socialistisk Folkeparti,Socialdemokratiet,65,4,3.0,0.75,uddannelse
Aage Frandsen,Ole Sohn,Socialistisk Folkeparti,Socialistisk Folkeparti,65,9,9.0,1.0,uddannelse
Aage Frandsen,Ole Stavad (udpeget af S),Socialistisk Folkeparti,Socialdemokratiet,65,13,11.0,0.8461538461538461,uddannelse
Aage Frandsen,Ole Vagn Christensen,Socialistisk Folkeparti,Socialdemokratiet,65,11,10.0,0.9090909090909091,uddannelse
Aage Frandsen,Peder Sass,Socialistisk Folkeparti,Socialdemokratiet,65,16,14.0,0.875,uddannelse
Aage Frandsen,Per Dalgaard,Socialistisk Folkeparti,Dansk Folkeparti,65,15,8.0,0.5333333333333333,uddannelse
Aage Frandsen,Per Kaalund,Socialistisk Folkeparti,Socialdemokratiet,65,15,15.0,1.0,uddannelse
Aage Frandsen,Per Stig Møller,Socialistisk Folkeparti,Det Konservative Folkeparti,65,1,0.0,0.0,uddannelse
Aage Frandsen,Pernille Blach Hansen,Socialistisk Folkeparti,Socialdemokratiet,65,3,2.0,0.6666666666666666,uddannelse
Aage Frandsen,Pernille Rosenkrantz-Theil,Socialistisk Folkeparti,Enhedslisten,65,3,3.0,1.0,uddannelse
Aage Frandsen,Peter Christensen,Socialistisk Folkeparti,Venstre,65,16,8.0,0.5,uddannelse
Aage Frandsen,Peter Skaarup,Socialistisk Folkeparti,Dansk Folkeparti,65,7,5.0,0.7142857142857143,uddannelse
Aage Frandsen,Pia Christmas-Møller,Socialistisk Folkeparti,Det Konservative Folkeparti,65,7,3.0,0.42857142857142855,uddannelse
Aage Frandsen,Pia Gjellerup (udpeget af S),Socialistisk Folkeparti,Socialdemokratiet,65,11,10.0,0.9090909090909091,uddannelse
Aage Frandsen,Pia Kjærsgaard,Socialistisk Folkeparti,Dansk Folkeparti,65,3,2.0,0.6666666666666666,uddannelse
Aage Frandsen,Pia Kristensen,Socialistisk Folkeparti,Dansk Folkeparti,65,18,9.0,0.5,uddannelse
Aage Frandsen,Pia Larsen,Socialistisk Folkeparti,Venstre,65,15,8.0,0.5333333333333333,uddannelse
Aage Frandsen,Poul Andersen,Socialistisk Folkeparti,Socialdemokratiet,65,12,10.0,0.8333333333333334,uddannelse
Aage Frandsen,Poul Fischer,Socialistisk Folkeparti,Dansk Folkeparti,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Poul Henrik Hedeboe,Socialistisk Folkeparti,Socialistisk Folkeparti,65,15,15.0,1.0,uddannelse
Aage Frandsen,Poul Nødgaard,Socialistisk Folkeparti,Dansk Folkeparti,65,11,5.0,0.45454545454545453,uddannelse
Aage Frandsen,Poul Qvist Jørgensen,Socialistisk Folkeparti,Socialdemokratiet,65,12,10.0,0.8333333333333334,uddannelse
Aage Frandsen,Preben Rudiengaard,Socialistisk Folkeparti,Venstre,65,9,5.0,0.5555555555555556,uddannelse
Aage Frandsen,René Skau Björnsson,Socialistisk Folkeparti,Socialdemokratiet,65,15,13.0,0.8666666666666667,uddannelse
Aage Frandsen,Rikke Hvilshøj,Socialistisk Folkeparti,Venstre,65,6,3.0,0.5,uddannelse
Aage Frandsen,Ritt Bjerregaard,Socialistisk Folkeparti,Socialdemokratiet,65,1,1.0,1.0,uddannelse
Aage Frandsen,Sophie Hæstorp Andersen,Socialistisk Folkeparti,Socialdemokratiet,65,6,6.0,1.0,uddannelse
Aage Frandsen,Sven Buhrkall,Socialistisk Folkeparti,Venstre,65,15,8.0,0.5333333333333333,uddannelse
Aage Frandsen,Svend Aage Jensby,Socialistisk Folkeparti,Venstre,65,12,4.0,0.3333333333333333,uddannelse
Aage Frandsen,Svend Auken,Socialistisk Folkeparti,Socialdemokratiet,65,9,7.0,0.7777777777777778,uddannelse
Aage Frandsen,Svend Erik Hovmand,Socialistisk Folkeparti,Venstre,65,15,8.0,0.5333333333333333,uddannelse
Aage Frandsen,Svend Heiselberg,Socialistisk Folkeparti,Venstre,65,12,5.0,0.4166666666666667,uddannelse
Aage Frandsen,Søren Gade,Socialistisk Folkeparti,Venstre,65,7,5.0,0.7142857142857143,uddannelse
Aage Frandsen,Søren Krarup,Socialistisk Folkeparti,Dansk Folkeparti,65,15,8.0,0.5333333333333333,uddannelse
Aage Frandsen,Søren Søndergaard,Socialistisk Folkeparti,Enhedslisten,65,2,2.0,1.0,uddannelse
Aage Frandsen,Thomas Adelskov,Socialistisk Folkeparti,Socialdemokratiet,65,6,5.0,0.8333333333333334,uddannelse
Aage Frandsen,Thor Gunnar Kofoed,Socialistisk Folkeparti,Venstre,65,16,8.0,0.5,uddannelse
