party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Radikale Venstre,Sambandsflokkurin,68,99,88.0,0.8888888888888888,retspolitik
Radikale Venstre,Socialdemokratiet,68,106174,106115.0,0.9994443083994198,retspolitik
Radikale Venstre,Socialistisk Folkeparti,68,38798,38269.0,0.9863652765606474,retspolitik
Radikale Venstre,Uden for Folketingsgrupperne,68,922,729.0,0.7906724511930586,retspolitik
Radikale Venstre,Venstre,68,118974,82941.0,0.6971355085985174,retspolitik
Sambandsflokkurin,Socialdemokratiet,68,194,170.0,0.8762886597938144,retspolitik
Sambandsflokkurin,Socialistisk Folkeparti,68,78,68.0,0.8717948717948718,retspolitik
Sambandsflokkurin,Venstre,68,207,206.0,0.9951690821256038,retspolitik
Socialdemokratiet,Socialdemokratiet,68,114274,114213.0,0.9994661952850167,retspolitik
Socialdemokratiet,Socialistisk Folkeparti,68,83645,82097.0,0.9814932153744994,retspolitik
Socialdemokratiet,Uden for Folketingsgrupperne,68,2462,1822.0,0.7400487408610885,retspolitik
Socialdemokratiet,Venstre,68,264193,185107.0,0.700650660691237,retspolitik
Socialistisk Folkeparti,Socialistisk Folkeparti,68,14014,13956.0,0.9958612815755673,retspolitik
Socialistisk Folkeparti,Uden for Folketingsgrupperne,68,641,559.0,0.8720748829953198,retspolitik
Socialistisk Folkeparti,Venstre,68,94511,63962.0,0.6767677836442318,retspolitik
Uden for Folketingsgrupperne,Venstre,68,2626,1658.0,0.6313785224676314,retspolitik
Venstre,Venstre,68,142775,142422.0,0.9975275783575556,retspolitik
Alternativet,Alternativet,69,6412,6404.0,0.9987523393636931,retspolitik
Alternativet,Dansk Folkeparti,69,54851,21353.0,0.38929098831379555,retspolitik
Alternativet,Det Konservative Folkeparti,69,10027,4599.0,0.45866161364316343,retspolitik
Alternativet,Enhedslisten,69,23561,20017.0,0.8495819362505836,retspolitik
Alternativet,Liberal Alliance,69,18303,8326.0,0.454898104135934,retspolitik
Alternativet,Radikale Venstre,69,11177,8563.0,0.7661268676746891,retspolitik
Alternativet,Siumut,69,7,7.0,1.0,retspolitik
Alternativet,Socialdemokratiet,69,55919,30908.0,0.5527280530767718,retspolitik
Alternativet,Socialistisk Folkeparti,69,8268,6955.0,0.8411949685534591,retspolitik
Alternativet,Tjóðveldi,69,56,10.0,0.17857142857142858,retspolitik
Alternativet,Venstre,69,45157,20618.0,0.4565848041278207,retspolitik
Dansk Folkeparti,Dansk Folkeparti,69,94473,94454.0,0.9997988843373239,retspolitik
Dansk Folkeparti,Det Konservative Folkeparti,69,37111,29439.0,0.7932688421222818,retspolitik
Dansk Folkeparti,Enhedslisten,69,86598,32014.0,0.36968521212961036,retspolitik
Dansk Folkeparti,Liberal Alliance,69,65382,49990.0,0.7645835245174513,retspolitik
Dansk Folkeparti,Radikale Venstre,69,41214,20665.0,0.5014072887853642,retspolitik
Dansk Folkeparti,Siumut,69,21,0.0,0.0,retspolitik
Dansk Folkeparti,Socialdemokratiet,69,206638,138253.0,0.6690589339811651,retspolitik
Dansk Folkeparti,Socialistisk Folkeparti,69,30692,14854.0,0.48396976410791087,retspolitik
Dansk Folkeparti,Tjóðveldi,69,231,43.0,0.18614718614718614,retspolitik
Dansk Folkeparti,Venstre,69,166598,131784.0,0.7910299043205801,retspolitik
Det Konservative Folkeparti,Det Konservative Folkeparti,69,2767,2767.0,1.0,retspolitik
Det Konservative Folkeparti,Enhedslisten,69,16773,6067.0,0.3617122756811542,retspolitik
Det Konservative Folkeparti,Liberal Alliance,69,12024,11491.0,0.955671989354624,retspolitik
Det Konservative Folkeparti,Radikale Venstre,69,8104,5084.0,0.6273445212240869,retspolitik
Det Konservative Folkeparti,Siumut,69,4,4.0,1.0,retspolitik
Det Konservative Folkeparti,Socialdemokratiet,69,40218,33561.0,0.834477099806057,retspolitik
Det Konservative Folkeparti,Socialistisk Folkeparti,69,5920,3019.0,0.5099662162162162,retspolitik
Det Konservative Folkeparti,Tjóðveldi,69,41,8.0,0.1951219512195122,retspolitik
Det Konservative Folkeparti,Venstre,69,32257,32117.0,0.9956598567752736,retspolitik
Enhedslisten,Enhedslisten,69,17176,17161.0,0.999126688402422,retspolitik
Enhedslisten,Liberal Alliance,69,28093,10553.0,0.37564517851422063,retspolitik
Enhedslisten,Radikale Venstre,69,18668,12841.0,0.6878615813156204,retspolitik
Enhedslisten,Siumut,69,9,9.0,1.0,retspolitik
Enhedslisten,Socialdemokratiet,69,92841,42998.0,0.46313589901013563,retspolitik
Enhedslisten,Socialistisk Folkeparti,69,13685,11304.0,0.8260138838143953,retspolitik
Enhedslisten,Tjóðveldi,69,99,9.0,0.09090909090909091,retspolitik
Enhedslisten,Venstre,69,74952,27169.0,0.36248532394065536,retspolitik
Liberal Alliance,Liberal Alliance,69,9484,9447.0,0.9960986925347954,retspolitik
Liberal Alliance,Radikale Venstre,69,13219,8233.0,0.622815644148574,retspolitik
Liberal Alliance,Siumut,69,7,7.0,1.0,retspolitik
Liberal Alliance,Socialdemokratiet,69,66565,52762.0,0.7926387741305491,retspolitik
Liberal Alliance,Socialistisk Folkeparti,69,9921,5019.0,0.5058965830057454,retspolitik
Liberal Alliance,Tjóðveldi,69,85,16.0,0.18823529411764706,retspolitik
Liberal Alliance,Venstre,69,53666,51046.0,0.9511795177579846,retspolitik
Radikale Venstre,Radikale Venstre,69,3596,3581.0,0.9958286985539488,retspolitik
Radikale Venstre,Siumut,69,5,5.0,1.0,retspolitik
Radikale Venstre,Socialdemokratiet,69,44863,32389.0,0.7219535028865658,retspolitik
Radikale Venstre,Socialistisk Folkeparti,69,6555,5201.0,0.7934401220442411,retspolitik
Radikale Venstre,Tjóðveldi,69,44,8.0,0.18181818181818182,retspolitik
Radikale Venstre,Venstre,69,36377,23276.0,0.639854853341397,retspolitik
Siumut,Socialdemokratiet,69,21,21.0,1.0,retspolitik
Siumut,Socialistisk Folkeparti,69,3,3.0,1.0,retspolitik
Siumut,Venstre,69,19,19.0,1.0,retspolitik
Socialdemokratiet,Socialdemokratiet,69,106655,106562.0,0.9991280296282405,retspolitik
Socialdemokratiet,Socialistisk Folkeparti,69,32828,20152.0,0.6138662117704399,retspolitik
Socialdemokratiet,Tjóðveldi,69,211,38.0,0.18009478672985782,retspolitik
Socialdemokratiet,Venstre,69,180594,149875.0,0.8299002181689314,retspolitik
Socialistisk Folkeparti,Socialistisk Folkeparti,69,1728,1728.0,1.0,retspolitik
Socialistisk Folkeparti,Tjóðveldi,69,43,8.0,0.18604651162790697,retspolitik
Socialistisk Folkeparti,Venstre,69,26534,13550.0,0.5106655611668048,retspolitik
Tjóðveldi,Venstre,69,208,38.0,0.18269230769230768,retspolitik
Venstre,Venstre,69,69347,69347.0,1.0,retspolitik
Alternativet,Alternativet,70,228,226.0,0.9912280701754386,retspolitik
Alternativet,Danmarksdemokraterne,70,4,4.0,1.0,retspolitik
Alternativet,Dansk Folkeparti,70,3702,1564.0,0.42247433819556995,retspolitik
Alternativet,Det Konservative Folkeparti,70,2880,1355.0,0.4704861111111111,retspolitik
Alternativet,Enhedslisten,70,3660,3247.0,0.8871584699453552,retspolitik
Alternativet,Frie Grønne,70,181,151.0,0.8342541436464088,retspolitik
Alternativet,Kristendemokraterne,70,73,54.0,0.7397260273972602,retspolitik
Alternativet,Liberal Alliance,70,468,231.0,0.4935897435897436,retspolitik
Alternativet,Moderaterne,70,1,0.0,0.0,retspolitik
Alternativet,Nye Borgerlige,70,870,334.0,0.3839080459770115,retspolitik
Alternativet,Radikale Venstre,70,4015,3290.0,0.8194271481942715,retspolitik
Alternativet,Sambandsflokkurin,70,13,8.0,0.6153846153846154,retspolitik
Alternativet,Socialdemokratiet,70,9625,5727.0,0.595012987012987,retspolitik
Alternativet,Socialistisk Folkeparti,70,3786,3269.0,0.8634442683571051,retspolitik
Alternativet,Uden for Folketingsgrupperne,70,551,333.0,0.604355716878403,retspolitik
Alternativet,Venstre,70,9705,4587.0,0.47264296754250384,retspolitik
Danmarksdemokraterne,Danmarksdemokraterne,70,6,6.0,1.0,retspolitik
Danmarksdemokraterne,Dansk Folkeparti,70,12,0.0,0.0,retspolitik
Danmarksdemokraterne,Det Konservative Folkeparti,70,30,30.0,1.0,retspolitik
Danmarksdemokraterne,Enhedslisten,70,35,32.0,0.9142857142857143,retspolitik
Danmarksdemokraterne,Frie Grønne,70,4,0.0,0.0,retspolitik
Danmarksdemokraterne,Nye Borgerlige,70,6,2.0,0.3333333333333333,retspolitik
Danmarksdemokraterne,Radikale Venstre,70,30,28.0,0.9333333333333333,retspolitik
Danmarksdemokraterne,Socialdemokratiet,70,89,80.0,0.898876404494382,retspolitik
Danmarksdemokraterne,Socialistisk Folkeparti,70,30,28.0,0.9333333333333333,retspolitik
Danmarksdemokraterne,Uden for Folketingsgrupperne,70,16,12.0,0.75,retspolitik
Danmarksdemokraterne,Venstre,70,66,66.0,1.0,retspolitik
Dansk Folkeparti,Dansk Folkeparti,70,8870,8823.0,0.9947012401352875,retspolitik
Dansk Folkeparti,Det Konservative Folkeparti,70,16264,11278.0,0.6934333497294638,retspolitik
Dansk Folkeparti,Enhedslisten,70,20488,8223.0,0.4013568918391253,retspolitik
Dansk Folkeparti,Frie Grønne,70,1169,547.0,0.4679213002566296,retspolitik
Dansk Folkeparti,Kristendemokraterne,70,570,303.0,0.531578947368421,retspolitik
Dansk Folkeparti,Liberal Alliance,70,2494,1737.0,0.6964715316760225,retspolitik
Dansk Folkeparti,Moderaterne,70,4,0.0,0.0,retspolitik
Dansk Folkeparti,Nye Borgerlige,70,5056,4195.0,0.8297072784810127,retspolitik
Dansk Folkeparti,Radikale Venstre,70,21843,10438.0,0.4778647621663691,retspolitik
Dansk Folkeparti,Sambandsflokkurin,70,58,52.0,0.896551724137931,retspolitik
Dansk Folkeparti,Socialdemokratiet,70,55650,32544.0,0.5847978436657681,retspolitik
Dansk Folkeparti,Socialistisk Folkeparti,70,21712,9651.0,0.44450073691967573,retspolitik
Dansk Folkeparti,Uden for Folketingsgrupperne,70,4135,2355.0,0.5695284159613059,retspolitik
Dansk Folkeparti,Venstre,70,55221,38101.0,0.689973017511454,retspolitik
Det Konservative Folkeparti,Det Konservative Folkeparti,70,5961,5948.0,0.9978191578594195,retspolitik
Det Konservative Folkeparti,Enhedslisten,70,17285,7693.0,0.4450679780156205,retspolitik
Det Konservative Folkeparti,Frie Grønne,70,1347,561.0,0.41648106904231624,retspolitik
Det Konservative Folkeparti,Kristendemokraterne,70,524,291.0,0.5553435114503816,retspolitik
Det Konservative Folkeparti,Liberal Alliance,70,2099,1602.0,0.7632205812291567,retspolitik
Det Konservative Folkeparti,Moderaterne,70,7,0.0,0.0,retspolitik
Det Konservative Folkeparti,Nye Borgerlige,70,4148,2591.0,0.6246383799421408,retspolitik
Det Konservative Folkeparti,Radikale Venstre,70,18858,11143.0,0.5908898080390286,retspolitik
Det Konservative Folkeparti,Sambandsflokkurin,70,41,41.0,1.0,retspolitik
